label,score 0,score 7,score 4,score 6,score 3,score 1,score 5,f16,score 9,f18
2.0,8.193165999999996e-37,4.9173317999999995e-26,1.9613985e-24,3.9237175e-10,4.301825e-16,5.7042175e-29,1.2489993e-28,2845.6736414204643,1.2959941999999998e-25,3060.006115274108
2.0,1.3774328e-19,1.3616779999999997e-05,1.6746160999999998e-07,1.0128072e-05,1.242052e-06,7.2303747e-12,4.698087000000001e-07,2861.8915061971975,1.3990787e-08,3071.7315712814348
2.0,5.3082603e-21,2.1024173e-18,1.2151761e-18,3.2447302e-11,7.586050999999999e-08,1.7302305e-13,2.0732882e-21,2898.8523084356293,4.4564405e-18,3106.696681314701
2.0,1.112475e-19,4.5947954e-15,2.0350091999999998e-10,0.00022102568,0.00015041296,3.5543714999999994e-18,4.6229735e-17,2906.413962701875,4.26133e-20,3134.623925717875
2.0,1.0157783e-20,7.488813e-16,4.659947400000001e-14,2.3857274e-06,1.1288894e-09,7.7338547e-14,2.3928916e-17,2890.3745123155304,7.6125545e-15,3101.992175218868
2.0,6.241949599999998e-22,8.9475934e-11,2.95315e-06,0.011793695,3.243767e-05,3.5707182e-16,9.757836e-13,2874.038449434325,2.4023474e-16,3070.597231452415
2.0,7.3072360000000015e-22,3.5268233e-10,1.3575323999999997e-06,0.000118531265,2.920068e-07,1.4958393000000002e-14,6.800568e-10,2813.0928955631634,6.3687743e-13,3030.090779090237
2.0,2.3890382e-15,8.172491e-08,1.6981575e-08,2.8919377e-08,9.572865e-09,1.1315371000000001e-10,1.2003303e-05,2876.626372805717,1.3530419e-07,3083.586010084914
2.0,2.0658228e-19,1.8058922e-06,6.3195755e-09,4.513742e-10,5.903041e-10,1.2451722e-09,2.1232556e-06,2841.202297914717,3.1363692e-07,3074.4392505107103
2.0,3.9136996e-18,4.7892916e-09,5.0426148e-09,3.8099306e-06,8.954309999999998e-07,4.6218677e-13,1.4365153999999996e-12,2883.1639187400488,3.2908875e-13,3077.9293432669765
2.0,4.1340042999999997e-13,4.3423857e-05,2.8111742000000004e-08,2.7918923e-06,5.082794699999999e-07,1.3150684e-07,5.4491437e-07,2818.119056751801,5.42555e-07,3049.888201338274
2.0,6.739915299999999e-16,5.7919016e-09,9.759477e-07,0.017677804,8.155266e-05,2.8699016e-13,8.319607000000001e-12,2878.733167733761,3.7140897e-14,3083.162073425667
2.0,2.4970195e-08,2.4306577e-05,8.181589000000001e-08,4.3090477e-06,0.00037224402,6.4369575e-05,1.40953525e-05,2780.6426242659186,0.00096018426,3026.488695794269
2.0,1.6932374e-16,4.4549293e-09,6.236965e-10,1.5174352e-08,7.4367307e-10,9.490941e-09,2.6046928000000004e-07,2888.7136222497447,6.6597386e-07,3090.203886023262
2.0,2.0572927999999999e-19,3.5290702e-13,7.5572985e-11,0.0021462163,6.972981999999999e-07,6.73662e-14,3.4883044e-15,2878.9053263787914,2.1376025999999998e-15,3082.989986723704
2.0,2.5974626999999997e-19,1.9571542e-09,7.454394e-10,6.252039e-07,8.8728814e-07,1.1169275000000001e-14,1.0888795e-10,2868.558645813745,3.945238e-12,3069.1431275465748
2.0,2.1017354e-14,1.503289e-07,2.2487774e-10,2.1946683e-08,3.5392209e-10,7.024238e-08,9.071537e-07,2925.525097921255,3.2079618e-07,3145.161740554467
2.0,1.2199904999999999e-14,6.598269000000001e-07,1.5371846e-07,2.3084853e-07,2.5201865000000003e-08,3.1428993e-10,6.7835346e-05,2825.1928210537085,3.0469490000000004e-08,3050.445596653972
2.0,5.4755164e-21,2.171692e-10,6.9271797999999985e-18,2.126029e-08,4.3561273e-11,1.1939479999999999e-20,1.2126374e-15,2851.3748568961314,2.0320245e-12,3055.2570521691896
2.0,2.3089235e-17,2.4621724e-07,3.8686892e-13,2.3551148e-07,2.442075e-09,5.6910814e-09,5.8875455e-10,2881.9779788066817,7.780077500000002e-07,3074.873933531813
2.0,4.051189e-18,1.6185614e-10,2.1639212e-14,4.0054662e-10,1.4129681e-10,5.0967447e-10,3.1278372e-10,2847.9228652361394,3.843136e-08,3064.888747304165
2.0,9.655035e-19,0.005560319,3.8847684e-05,5.834698e-05,2.0701717e-07,2.695306e-10,7.171786e-07,2863.192305234493,2.4454414e-06,3080.030942729987
2.0,2.0261542e-32,5.114586e-09,3.468795e-14,5.7649554e-06,7.656492599999998e-13,2.579252e-24,8.170496000000001e-17,2919.7816108731386,4.7688533e-21,3111.095056161604
2.0,5.3100330000000006e-21,1.6507967000000002e-16,4.9027194e-15,0.00020056806,5.096064e-05,6.7122903e-18,1.1388241e-24,2871.561723652277,2.3020374999999998e-20,3068.208219658965
2.0,1.4284466e-32,2.479174e-10,3.6763426e-11,3.9511506e-05,1.4333636e-11,9.794675e-24,1.7775976e-14,2850.5855549833577,3.111252e-19,3059.481954266579
2.0,1.4366933999999999e-24,7.622472e-09,2.3902337999999998e-12,2.54299e-07,6.4556254999999995e-12,4.759505e-17,3.0488997e-11,2892.028962986926,1.0893203999999999e-12,3093.397360968338
2.0,6.431473e-17,4.301948e-09,1.1017751e-07,3.449629e-07,4.916485300000001e-05,4.6341445e-11,1.7728723e-09,2906.771204196616,7.100567e-12,3114.4023598156305
2.0,4.7651856999999996e-17,5.602179e-10,2.4530216e-08,4.4063592e-07,1.1228915e-05,7.558741e-14,2.7952747999999998e-11,2901.650043993928,5.5394625999999986e-12,3096.910434276355
2.0,1.0040840400000001e-19,3.6414127999999996e-26,3.5050256e-19,7.629134e-08,0.0003960832,1.3733898000000002e-18,5.424914e-37,2831.4985011073322,8.338945e-31,3031.867390408481
2.0,4.0711297000000004e-14,2.3458882e-07,1.2756898000000002e-06,7.595749999999998e-07,7.5602484e-06,1.692444e-11,8.631879999999999e-09,2888.236665357423,2.228262e-09,3099.356943276933
2.0,1.0848478e-23,0.00901446,3.8545027e-06,3.7179896e-07,3.7129186e-09,1.5061754e-13,1.1765837e-05,2897.2537149706077,1.5516803999999996e-08,3100.276133605512
2.0,2.2812946e-31,4.5296607e-19,1.4929404999999999e-15,3.6999745e-06,4.4076098e-14,1.2242416e-24,6.9745714e-22,2810.586228266283,1.1014592999999999e-23,3023.8133829966064
3.0,1.0659830999999999e-35,1.2994347e-36,1.3486969e-19,2.1873337e-17,1.0,2.7472832e-30,0.0,2692.8156014357323,0.0,2867.839714909255
3.0,0.0,4e-45,3.1140196e-29,6.980635e-19,1.0,8e-45,0.0,2714.403689167083,0.0,2899.5090615489225
3.0,5.6887630000000005e-33,1.08837306e-26,3.678606e-18,9.7566205e-11,0.99959904,2.793565e-26,0.0,2666.556173198885,2.02e-43,2835.0307539614923
3.0,8.34429e-24,5.363571299999998e-38,1.2970598999999999e-25,6.347934700000001e-22,1.0,1.0487236999999999e-21,0.0,2681.8510854796427,0.0,2863.4659979659914
3.0,5.366795999999999e-25,1.0864184e-20,2.8747896000000003e-16,1.2379782000000002e-07,0.9994235,3.3806226e-28,2.038488e-35,2674.320808471825,5.685854999999998e-33,2832.816341854831
3.0,1.5612526e-23,1.0632907e-21,2.2561512e-15,1.2661e-12,0.9998367,1.1873194e-19,5.2103609999999995e-33,2630.683868097281,4.636247e-31,2812.553462363697
3.0,5.107057e-22,1.3701723999999998e-25,6.2045486e-16,3.715114200000001e-06,0.9983498,7.213535999999998e-24,7.396564e-36,2610.878325988178,3.2897258e-29,2787.293262248131
3.0,6.8217334e-28,1.4265776e-22,5.1038995e-15,6.742563e-14,0.9999809,3.3945953999999997e-20,5.8889734e-32,2636.604659102241,8.319159999999998e-29,2812.4763303428695
3.0,3.405514e-39,1.1814552e-27,1.8843283e-14,1.026384e-08,0.9999325,4.851248e-38,2.999999999999999e-45,2671.413982724255,1.6999999999999994e-43,2827.805893652785
3.0,2.194129e-30,1.2082813999999999e-26,8.167145e-16,2.7479407999999998e-12,0.9999956,7.417866e-28,1.6576e-41,2615.578240952082,1.4926899999999999e-40,2797.1133670378663
3.0,2.999999999999999e-45,1.7301701e-26,4.186486e-15,3.4022813999999996e-13,0.9999999,2.2547807e-38,3.78e-43,2635.723716708367,1.662e-42,2815.489700420464
3.0,2.9852451999999997e-21,1.7302666e-21,5.6175577e-18,4.7610241999999995e-11,0.9998167,8.925136e-18,1.0530677e-31,2629.7481771905773,1.3549494999999998e-30,2804.309100315282
3.0,4.2793467e-26,1.9351245e-26,3.964873e-15,6.814669e-14,0.99998665,2.5764479999999997e-25,6.49442e-37,2686.6836540093595,5.2371814e-36,2870.3114778926756
3.0,7.043748000000001e-19,4.5773645e-23,9.57384e-16,1.9818747e-12,0.9998529,3.9353129999999995e-20,1.2998694999999996e-34,2718.873520116826,1.1663006999999999e-30,2915.899940240097
3.0,6.136513000000001e-15,5.511698e-23,8.993436e-19,8.862460000000002e-10,0.56127775,1.0086064999999999e-15,5.338278599999999e-35,2765.2213127598657,4.6116208e-27,2964.990024956477
3.0,6.2694846e-29,7.999493e-19,5.552455e-17,5.557942400000002e-10,0.9982356,1.3733494e-24,2.0487757e-32,2788.141317584551,5.3537207e-30,2987.1051274213482
3.0,6.8884135e-35,1.0870474e-22,9.9794985e-11,2.0570582e-07,0.9999994,6.219276999999999e-33,2.0548445999999999e-35,2653.9991186500074,8.291516999999999e-39,2855.572169317925
3.0,5.918458300000001e-21,1.505613e-18,9.708453000000004e-13,1.1590998999999998e-10,0.64275795,7.592979e-16,1.0248453500000001e-32,2680.5419980783217,2.7468732e-29,2859.585993605974
3.0,5.502021e-38,2.2122847e-28,4.9631443e-21,6.486696e-13,0.99998796,3.2573814e-36,9.31443e-40,2643.0567378359783,1e-45,2811.414741409113
3.0,5.1178485e-32,8.866038e-28,9.296864e-13,2.0470421000000001e-10,0.9999989,6.4113677e-31,5.698692999999999e-38,2675.6715696890947,2.15612e-40,2837.0322874557073
3.0,3.1368383999999997e-37,3.6869634e-20,5.783744e-14,3.459505700000001e-10,0.99823534,8.836291999999997e-30,2.0668229999999995e-31,2627.2986042706434,2.3741669999999995e-38,2813.760095857882
3.0,2.1726999999999997e-40,1.6650504e-32,3.7922186e-20,5.831511600000001e-19,0.9999993,5.3601419999999996e-34,0.0,2685.3317933746666,0.0,2843.4796749732122
3.0,1.0810091999999995e-32,5.0293349999999995e-30,1.733212e-15,6.050725e-12,1.0,3.9026474e-32,1.33e-43,2657.970780879757,2.328e-42,2822.6169552345314
3.0,1.8801463e-14,1.2637826e-19,7.401115e-18,9.699138000000001e-15,0.99985456,2.6604625e-11,1.1208423999999999e-25,2679.178366234164,9.2533555e-23,2841.931741644807
3.0,4.4532757e-31,7.0911796e-20,2.0000982e-12,2.5570188e-08,0.99997663,7.1502959999999995e-25,4.3535406e-36,2668.891188975473,3.7168391999999998e-37,2835.130611101809
3.0,8.821022e-24,8.688983e-21,2.0391308e-15,2.0851517e-11,0.9997093,1.6424563e-21,2.1348353e-34,2686.8382452928345,5.5038387e-33,2850.491781294423
3.0,2.1736202000000003e-24,3.2615528e-13,1.2906074e-07,1.1128735e-05,0.99979883,3.1559959999999997e-23,2.6995887e-24,2669.711364593812,3.3898696999999994e-23,2834.276386614045
3.0,7.0781935e-30,6.8158790000000005e-19,9.74069e-09,3.2418924e-05,0.98023456,8.127353999999998e-25,3.3051541999999995e-30,2658.8820183510447,2.6275729999999998e-28,2827.7157193211306
3.0,1.5989537999999995e-23,3.2934693e-22,1.6346361e-18,1.006034e-13,0.99950135,3.3777189999999997e-18,1.8512383e-27,2705.156565398868,4.5508725999999986e-26,2874.4176620926746
3.0,6.968366999999998e-26,6.5604559999999985e-24,3.5255172e-17,5.72125e-12,0.9997094,1.8803498000000003e-22,6.591967499999998e-38,2607.738031189197,1.0153951999999999e-36,2794.768640232581
3.0,4.8334469999999997e-29,2.2076106e-21,5.8855534e-15,4.4610204e-09,0.99989486,1.442895e-22,7.2946225e-32,2647.702102833652,9.929218e-35,2819.323789007279
3.0,8.129431999999998e-19,3.6984344e-17,4.667068e-11,1.2861338e-10,0.99999976,5.4724775e-19,8.850750999999998e-25,2639.1581315397416,2.9241205999999996e-23,2813.5535881915944
3.0,1.27775e-40,1.7548186e-29,1.7717663999999995e-17,2.6110967e-12,0.999579,7.51383e-37,0.0,2660.0047295691315,0.0,2820.0833537369567
3.0,1.5222962e-27,1.1785993e-26,1.8439968e-19,4.469747e-09,0.999263,1.5788851e-27,2.8839999999999995e-42,2636.291036507469,1.7541153e-38,2821.182500750407
3.0,1.2567155999999999e-29,3.1427913999999998e-31,1.5551641e-18,1.0897200000000001e-12,0.9999665,2.4504e-25,1.4999999999999999e-44,2652.005361121874,1.0541548e-37,2813.525199995614
3.0,3.1806391999999995e-31,8.659791499999998e-26,9.724637e-16,1.038431e-12,0.99999726,3.037995e-26,4.8321e-41,2650.903867272969,4.49398e-40,2825.177400383836
3.0,4.3010697999999995e-32,5.012945299999999e-25,8.746604000000001e-15,4.708194e-10,0.99998724,4.905044e-26,1.040862e-39,2625.093690834013,1.5109024999999993e-37,2794.4497320239393
3.0,1.1666527e-27,5.8750874e-17,9.661115e-07,0.0002886142,0.99810636,4.5349444e-26,4.1364426e-27,2689.553245444891,1.1316215e-27,2847.936884105185
3.0,1.2143304999999994e-38,3.1585916e-29,2.8640757e-20,1.7718945e-17,0.99999833,2.2513755e-29,1.7199999999999999e-43,2694.503103302142,1.0999999999999999e-44,2846.546236407993
3.0,1.0123487e-24,4.3891506e-37,8.931433000000002e-23,1.0771143e-15,0.9999943,5.9161473e-22,8.16025e-39,2641.974206508561,1.0499999999999998e-43,2816.2635855092512
3.0,1.0504954999999999e-26,1.8761165999999998e-31,1.1130653e-22,1.6659647e-13,0.9999969,1.1731615e-24,3.1e-44,2682.653213171325,4.289999999999999e-43,2842.575049820592
3.0,1.1199999999999998e-43,1.7216572000000001e-32,4.2932974e-19,1.6771276e-07,0.99999917,1.15e-43,0.0,2639.4631222206403,0.0,2807.325531161249
3.0,1.2986194999999999e-35,4.0717259999999995e-27,2.075405e-17,3.4543063e-11,0.9999937,7.8624134e-29,6.2264e-41,2653.485617578053,1.8330923999999999e-37,2824.1080766986033
3.0,9.916999e-33,1.9345863e-32,6.1757356e-20,1.6418260999999998e-15,0.9999976,3.637504e-33,0.0,2599.3876148259674,0.0,2786.3982082229113
3.0,7.414e-42,1.5983315e-29,4.6719680000000005e-22,6.346256e-17,1.0,3.0347508e-32,1.0207e-41,2662.1289642914635,1e-44,2826.7706092152525
3.0,7.257759299999997e-37,7.427053999999999e-33,1.991749e-25,3.7583075e-19,1.0,1.9453465e-29,0.0,2633.3985065355905,0.0,2810.074112608618
3.0,4.3477666999999997e-29,1.3995877e-23,1.0581989999999999e-11,2.7371723e-12,0.99995434,4.543863e-25,2.5099564e-30,2641.578814203393,2.8072669e-30,2810.554846977282
3.0,2.4274382e-31,3.6206613e-20,1.5989757e-13,1.4490370000000001e-15,1.0,6.754886e-24,1.3715923999999996e-28,2594.289722466322,2.1666057999999995e-32,2780.237194519457
3.0,8.837546e-22,1.168825e-22,8.78932e-14,1.4094094e-15,0.9999739,1.7127481999999998e-20,1.4152411999999996e-34,2663.028061856457,7.207544e-31,2826.23357562302
3.0,1.1119549999999999e-22,6.919541e-26,8.584321e-18,1.8961506000000003e-08,0.99963987,5.2097968000000006e-24,1.0180151999999999e-38,2583.721351269115,1.3344676e-34,2767.2459334052787
3.0,2.0423014e-29,3.4896480000000003e-16,1.6948666e-09,2.8905506e-11,0.99999976,1.3373255999999998e-23,1.636572e-21,2667.7321938649798,1.6744416999999996e-30,2831.183444428248
3.0,7.847775e-29,1.6666911e-23,6.103619e-17,1.2027777e-13,0.9999993,9.271055e-23,3.1916476e-37,2644.1220577781805,3.026267e-37,2813.7753176908905
3.0,0.0,2.7999999999999995e-44,7.975295e-20,6.157291e-14,1.0,0.0,0.0,2684.001232658064,0.0,2852.627399528557
3.0,3.8204988999999994e-31,8.535470999999999e-21,2.7987082999999994e-14,1.210651e-11,0.9999999,5.8346702e-28,9.499489999999997e-40,2606.7673672640444,3.2956e-41,2799.553050796856
3.0,1.3845473999999993e-32,4.67443e-28,1.5928695e-16,3.3772484e-12,0.9999958,4.66055e-25,3.0497230000000003e-38,2671.5876551327883,1.1211222e-37,2841.154629503678
3.0,9e-44,1.2995223999999998e-38,1.0845368e-24,4.4376375e-18,0.9999999,3.11294e-40,0.0,2661.858359471675,0.0,2835.824811285807
3.0,1.4365e-41,7.616019399999997e-31,7.457789000000002e-21,5.8250665999999996e-12,1.0,6.190243e-39,0.0,2692.898849024152,0.0,2855.8401026612078
3.0,8.251094e-31,1.2300861999999996e-28,7.309044e-13,7.2182473e-12,0.99999857,5.5039365e-27,6.55e-42,2581.227739218133,4.487e-42,2776.7158755872283
3.0,1.9270953999999997e-29,1.0048018e-24,4.3266213e-14,2.6805689e-14,0.9999274,5.0725624e-26,5.0881517e-38,2615.8633690586125,5.817505e-38,2792.746850104818
3.0,4.89673e-26,3.591274e-30,3.1617242e-18,4.392589e-12,0.9997824,8.673882e-22,2.8348698e-37,2620.805424665843,1.2301425e-38,2805.881226645071
3.0,1.2684182999999999e-33,2.0999999999999998e-44,1.2685577e-27,3.5140210000000004e-24,0.99999833,3.7150249999999995e-27,0.0,2638.3031283507057,0.0,2808.134850140202
3.0,1.5375475000000002e-23,1.122425e-30,1.7383487e-20,2.954125e-14,0.9755072,1.8318824999999998e-23,9.264e-41,2667.260393836258,1.0999999999999999e-44,2834.2637637475323
3.0,9.877956e-31,4.0763186e-21,3.4936297e-17,1.8597847e-15,0.9999886999999998,2.5277551e-27,1.05874934e-35,2619.079974881617,9.717812e-37,2805.5973409330786
3.0,2.3999999999999996e-44,3.3302e-41,8.368851000000001e-25,1.9867512e-19,0.9999794,4.0253913e-38,0.0,2694.654956075093,0.0,2851.526876227233
3.0,6.341440000000001e-40,2.6124826e-30,6.801441999999999e-21,1.0915572e-22,0.99999666,4.9855485e-33,0.0,2655.3394886728092,0.0,2812.736410755768
3.0,2.6831997e-24,3.5121968e-13,3.6023033e-07,4.0335497e-05,0.99839514,7.8919979999999985e-22,5.3275193999999995e-30,2672.44990722779,1.2027714e-28,2836.984247533509
3.0,7.930625999999999e-28,2.8567375e-25,3.0263797e-23,1.3532302e-12,0.99689096,2.2947598e-19,5.472e-42,2671.4925670585353,2.2668e-40,2833.5947678691805
3.0,3.0496857e-36,4.587116e-24,7.499123e-18,2.3370017000000004e-12,0.999998,2.0212981e-32,8e-44,2681.894339253788,9.64e-43,2835.735301473779
3.0,2.0245261000000006e-14,7.896044e-30,2.362731e-24,1.0777778999999999e-18,0.98542964,5.5595445999999986e-12,2.019e-42,2670.558573705488,3.233862299999999e-37,2832.9561248573445
3.0,3.8511682e-22,1.2009896e-31,4.5789135e-20,7.667533599999998e-13,0.99999905,9.274979999999999e-23,0.0,2654.367254550701,5.2270000000000006e-42,2815.768544163195
3.0,4.1818804e-17,8.745019e-19,6.9048920000000005e-16,2.369075e-12,0.98625064,1.0936693e-13,1.19949e-27,2679.474952877851,1.2905885e-24,2837.294678184376
3.0,1.5064528999999999e-28,2.4944662e-23,3.926035e-17,1.0588822e-15,0.99996674,1.5590332000000002e-23,2.358586e-33,2693.002081947664,7.641425000000001e-33,2862.445189310471
3.0,9.182099999999999e-41,2.2866222e-23,4.4638872999999997e-10,6.097649e-15,1.0,2.944746299999999e-34,1.6937666999999995e-37,2630.054797542687,4.757619999999998e-40,2808.7872901731153
3.0,8.0544495e-17,1.5102261000000003e-24,7.77362e-18,7.413542e-17,0.99992573,3.607988000000001e-14,4.572089e-26,2667.5224505445417,1.6874859999999999e-25,2826.715095586089
3.0,5.589999999999998e-43,1.9638000000000002e-41,9.678585e-24,4.2936145999999995e-18,1.0,2.1648335e-36,0.0,2640.754371967608,0.0,2810.3923733789106
3.0,1.9681118e-30,1.0893977e-22,6.782291e-14,9.088462400000001e-13,0.99978274,1.4308492e-24,1.5686336e-34,2645.6358250392354,5.030540999999999e-39,2809.971265091381
3.0,0.0,4.6305914e-37,4.854471e-20,9.448492e-19,1.0,2.5039999999999996e-42,0.0,2691.692749573439,0.0,2859.1821230826117
3.0,0.0,1.6675344e-35,8.1441734e-20,4.545241e-21,1.0,4.780909999999998e-40,0.0,2685.8701002105013,0.0,2849.777541296141
3.0,2.0243804e-24,2.587454e-39,4.742088e-27,5.2077660000000005e-20,0.9999994,4.551809799999999e-23,0.0,2644.6599529033915,0.0,2809.186737922689
3.0,2.9325881999999997e-25,9.880087e-21,3.7254084e-12,2.1273067e-08,0.9999932,1.3256361999999999e-21,1.8329679999999997e-27,2669.378861121822,3.1932589999999995e-30,2831.1474014632104
3.0,6.339138299999998e-26,6.8116813e-25,3.7551139999999995e-18,1.1401523e-13,0.9970215,2.6696881000000003e-20,2.2510268e-37,2638.865289447946,3.241763e-37,2800.7701155203026
3.0,1.7772894999999996e-22,5.808831e-26,3.9306304e-19,7.330352999999998e-16,0.884999,6.391032000000001e-18,2.3327144000000001e-35,2654.358696975729,8.692837999999999e-37,2825.624853266892
3.0,5.0577433e-21,8.596514499999998e-23,6.027485e-17,3.6833316e-14,0.99976486,3.0409994e-18,5.333712999999999e-36,2640.6270991196593,2.925004e-32,2807.119573840528
3.0,4.4762154999999984e-32,5.8193432999999996e-24,5.2464384e-17,3.829636e-14,0.99999964,6.0567619999999994e-27,4.667199999999999e-41,2658.787846805274,4.634e-42,2840.022906975115
3.0,7.7185795e-19,2.0195431e-26,2.1020978e-21,3.7629015e-17,0.99993885,2.1154971000000003e-16,1.984446e-39,2711.71925131988,1.7967821999999998e-32,2876.890304337617
3.0,1.0720995e-27,1.4194129e-27,5.654488e-19,2.403818e-09,0.9999877,1.2882082999999998e-24,1.640482e-39,2706.088537115752,4.314223499999999e-37,2897.772922112381
3.0,1.5289166999999998e-28,1.5023184e-25,3.101665e-18,1.1496132e-14,0.99999785,1.4530023000000003e-23,7.993999999999999e-42,2662.9136680696115,8.832700000000001e-41,2825.8262010402423
3.0,1.1157356000000002e-20,1.4990644e-18,3.909261e-11,2.5688985e-07,0.99095106,1.3440505999999999e-17,3.7792817e-28,2741.175944495639,7.326367e-27,2921.081340666988
3.0,1.3568357e-24,3.482651e-24,4.7134835e-20,2.5088765999999998e-12,0.9997706,3.7236242e-21,8.084363e-36,2688.563738255397,1.4268052999999999e-37,2867.548880140295
3.0,2.1639573e-24,1.4321554e-17,4.9651923e-12,1.4156251e-12,0.99974936,4.251342e-18,1.1058584399999999e-29,2696.2924298013554,5.5324939999999996e-27,2870.884518742508
3.0,2.1940492000000003e-20,6.225899e-27,1.9759812999999998e-14,6.3420007000000015e-12,0.99954236,6.8213003e-18,1.7556939e-34,2646.510608424959,2.8547464e-33,2828.7860455969317
3.0,1.5560376e-29,5.2002144e-31,1.567228e-18,8.7004565e-15,0.99999964,5.1941156e-28,1.837e-42,2651.482562255509,7.399459599999998e-38,2817.9121021325927
3.0,8.466652000000001e-20,2.9431434e-22,7.715671999999997e-15,1.0688593e-11,0.99941146,5.006024000000001e-19,3.1685444e-32,2652.969412108002,2.3780417e-32,2829.1117897004747
3.0,5.5294529999999986e-30,8.477794e-28,2.4106576e-16,6.312331400000002e-14,0.9908545,2.8610012999999998e-24,1.814877e-38,2698.350658632102,2.0232056999999997e-38,2861.615361266181
3.0,2.107503e-34,1.3865066e-34,1.4637033e-22,3.3634315e-13,0.9999995,2.9122301e-31,0.0,2693.250605933053,2.0999999999999998e-44,2855.130977691763
3.0,2.8618755e-27,2.919867e-13,5.307311e-10,1.8882067e-08,0.9998361,1.4888337e-19,1.9548736e-24,2665.734777814101,1.7491468e-22,2820.4209561482867
3.0,3.0885098999999998e-28,2.4279684e-26,8.923164000000001e-22,1.2261867999999999e-15,0.9923034,8.869468e-24,9.529999999999999e-43,2714.4839063990507,1.2787e-41,2874.916243366988
3.0,7.352628e-19,8.777755999999999e-25,8.920396e-20,2.1219965e-15,0.9999198,1.4036206e-13,3.3736202999999994e-33,2661.5558898501604,6.59423e-32,2823.265080118417
3.0,1.905673e-32,1.5275975e-34,1.3445498e-21,6.122357500000002e-14,0.9999999,1.5161323e-26,6.999999999999999e-45,2668.3958661145607,1e-45,2828.314582895086
3.0,1.7392742e-12,9.798088e-39,1.2193526999999999e-26,2.1009449e-19,0.9373222,1.2243714e-13,1.4999999999999999e-44,2708.0951575146,4.99927e-35,2872.898785757517
3.0,0.0,2.1602159999999996e-34,8.97391e-21,2.3303292999999997e-20,1.0,2.643915e-35,0.0,2683.917160847703,0.0,2848.6850104314376
3.0,1.8971951e-38,2.080443e-39,5.054864e-20,1.1149138499999999e-20,0.99999976,9.182278000000001e-34,0.0,2668.06207861971,0.0,2831.663547557359
3.0,2.6134973000000004e-35,1.9677761e-32,4.337147000000001e-19,1.3523039e-15,0.9999794,6.927741499999998e-30,0.0,2676.2669323654136,0.0,2845.529493183301
3.0,3.3376961999999997e-29,6.554965e-29,3.92102e-23,2.3638558e-23,1.0,5.207554299999999e-26,1.4999999999999999e-44,2712.7143806502977,1.25e-43,2858.795425201835
3.0,5.779091000000001e-36,7.743454e-38,7.964154000000002e-23,4.770205e-15,0.9999999,1.5966097000000002e-33,0.0,2657.86528704913,0.0,2824.751941298139
3.0,1.5982395999999998e-27,3.7779263999999996e-25,8.3381354e-17,1.534049e-11,0.9989806999999998,1.9426432e-23,3.3154433e-31,2651.879117229625,1.0339952999999996e-31,2809.640882691468
3.0,1.1276178999999998e-27,5.0027817e-28,4.80991e-16,5.1336574e-08,0.9994281,4.0981225e-25,3.3939999999999996e-42,2764.7704952454515,1.2250299999999995e-40,2945.619040122171
3.0,1.4012475e-29,7.825638399999998e-23,5.2519173e-17,3.5130787e-11,0.999941,3.2587257e-25,1.867963e-39,2686.133674709538,5.3252189999999995e-36,2837.0600872978057
3.0,1.8668621e-35,4.595562e-37,5.9867729999999995e-22,2.5215500000000003e-17,0.99999774,3.2561667999999996e-31,0.0,2633.2713419758466,0.0,2800.436123023955
3.0,3.6140853999999995e-24,2.558641e-37,1.2304215e-20,1.8367475e-18,1.0,9.463691e-24,3.81e-43,2672.169430193917,7.735e-42,2833.12078303826
3.0,9.274299999999999e-39,7.7978324e-25,1.6506810999999995e-17,1.1921388e-16,0.9999988,1.2951995e-32,4e-45,2637.880874006352,0.0,2800.464270596597
3.0,6.590874999999998e-32,1.1481978999999999e-22,4.957499e-22,6.5073907999999985e-15,0.99565154,3.9604614e-22,1.3939999999999996e-41,2679.075054099988,4.676724e-36,2835.452227639997
3.0,6.66771e-34,1.0248627599999999e-32,2.4111725e-21,7.7862115e-21,0.9999168,7.215227e-29,0.0,2796.839751769989,0.0,2973.540411911773
3.0,1.416904e-25,1.6687513999999996e-24,5.2381907e-08,1.8968694e-05,0.99997246,7.0209606999999985e-25,4.4950540000000005e-39,2691.6633842757474,3.1053525e-32,2855.3123915623737
3.0,7.164732e-30,3.3171181999999996e-25,1.8358397e-17,4.1125369e-16,0.9995433,2.5715305e-22,1.0319617e-36,2665.5276078595584,3.4217199999999997e-40,2823.7125850636266
3.0,2.781429e-09,3.131149e-31,8.145883700000001e-22,1.8830305e-15,0.9999554,2.1094165e-08,5.899269499999997e-35,2671.042840374964,1.2262638999999999e-32,2826.226100690736
3.0,7.331476999999998e-35,4.415262e-26,2.4930623e-17,1.4908806e-17,0.9999958,3.5019787999999997e-26,3.6648599999999995e-40,2680.992837447097,6.7e-44,2850.284646053171
3.0,2.3692069e-24,2.1023077999999994e-34,3.9066853e-23,3.1491976e-15,0.41002107,4.1415964999999997e-22,1.01576e-40,2675.0679643120675,8.738409999999998e-37,2840.982971936267
4.0,2.9635078e-36,5.965184e-09,0.99999666,3.3521972e-06,1.6283770000000006e-11,1.1707995e-26,6.73189e-17,3170.027960491802,4.5777958e-23,3316.521477838145
