label,score 0,score 7,score 4,score 6,score 3,score 1
2.0,1.3612782999999995e-29,1.0933217e-06,2.0577207e-08,1.1278601e-07,2.6968341999999998e-11,5.937675599999999e-20
2.0,6.059789e-23,1.5210876e-11,2.7622898e-10,1.6267046e-08,3.2774236e-10,1.1021605e-15
2.0,7.833011e-21,2.703987e-06,2.2050745e-06,1.1057836e-07,2.220924e-06,1.4354273e-14
2.0,1.0290528e-24,1.3878366e-15,2.5930984000000002e-14,6.332877e-05,7.9936884e-11,1.3059828999999997e-21
2.0,1.2780688e-08,1.5676504999999998e-07,1.1995792e-08,4.6950666e-09,7.0588015e-08,2.2343303e-05
2.0,7.993315e-30,4.3916885999999996e-14,6.9656990000000005e-15,3.0374727e-09,3.6028747000000003e-12,1.5336177e-26
2.0,2.0978321e-20,3.5013784e-06,7.7048435e-06,3.4847006000000003e-05,2.1653059e-05,1.8887494e-15
2.0,1.2873872e-13,2.6545287e-12,5.077904e-13,2.1464032000000005e-06,3.1317338e-06,3.693284e-10
2.0,2.947105e-20,0.0013805039999999998,3.1875632e-06,5.8965008e-05,1.3498207e-07,7.2293457e-13
2.0,1.7878328e-14,2.6436572999999997e-14,2.7107369e-17,8.5340947e-13,6.3682736e-15,5.581672e-08
2.0,2.6302342999999995e-34,3.9244879999999997e-13,2.419552e-08,1.560346e-06,2.5638647e-09,1.562935e-26
2.0,1.392644e-20,1.3952492e-13,1.0740087000000001e-13,5.5107997e-12,6.107714e-11,1.5339754e-09
2.0,3.0351086e-25,1.4911029999999995e-09,5.379343e-10,1.1577823e-09,4.301211e-11,2.397401e-16
2.0,2.6932577e-16,1.35664155e-08,3.4659327e-11,2.93376e-08,8.5536406e-08,3.12531e-10
2.0,4.5463747e-16,1.06151095e-11,9.734401999999999e-11,1.0707441e-05,1.3092165e-06,2.8980792e-14
2.0,5.079405e-16,4.0331466e-07,6.919356e-07,0.00014040343,9.900208e-06,1.9598492e-10
2.0,3.4957456e-23,5.4076846999999995e-14,1.4774223999999998e-15,2.3662153e-08,1.7087703000000002e-12,2.0319994e-16
2.0,5.0322717e-17,5.5242577e-05,1.2091891000000002e-08,7.419711999999998e-11,7.027998000000001e-09,3.3939362e-10
2.0,3.0818526999999997e-20,3.0276735e-05,4.313243e-06,1.0879887e-06,8.547664e-11,6.667505600000002e-13
2.0,2.7873059e-08,7.7247086e-07,8.268523e-06,1.8011817000000002e-05,0.0044530598,2.3859162e-05
2.0,1.6356592e-21,2.1531473e-07,2.2557385e-11,9.2611936e-07,1.1657145e-08,2.867356e-13
2.0,3.2260457e-17,9.1170944e-07,9.045847e-08,0.0011820466,3.585103300000001e-07,5.2038316e-13
2.0,9.538682e-15,4.790247e-06,3.050118e-08,6.0405697e-10,1.0260624e-06,8.772443599999998e-07
2.0,6.684768e-19,1.8873061000000003e-08,4.1958459999999985e-08,1.8327306e-06,1.1641558e-08,3.4693159e-15
2.0,2.2908114e-23,6.707919e-08,1.4863865e-08,1.6125428e-05,3.5244556e-09,8.453602999999999e-16
2.0,4.0300007e-16,5.2923685e-08,6.678371e-09,0.0031746859000000003,1.9329596e-08,1.3122672e-14
2.0,4.9900627e-13,2.2072014e-05,5.8294263e-09,4.4483484e-09,1.6935783999999995e-06,6.8877625e-06
2.0,9.685519000000004e-16,5.107765e-07,6.420879000000001e-07,9.678905e-09,4.7233522e-07,3.390016e-07
2.0,1.2611464999999996e-15,0.0016196383,4.521385e-06,1.0287768e-10,8.671919e-10,7.3346183e-07
2.0,3.0759340000000003e-15,7.954481599999998e-07,6.2742185e-09,9.122628e-10,1.6555029999999998e-09,1.5923445e-07
2.0,1.6262984e-08,0.00019397534,1.9125233e-08,1.4132188e-07,1.7001465e-06,0.0057740575
2.0,2.2252674000000002e-13,8.702867e-09,6.109016e-11,1.0322778999999998e-07,1.0739951e-07,1.1449345e-09
2.0,1.4790311e-15,1.5437544e-10,5.827895299999999e-16,7.147697e-08,1.5071033999999997e-08,2.5970287e-11
2.0,4.440747e-28,5.2566796999999996e-23,5.1055718e-23,3.6171212e-08,1.9675919e-16,6.736881200000001e-21
2.0,8.994429e-20,4.884436e-12,7.211493e-15,1.5906629999999995e-09,3.6799668e-09,2.7202098999999997e-13
2.0,1.8736019e-21,4.440303e-13,2.506683e-17,2.1814615e-09,1.2653282e-11,2.6637726000000003e-14
2.0,5.6492019999999996e-27,1.9133473e-11,4.5137580000000004e-12,2.9312727e-05,2.5550924e-07,9.754881e-19
2.0,8.193165999999996e-37,4.9173317999999995e-26,1.9613985e-24,3.9237175e-10,4.301825e-16,5.7042175e-29
2.0,1.3774328e-19,1.3616779999999997e-05,1.6746160999999998e-07,1.0128072e-05,1.242052e-06,7.2303747e-12
2.0,5.3082603e-21,2.1024173e-18,1.2151761e-18,3.2447302e-11,7.586050999999999e-08,1.7302305e-13
2.0,1.112475e-19,4.5947954e-15,2.0350091999999998e-10,0.00022102568,0.00015041296,3.5543714999999994e-18
2.0,1.0157783e-20,7.488813e-16,4.659947400000001e-14,2.3857274e-06,1.1288894e-09,7.7338547e-14
2.0,6.241949599999998e-22,8.9475934e-11,2.95315e-06,0.011793695,3.243767e-05,3.5707182e-16
2.0,7.3072360000000015e-22,3.5268233e-10,1.3575323999999997e-06,0.000118531265,2.920068e-07,1.4958393000000002e-14
2.0,2.3890382e-15,8.172491e-08,1.6981575e-08,2.8919377e-08,9.572865e-09,1.1315371000000001e-10
2.0,2.0658228e-19,1.8058922e-06,6.3195755e-09,4.513742e-10,5.903041e-10,1.2451722e-09
2.0,3.9136996e-18,4.7892916e-09,5.0426148e-09,3.8099306e-06,8.954309999999998e-07,4.6218677e-13
2.0,4.1340042999999997e-13,4.3423857e-05,2.8111742000000004e-08,2.7918923e-06,5.082794699999999e-07,1.3150684e-07
2.0,6.739915299999999e-16,5.7919016e-09,9.759477e-07,0.017677804,8.155266e-05,2.8699016e-13
2.0,2.4970195e-08,2.4306577e-05,8.181589000000001e-08,4.3090477e-06,0.00037224402,6.4369575e-05
2.0,1.6932374e-16,4.4549293e-09,6.236965e-10,1.5174352e-08,7.4367307e-10,9.490941e-09
2.0,2.0572927999999999e-19,3.5290702e-13,7.5572985e-11,0.0021462163,6.972981999999999e-07,6.73662e-14
2.0,2.5974626999999997e-19,1.9571542e-09,7.454394e-10,6.252039e-07,8.8728814e-07,1.1169275000000001e-14
2.0,2.1017354e-14,1.503289e-07,2.2487774e-10,2.1946683e-08,3.5392209e-10,7.024238e-08
2.0,1.2199904999999999e-14,6.598269000000001e-07,1.5371846e-07,2.3084853e-07,2.5201865000000003e-08,3.1428993e-10
2.0,5.4755164e-21,2.171692e-10,6.9271797999999985e-18,2.126029e-08,4.3561273e-11,1.1939479999999999e-20
2.0,2.3089235e-17,2.4621724e-07,3.8686892e-13,2.3551148e-07,2.442075e-09,5.6910814e-09
2.0,4.051189e-18,1.6185614e-10,2.1639212e-14,4.0054662e-10,1.4129681e-10,5.0967447e-10
2.0,9.655035e-19,0.005560319,3.8847684e-05,5.834698e-05,2.0701717e-07,2.695306e-10
2.0,2.0261542e-32,5.114586e-09,3.468795e-14,5.7649554e-06,7.656492599999998e-13,2.579252e-24
2.0,5.3100330000000006e-21,1.6507967000000002e-16,4.9027194e-15,0.00020056806,5.096064e-05,6.7122903e-18
2.0,1.4284466e-32,2.479174e-10,3.6763426e-11,3.9511506e-05,1.4333636e-11,9.794675e-24
2.0,1.4366933999999999e-24,7.622472e-09,2.3902337999999998e-12,2.54299e-07,6.4556254999999995e-12,4.759505e-17
2.0,6.431473e-17,4.301948e-09,1.1017751e-07,3.449629e-07,4.916485300000001e-05,4.6341445e-11
2.0,4.7651856999999996e-17,5.602179e-10,2.4530216e-08,4.4063592e-07,1.1228915e-05,7.558741e-14
2.0,1.0040840400000001e-19,3.6414127999999996e-26,3.5050256e-19,7.629134e-08,0.0003960832,1.3733898000000002e-18
2.0,4.0711297000000004e-14,2.3458882e-07,1.2756898000000002e-06,7.595749999999998e-07,7.5602484e-06,1.692444e-11
2.0,1.0848478e-23,0.00901446,3.8545027e-06,3.7179896e-07,3.7129186e-09,1.5061754e-13
2.0,2.2812946e-31,4.5296607e-19,1.4929404999999999e-15,3.6999745e-06,4.4076098e-14,1.2242416e-24
3.0,1.0659830999999999e-35,1.2994347e-36,1.3486969e-19,2.1873337e-17,1.0,2.7472832e-30
3.0,0.0,4e-45,3.1140196e-29,6.980635e-19,1.0,8e-45
3.0,5.6887630000000005e-33,1.08837306e-26,3.678606e-18,9.7566205e-11,0.99959904,2.793565e-26
3.0,8.34429e-24,5.363571299999998e-38,1.2970598999999999e-25,6.347934700000001e-22,1.0,1.0487236999999999e-21
3.0,5.366795999999999e-25,1.0864184e-20,2.8747896000000003e-16,1.2379782000000002e-07,0.9994235,3.3806226e-28
3.0,1.5612526e-23,1.0632907e-21,2.2561512e-15,1.2661e-12,0.9998367,1.1873194e-19
3.0,5.107057e-22,1.3701723999999998e-25,6.2045486e-16,3.715114200000001e-06,0.9983498,7.213535999999998e-24
3.0,6.8217334e-28,1.4265776e-22,5.1038995e-15,6.742563e-14,0.9999809,3.3945953999999997e-20
3.0,3.405514e-39,1.1814552e-27,1.8843283e-14,1.026384e-08,0.9999325,4.851248e-38
3.0,2.194129e-30,1.2082813999999999e-26,8.167145e-16,2.7479407999999998e-12,0.9999956,7.417866e-28
3.0,2.999999999999999e-45,1.7301701e-26,4.186486e-15,3.4022813999999996e-13,0.9999999,2.2547807e-38
3.0,2.9852451999999997e-21,1.7302666e-21,5.6175577e-18,4.7610241999999995e-11,0.9998167,8.925136e-18
3.0,4.2793467e-26,1.9351245e-26,3.964873e-15,6.814669e-14,0.99998665,2.5764479999999997e-25
3.0,7.043748000000001e-19,4.5773645e-23,9.57384e-16,1.9818747e-12,0.9998529,3.9353129999999995e-20
3.0,6.136513000000001e-15,5.511698e-23,8.993436e-19,8.862460000000002e-10,0.56127775,1.0086064999999999e-15
3.0,6.2694846e-29,7.999493e-19,5.552455e-17,5.557942400000002e-10,0.9982356,1.3733494e-24
3.0,6.8884135e-35,1.0870474e-22,9.9794985e-11,2.0570582e-07,0.9999994,6.219276999999999e-33
3.0,5.918458300000001e-21,1.505613e-18,9.708453000000004e-13,1.1590998999999998e-10,0.64275795,7.592979e-16
3.0,5.502021e-38,2.2122847e-28,4.9631443e-21,6.486696e-13,0.99998796,3.2573814e-36
3.0,5.1178485e-32,8.866038e-28,9.296864e-13,2.0470421000000001e-10,0.9999989,6.4113677e-31
3.0,3.1368383999999997e-37,3.6869634e-20,5.783744e-14,3.459505700000001e-10,0.99823534,8.836291999999997e-30
3.0,2.1726999999999997e-40,1.6650504e-32,3.7922186e-20,5.831511600000001e-19,0.9999993,5.3601419999999996e-34
3.0,1.0810091999999995e-32,5.0293349999999995e-30,1.733212e-15,6.050725e-12,1.0,3.9026474e-32
3.0,1.8801463e-14,1.2637826e-19,7.401115e-18,9.699138000000001e-15,0.99985456,2.6604625e-11
3.0,4.4532757e-31,7.0911796e-20,2.0000982e-12,2.5570188e-08,0.99997663,7.1502959999999995e-25
3.0,8.821022e-24,8.688983e-21,2.0391308e-15,2.0851517e-11,0.9997093,1.6424563e-21
3.0,2.1736202000000003e-24,3.2615528e-13,1.2906074e-07,1.1128735e-05,0.99979883,3.1559959999999997e-23
3.0,7.0781935e-30,6.8158790000000005e-19,9.74069e-09,3.2418924e-05,0.98023456,8.127353999999998e-25
3.0,1.5989537999999995e-23,3.2934693e-22,1.6346361e-18,1.006034e-13,0.99950135,3.3777189999999997e-18
3.0,6.968366999999998e-26,6.5604559999999985e-24,3.5255172e-17,5.72125e-12,0.9997094,1.8803498000000003e-22
3.0,4.8334469999999997e-29,2.2076106e-21,5.8855534e-15,4.4610204e-09,0.99989486,1.442895e-22
3.0,8.129431999999998e-19,3.6984344e-17,4.667068e-11,1.2861338e-10,0.99999976,5.4724775e-19
3.0,1.27775e-40,1.7548186e-29,1.7717663999999995e-17,2.6110967e-12,0.999579,7.51383e-37
3.0,1.5222962e-27,1.1785993e-26,1.8439968e-19,4.469747e-09,0.999263,1.5788851e-27
3.0,1.2567155999999999e-29,3.1427913999999998e-31,1.5551641e-18,1.0897200000000001e-12,0.9999665,2.4504e-25
3.0,3.1806391999999995e-31,8.659791499999998e-26,9.724637e-16,1.038431e-12,0.99999726,3.037995e-26
3.0,4.3010697999999995e-32,5.012945299999999e-25,8.746604000000001e-15,4.708194e-10,0.99998724,4.905044e-26
3.0,1.1666527e-27,5.8750874e-17,9.661115e-07,0.0002886142,0.99810636,4.5349444e-26
3.0,1.2143304999999994e-38,3.1585916e-29,2.8640757e-20,1.7718945e-17,0.99999833,2.2513755e-29
3.0,1.0123487e-24,4.3891506e-37,8.931433000000002e-23,1.0771143e-15,0.9999943,5.9161473e-22
3.0,1.0504954999999999e-26,1.8761165999999998e-31,1.1130653e-22,1.6659647e-13,0.9999969,1.1731615e-24
3.0,1.1199999999999998e-43,1.7216572000000001e-32,4.2932974e-19,1.6771276e-07,0.99999917,1.15e-43
3.0,1.2986194999999999e-35,4.0717259999999995e-27,2.075405e-17,3.4543063e-11,0.9999937,7.8624134e-29
3.0,9.916999e-33,1.9345863e-32,6.1757356e-20,1.6418260999999998e-15,0.9999976,3.637504e-33
3.0,7.414e-42,1.5983315e-29,4.6719680000000005e-22,6.346256e-17,1.0,3.0347508e-32
3.0,7.257759299999997e-37,7.427053999999999e-33,1.991749e-25,3.7583075e-19,1.0,1.9453465e-29
3.0,4.3477666999999997e-29,1.3995877e-23,1.0581989999999999e-11,2.7371723e-12,0.99995434,4.543863e-25
3.0,2.4274382e-31,3.6206613e-20,1.5989757e-13,1.4490370000000001e-15,1.0,6.754886e-24
3.0,8.837546e-22,1.168825e-22,8.78932e-14,1.4094094e-15,0.9999739,1.7127481999999998e-20
3.0,1.1119549999999999e-22,6.919541e-26,8.584321e-18,1.8961506000000003e-08,0.99963987,5.2097968000000006e-24
3.0,2.0423014e-29,3.4896480000000003e-16,1.6948666e-09,2.8905506e-11,0.99999976,1.3373255999999998e-23
3.0,7.847775e-29,1.6666911e-23,6.103619e-17,1.2027777e-13,0.9999993,9.271055e-23
3.0,0.0,2.7999999999999995e-44,7.975295e-20,6.157291e-14,1.0,0.0
3.0,3.8204988999999994e-31,8.535470999999999e-21,2.7987082999999994e-14,1.210651e-11,0.9999999,5.8346702e-28
3.0,1.3845473999999993e-32,4.67443e-28,1.5928695e-16,3.3772484e-12,0.9999958,4.66055e-25
3.0,9e-44,1.2995223999999998e-38,1.0845368e-24,4.4376375e-18,0.9999999,3.11294e-40
3.0,1.4365e-41,7.616019399999997e-31,7.457789000000002e-21,5.8250665999999996e-12,1.0,6.190243e-39
3.0,8.251094e-31,1.2300861999999996e-28,7.309044e-13,7.2182473e-12,0.99999857,5.5039365e-27
3.0,1.9270953999999997e-29,1.0048018e-24,4.3266213e-14,2.6805689e-14,0.9999274,5.0725624e-26
3.0,4.89673e-26,3.591274e-30,3.1617242e-18,4.392589e-12,0.9997824,8.673882e-22
3.0,1.2684182999999999e-33,2.0999999999999998e-44,1.2685577e-27,3.5140210000000004e-24,0.99999833,3.7150249999999995e-27
3.0,1.5375475000000002e-23,1.122425e-30,1.7383487e-20,2.954125e-14,0.9755072,1.8318824999999998e-23
3.0,9.877956e-31,4.0763186e-21,3.4936297e-17,1.8597847e-15,0.9999886999999998,2.5277551e-27
3.0,2.3999999999999996e-44,3.3302e-41,8.368851000000001e-25,1.9867512e-19,0.9999794,4.0253913e-38
3.0,6.341440000000001e-40,2.6124826e-30,6.801441999999999e-21,1.0915572e-22,0.99999666,4.9855485e-33
3.0,2.6831997e-24,3.5121968e-13,3.6023033e-07,4.0335497e-05,0.99839514,7.8919979999999985e-22
3.0,7.930625999999999e-28,2.8567375e-25,3.0263797e-23,1.3532302e-12,0.99689096,2.2947598e-19
3.0,3.0496857e-36,4.587116e-24,7.499123e-18,2.3370017000000004e-12,0.999998,2.0212981e-32
3.0,2.0245261000000006e-14,7.896044e-30,2.362731e-24,1.0777778999999999e-18,0.98542964,5.5595445999999986e-12
3.0,3.8511682e-22,1.2009896e-31,4.5789135e-20,7.667533599999998e-13,0.99999905,9.274979999999999e-23
3.0,4.1818804e-17,8.745019e-19,6.9048920000000005e-16,2.369075e-12,0.98625064,1.0936693e-13
3.0,1.5064528999999999e-28,2.4944662e-23,3.926035e-17,1.0588822e-15,0.99996674,1.5590332000000002e-23
3.0,9.182099999999999e-41,2.2866222e-23,4.4638872999999997e-10,6.097649e-15,1.0,2.944746299999999e-34
3.0,8.0544495e-17,1.5102261000000003e-24,7.77362e-18,7.413542e-17,0.99992573,3.607988000000001e-14
3.0,5.589999999999998e-43,1.9638000000000002e-41,9.678585e-24,4.2936145999999995e-18,1.0,2.1648335e-36
3.0,1.9681118e-30,1.0893977e-22,6.782291e-14,9.088462400000001e-13,0.99978274,1.4308492e-24
3.0,0.0,4.6305914e-37,4.854471e-20,9.448492e-19,1.0,2.5039999999999996e-42
3.0,0.0,1.6675344e-35,8.1441734e-20,4.545241e-21,1.0,4.780909999999998e-40
3.0,2.0243804e-24,2.587454e-39,4.742088e-27,5.2077660000000005e-20,0.9999994,4.551809799999999e-23
3.0,2.9325881999999997e-25,9.880087e-21,3.7254084e-12,2.1273067e-08,0.9999932,1.3256361999999999e-21
3.0,6.339138299999998e-26,6.8116813e-25,3.7551139999999995e-18,1.1401523e-13,0.9970215,2.6696881000000003e-20
3.0,1.7772894999999996e-22,5.808831e-26,3.9306304e-19,7.330352999999998e-16,0.884999,6.391032000000001e-18
3.0,5.0577433e-21,8.596514499999998e-23,6.027485e-17,3.6833316e-14,0.99976486,3.0409994e-18
3.0,4.4762154999999984e-32,5.8193432999999996e-24,5.2464384e-17,3.829636e-14,0.99999964,6.0567619999999994e-27
3.0,7.7185795e-19,2.0195431e-26,2.1020978e-21,3.7629015e-17,0.99993885,2.1154971000000003e-16
3.0,1.0720995e-27,1.4194129e-27,5.654488e-19,2.403818e-09,0.9999877,1.2882082999999998e-24
3.0,1.5289166999999998e-28,1.5023184e-25,3.101665e-18,1.1496132e-14,0.99999785,1.4530023000000003e-23
3.0,1.1157356000000002e-20,1.4990644e-18,3.909261e-11,2.5688985e-07,0.99095106,1.3440505999999999e-17
3.0,1.3568357e-24,3.482651e-24,4.7134835e-20,2.5088765999999998e-12,0.9997706,3.7236242e-21
3.0,2.1639573e-24,1.4321554e-17,4.9651923e-12,1.4156251e-12,0.99974936,4.251342e-18
3.0,2.1940492000000003e-20,6.225899e-27,1.9759812999999998e-14,6.3420007000000015e-12,0.99954236,6.8213003e-18
3.0,1.5560376e-29,5.2002144e-31,1.567228e-18,8.7004565e-15,0.99999964,5.1941156e-28
3.0,8.466652000000001e-20,2.9431434e-22,7.715671999999997e-15,1.0688593e-11,0.99941146,5.006024000000001e-19
3.0,5.5294529999999986e-30,8.477794e-28,2.4106576e-16,6.312331400000002e-14,0.9908545,2.8610012999999998e-24
3.0,2.107503e-34,1.3865066e-34,1.4637033e-22,3.3634315e-13,0.9999995,2.9122301e-31
3.0,2.8618755e-27,2.919867e-13,5.307311e-10,1.8882067e-08,0.9998361,1.4888337e-19
3.0,3.0885098999999998e-28,2.4279684e-26,8.923164000000001e-22,1.2261867999999999e-15,0.9923034,8.869468e-24
3.0,7.352628e-19,8.777755999999999e-25,8.920396e-20,2.1219965e-15,0.9999198,1.4036206e-13
3.0,1.905673e-32,1.5275975e-34,1.3445498e-21,6.122357500000002e-14,0.9999999,1.5161323e-26
3.0,1.7392742e-12,9.798088e-39,1.2193526999999999e-26,2.1009449e-19,0.9373222,1.2243714e-13
3.0,0.0,2.1602159999999996e-34,8.97391e-21,2.3303292999999997e-20,1.0,2.643915e-35
3.0,1.8971951e-38,2.080443e-39,5.054864e-20,1.1149138499999999e-20,0.99999976,9.182278000000001e-34
3.0,2.6134973000000004e-35,1.9677761e-32,4.337147000000001e-19,1.3523039e-15,0.9999794,6.927741499999998e-30
3.0,3.3376961999999997e-29,6.554965e-29,3.92102e-23,2.3638558e-23,1.0,5.207554299999999e-26
3.0,5.779091000000001e-36,7.743454e-38,7.964154000000002e-23,4.770205e-15,0.9999999,1.5966097000000002e-33
3.0,1.5982395999999998e-27,3.7779263999999996e-25,8.3381354e-17,1.534049e-11,0.9989806999999998,1.9426432e-23
3.0,1.1276178999999998e-27,5.0027817e-28,4.80991e-16,5.1336574e-08,0.9994281,4.0981225e-25
3.0,1.4012475e-29,7.825638399999998e-23,5.2519173e-17,3.5130787e-11,0.999941,3.2587257e-25
3.0,1.8668621e-35,4.595562e-37,5.9867729999999995e-22,2.5215500000000003e-17,0.99999774,3.2561667999999996e-31
3.0,3.6140853999999995e-24,2.558641e-37,1.2304215e-20,1.8367475e-18,1.0,9.463691e-24
3.0,9.274299999999999e-39,7.7978324e-25,1.6506810999999995e-17,1.1921388e-16,0.9999988,1.2951995e-32
3.0,6.590874999999998e-32,1.1481978999999999e-22,4.957499e-22,6.5073907999999985e-15,0.99565154,3.9604614e-22
3.0,6.66771e-34,1.0248627599999999e-32,2.4111725e-21,7.7862115e-21,0.9999168,7.215227e-29
3.0,1.416904e-25,1.6687513999999996e-24,5.2381907e-08,1.8968694e-05,0.99997246,7.0209606999999985e-25
3.0,7.164732e-30,3.3171181999999996e-25,1.8358397e-17,4.1125369e-16,0.9995433,2.5715305e-22
3.0,2.781429e-09,3.131149e-31,8.145883700000001e-22,1.8830305e-15,0.9999554,2.1094165e-08
3.0,7.331476999999998e-35,4.415262e-26,2.4930623e-17,1.4908806e-17,0.9999958,3.5019787999999997e-26
3.0,2.3692069e-24,2.1023077999999994e-34,3.9066853e-23,3.1491976e-15,0.41002107,4.1415964999999997e-22
4.0,2.9635078e-36,5.965184e-09,0.99999666,3.3521972e-06,1.6283770000000006e-11,1.1707995e-26
4.0,9.07324e-40,2.1730617000000003e-11,0.99996626,3.2559212000000004e-05,1.201504e-06,3.4625391999999998e-28
4.0,7.8496123e-31,2.738943e-11,0.9999521,4.7870217e-05,1.0455756e-10,6.4048567e-24
4.0,2.026701e-29,2.3525262000000003e-10,0.99970955,0.00029047916,2.0905384e-09,8.828135999999999e-22
4.0,6.207801499999998e-32,1.8936603e-08,0.9999106,8.548470999999999e-05,1.5429993e-10,4.242779e-24
4.0,1.5467357e-27,7.9419915e-11,0.9999918,8.2826e-06,1.7019418999999996e-08,2.9602182999999997e-20
4.0,1.0064041e-30,7.507686e-09,0.99999785,1.2583312e-06,8.722837e-08,1.1608963999999999e-19
4.0,4.9819574e-38,2.6939682e-09,0.99999964,2.6400363e-07,6.206915e-08,7.6091705e-29
4.0,1.2421881000000002e-32,0.00025582555,0.9997429,8.941787499999998e-07,9.502384e-09,8.98081e-22
4.0,2.4708117e-27,1.6194417e-10,0.9989785,0.0010193739,2.1306944e-06,3.795514e-24
4.0,1.1359999999999996e-42,9.794169e-07,0.99999905,5.913589e-08,5.2169598e-09,2.2276786000000002e-29
4.0,2.4504713e-33,3.2674643e-09,0.99999976,3.3513572e-08,2.416685e-07,5.696953e-25
4.0,1.6515766000000002e-37,0.00029294728,0.9997008,5.3692074e-06,1.2137052e-08,6.660907999999999e-26
4.0,5.47e-43,5.693837e-10,1.0,1.2361068e-09,2.7934943e-13,1.3325451999999998e-29
4.0,1.2899661999999999e-37,2.6270323e-11,1.0,1.9016444e-08,5.0074233e-12,9.781686999999999e-26
4.0,7.670158e-32,5.9805036e-09,1.0,1.6216218e-08,5.602628400000001e-08,1.0892866000000002e-20
4.0,6.263148e-36,1.1745534e-08,0.99999964,3.3163028e-07,5.291606400000001e-08,4.0804215e-22
4.0,2.074e-42,3.6964483e-08,0.99999964,3.1461698e-07,4.994585e-11,4.2762276e-30
4.0,1.8913958e-35,6.8297803e-09,1.0,5.6039157e-10,1.3953959e-10,1.0743888e-20
4.0,1.3563293e-34,2.6376638e-06,0.9999974,1.3337816e-08,2.5517697e-09,1.6596442e-25
4.0,1.1865733999999998e-38,8.591092999999999e-08,0.9999999,3.9987091e-10,1.304667e-10,2.6480896000000007e-23
4.0,1.8510083e-37,1.7102960999999999e-12,1.0,1.0826829e-09,8.917206e-11,4.1915864e-29
4.0,1.2022838e-38,1.74349e-08,1.0,1.0296607e-09,4.673291e-13,2.0158806999999998e-25
4.0,4.1327999999999994e-41,2.0141448e-08,0.9998795,0.00012056282,3.8657177e-08,3.3792840000000004e-31
4.0,0.0,1.6736801000000001e-10,1.0,2.384886e-09,9.2399075e-11,3.711659e-35
4.0,1.6899647999999997e-30,3.48076e-09,0.9999732,2.684677e-05,6.400803000000001e-09,1.0307748e-24
4.0,1.3018814e-35,2.337896e-10,1.0,4.9928516e-08,2.4082024999999997e-13,9.190516999999999e-26
4.0,1.1326361e-31,0.00014248192,0.9998572,1.7666946e-07,2.702049e-07,7.454526700000002e-23
4.0,2.7e-44,5.885482e-09,0.9999999,9.8337054e-08,1.0107943e-11,7.912736599999997e-30
4.0,8.566818e-38,0.00016318158000000002,0.9998368,8.940076999999999e-09,3.7178503e-11,4.542912999999999e-25
4.0,3.6690781999999997e-32,5.5703553e-10,0.9999995,5.171208e-07,2.0492818999999999e-10,1.0458372e-24
4.0,2.619373e-29,2.4915084e-10,0.9999943,5.4992074e-06,2.2935795e-07,9.785575e-21
4.0,2.6113752000000003e-36,3.1498264e-08,0.99716127,0.0028372242,5.812135999999999e-07,4.4281612999999995e-27
4.0,6.546275999999997e-34,1.2219243e-09,0.99999976,2.1681666e-07,1.8483133e-10,1.8123845e-28
4.0,2.0755198999999997e-33,0.0007082974,0.9992907,4.3517392e-07,9.664879e-09,1.8887326000000003e-23
4.0,1.13781376e-26,8.574139699999998e-07,0.99992955,6.290821999999999e-05,5.0729486e-06,5.924774999999998e-22
4.0,3.98653e-38,1.6432383000000004e-06,0.99999833,1.1135222e-09,1.9348786e-10,6.832221e-27
4.0,2.3743587000000003e-36,2.8298355e-10,0.99999964,3.2362722999999995e-07,7.070259e-09,1.2160374e-24
4.0,1.4840617e-28,1.0067108e-10,0.99999106,8.932247499999999e-06,2.1844742999999998e-10,2.0508505e-19
4.0,1.5768462999999999e-34,8.511092999999997e-08,0.9999999,2.2997435e-08,1.2672108e-11,1.3388908e-26
4.0,7.230171999999998e-39,9.2396725e-08,0.99999976,9.721326e-08,3.8918302e-10,1.1647936e-26
4.0,2.3769406e-30,1.4798121e-06,0.9999924,9.3664687e-07,3.9790446e-09,7.0383914e-19
4.0,2.2436e-41,5.8512910000000014e-08,1.0,2.3961583e-08,7.4689265e-12,7.758633999999999e-28
4.0,1.2074999999999998e-41,1.0000646000000001e-12,0.9999505,4.9419767e-05,9.667608e-09,1.7703447e-31
4.0,1.0587232e-38,6.777202000000001e-08,0.9999999,1.8979808e-08,2.2168288e-11,4.505135999999999e-23
4.0,1.3560845e-34,2.9550984e-12,1.0,5.737925e-10,7.5246325e-09,1.300148e-22
4.0,1.33e-43,5.1277857e-07,0.9999995,3.2932772999999996e-10,1.0008163e-11,4.8811837e-30
4.0,1.8000000000000002e-44,8.329509000000001e-11,1.0,1.2739252e-09,7.492058e-15,9.113165999999999e-31
4.0,2.5250422999999995e-38,1.7987477e-09,1.0,1.199343e-08,5.7334726e-10,5.771319e-27
4.0,2.327186e-33,4.8986426e-08,0.9994734,0.0005262639,2.21913e-07,2.5546974e-24
4.0,3.0260976e-34,5.59427e-07,0.99999905,1.1011223e-07,7.150616e-11,3.1728535e-23
4.0,6.509148999999999e-32,4.8693973e-06,0.999995,3.6025327e-09,1.5157338e-08,5.820571400000001e-20
4.0,9.3678645e-37,1.9454994e-08,0.99999547,4.5176280000000005e-06,3.0290846000000003e-11,5.9228875e-28
4.0,2.0265571999999997e-31,1.0359352e-12,0.9999981,1.956727e-06,3.4199596e-09,3.2050264e-23
