label,score 0,score 7,score 4,score 6,score 3,score 1,score 5,f16,score 9,f18,f22,score 8,f21,score 2,f23,f9,f17,f24,f5,f8,f10,f19,f7,f20
1.0,2.6540692e-09,7.532903e-16,3.3706127e-20,7.802823399999998e-25,9.2610097e-14,0.9999939,4.971058e-13,2667.288575763495,1.0296977e-09,2912.210490026048,-0.0610613951138048,6.135076e-06,1.2926617838651886,1.6894167e-11,0.28476660458285324,1.3875029306657958,3447.9020084296776,58.71883861615178,-20.65272733310768,8.44460059447808,6.7753552274075926,3609.670732201391,4.88312858853309,0.00027703357845886977
1.0,3.8701375e-09,1.311345e-23,6.773064699999999e-28,4.1712364e-28,4.9506625e-16,0.9999964,5.738746e-18,2728.029495215145,9.120543e-08,2962.3851645516493,-0.09347734438733478,3.3947108e-06,1.3071754968273814,5.7497773999999996e-11,0.26706842505866835,1.4030277851860866,3566.0133107676074,59.71610595783693,-20.97658810174029,8.755986904986214,6.993229967917531,3613.877422058831,4.984384515941717,0.0002767111009067648
1.0,7.216356999999998e-11,4.5186815999999995e-22,4.709804e-25,2.4824433e-31,3.699592e-16,0.9999993,4.758269e-12,2666.028467108373,5.744084e-07,2914.9351087316504,-0.05354541137279092,1.08032964e-07,1.328606529020158,3.006385e-14,0.2744603657871045,1.3926867322743242,3542.102827953789,59.51556794615834,-20.762854110897642,7.934084193359338,6.368828790670468,3626.315529273073,4.573051959983753,0.0002757619936620516
1.0,7.716341e-08,1.6796439e-18,2.6750742e-21,1.073939e-22,1.0533522e-14,0.9998913,7.6226326e-12,2652.8224404149328,1.3074131e-07,2894.386565748919,-0.0911953489634738,0.000108529086,1.3038721456924829,2.0915156000000002e-10,0.2652018699171451,1.397459508688058,3458.941287524989,58.812764664866656,-20.557670980895008,8.897698021956812,7.122288263674589,3554.9867813925907,5.0965972319019315,0.0002812949981232479
1.0,8.397633e-06,5.170949e-15,3.0975150000000004e-17,7.5402284e-17,6.5356653e-09,0.99985635,4.1187377e-17,2703.0259344579354,6.788136e-10,2937.1158684750762,-0.0896161693863298,0.00013526235000000002,1.2866402956420837,1.0409701e-11,0.274846684003346,1.4185078659653396,3477.8220874391773,58.97306238817158,-22.312112723236226,9.522158014276163,7.553393138835283,3590.339835267109,5.324886326023266,0.0002785251663859846
1.0,1.2282665e-07,1.2042733999999999e-29,1.4963873999999996e-31,3.5047084e-34,2.978316e-17,0.99999714,5.194025e-20,2650.946848378744,2.0161958e-12,2896.572752515148,-0.08760444695089814,2.6882758e-06,1.2983230195137965,7.8901045e-16,0.2760810266253769,1.3967452662198778,3441.7853167576727,58.666730919301045,-20.641517798442173,8.333843967313916,6.708675054202379,3570.153140722615,4.8030769936730096,0.00028010002948993825
1.0,9.033367e-08,6.929852e-26,4.8581605999999995e-33,4.3821713e-34,1.6167973999999998e-19,0.99999964,5.135009000000001e-22,2606.2451157583155,1.9311647e-10,2860.815197965186,-0.05352123327077332,2.6916726e-07,1.3216882673970625,2.1034903999999998e-16,0.2714407133909996,1.3957166078802008,3444.643591458665,58.69108613289299,-20.227285231136705,7.882473526078218,6.357408674227918,3576.1408837675226,4.554942341686023,0.0002796310415339352
1.0,1.7111810000000006e-07,1.1134947e-23,3.9732016e-29,5.189362599999999e-32,1.18787446e-17,0.99999785,1.7012225e-15,2661.4129338781736,4.3621405e-08,2905.4367344456537,-0.07936139488855079,2.0213554e-06,1.303999122336538,6.376829000000001e-14,0.2715877824488528,1.4160750437305896,3470.480129952249,58.91078110118936,-21.52958914578669,8.326912427176199,6.626898646968622,3582.857478244877,4.6797651553199735,0.00027910683192731035
1.0,2.8669827e-09,2.1909164e-17,7.593117e-20,2.6083709e-21,9.635729e-12,0.999962,2.8019926000000007e-15,2619.302681697391,1.8308819e-07,2869.1580078062566,-0.05781901621805679,3.7812286e-05,1.314153153265444,3.4394113e-11,0.2739879090709993,1.3898530866479464,3442.1648785092602,58.66996572786847,-20.571656076077474,8.748866549977297,6.998680310210839,3573.3158368968793,5.035554029016321,0.0002798521165339852
1.0,2.0631623e-09,5.359172e-19,2.7542311e-24,3.5822956e-27,4.8300487e-16,0.99995935,3.668501e-15,2671.090092097213,3.396889e-05,2912.7520204040056,-0.1086850857545507,6.6772586e-06,1.2824257750310026,1.0691589e-09,0.2720951805186773,1.414160982244845,3425.4747815354,58.52755574543839,-22.25061440274413,8.124206934059758,6.448389334075142,3561.4265324021057,4.5598693607279,0.00028078636212257383
1.0,1.2814142e-09,1.0819755e-16,4.1137985e-19,3.3640374e-24,2.0505851e-14,0.9999964,1.3554801e-11,2622.6639389386883,4.398754e-08,2872.5714598931604,-0.0584764542396037,3.6342974e-06,1.3182891972647948,5.574382e-12,0.2757881615234218,1.4035690468233382,3457.4295387588068,58.799911043800115,-20.867432595301448,7.406831339413666,5.944854074552952,3577.397426714676,4.235526629778412,0.0002795328225296891
1.0,5.2497815e-09,2.6253093e-21,6.839071e-24,2.5534347999999995e-28,1.0680249e-14,0.9999994,3.6396697e-14,2657.848634153808,1.0798553999999998e-08,2905.427475521189,-0.07623540262805201,6.215884000000001e-07,1.2980329114044786,1.2557984999999999e-14,0.2802614815493084,1.419492460334181,3449.9750006630848,58.73648781348,-21.807269605777478,7.562978658509506,6.008709631046357,3593.783674452248,4.232998623769915,0.00027825826220673016
1.0,1.132606e-09,1.9227402e-24,4.5874824e-30,1.2615221999999999e-31,2.9966176e-17,0.9999931,8.7121106e-14,2627.0739252573176,5.8426717e-09,2870.262567040375,-0.06941557297331634,6.954081e-06,1.2944388875351045,2.9630445e-10,0.2772981112807438,1.3785663647454718,3400.586649282562,58.31454920757394,-19.616175213127168,7.1238818197129525,5.772207316635572,3552.334709843277,4.1871087705678285,0.0002815050049279051
2.0,3.849581e-21,1.8249942e-10,1.7271539e-07,0.00010178142,1.4895773e-05,8.148695e-13,1.01049e-15,2838.056768554779,3.3300856e-14,3061.863213121876,-0.2246550507803141,0.23100212,1.164735047695103,0.768881,0.37907709981061344,1.5301216180845174,3305.584185684061,57.49421001878416,-29.18508721812127,17.723754227373476,14.091654072104854,3622.552423928108,9.209499366295793,0.00027604845506021736
2.0,2.888384e-39,2.1727084e-12,1.2976364999999999e-11,7.162106e-11,2.2617553e-16,2.7608374999999997e-26,4.0769098e-18,2867.199380776108,5.3573505e-22,3067.413849074897,-0.20468873273708554,1.3099693e-06,1.23101450000108,0.9999987,0.3216979768629832,1.7507454818159551,3529.564012129505,59.41013391778801,-47.915140840931606,23.51646226850572,17.77862770173942,3587.661799189936,10.154889951964117,0.00027873307350926766
2.0,1.2528802e-23,2.6776567e-11,5.3504436e-12,0.0004034416,3.8249333e-09,2.3173482000000004e-16,3.3729406000000003e-18,2908.796056018732,3.7602262e-14,3120.391811443897,-0.19845310319159234,0.0014825123000000002,1.188988264626073,0.998114,0.3550917756618244,1.6367322119525345,3458.524374796878,58.809220151238854,-38.997689183851094,20.493321447111228,15.766222062211616,3676.174366121374,9.63274379710738,0.00027202191746281915
2.0,1.3543557e-25,4.6722004e-10,8.2906615e-10,3.1940603999999995e-07,4.3007898e-12,7.354723600000001e-17,4.5279527e-09,2854.875839379175,1.8309976e-13,3059.349751857097,-0.2083222554924265,9.497843e-06,1.2290329353736968,0.9999901,0.31912059980990937,1.6635093899410185,3508.736432999634,59.2345881474636,-44.84337126974643,16.55265216046349,12.395436034412873,3583.9557708036714,7.451377256639571,0.0002790213004709482
2.0,6.225914399999998e-37,1.3633691e-16,4.240263e-16,4.4192973000000005e-08,3.648269e-18,1.0941666999999999e-29,4.2597279e-19,2889.0363184111065,1.4266951e-25,3082.351955771317,-0.2096055348234564,1.3688033e-10,1.182682408779661,1.0,0.3429412495187219,1.6990894345700702,3416.812432110372,58.45350658523723,-44.026035905507534,19.341996250750405,14.550969247113313,3591.3706106139,8.563980771733315,0.00027844522563185494
2.0,6.254653299999998e-16,3.7488513e-07,2.1286928e-08,2.5526917e-05,1.3544313e-06,8.987277000000001e-12,1.4120105e-11,2810.3031701889727,5.1305064e-11,3056.985435865196,-0.1647131322452393,0.004283696,1.1895118395388244,0.9956891,0.3773316796644608,1.4296127186841558,3342.888893633275,57.81772127672686,-21.645400153505893,10.71738418910426,8.65667773059006,3702.4587601907233,6.055260713235566,0.00027009078689872767
2.0,2.2486451e-20,6.186056e-10,6.8459166e-10,1.6513378e-06,1.0126066e-09,7.789438e-17,2.7197227999999996e-10,2876.8329734451036,5.899983599999998e-14,3064.3170609876092,-0.1925166098636196,1.2643166000000003e-05,1.2808471782116535,0.9999857,0.2891964009652317,1.8445518785914696,3684.783396223402,60.702416724735116,-62.824559296150106,19.93994103175115,14.535118756774807,3561.225623611383,7.8800270816313756,0.00028080220286237184
2.0,3.4176843e-17,1.292943e-06,3.2261346e-10,7.346774999999998e-07,4.6106138e-07,1.4704233999999998e-14,2.4691349999999998e-08,2803.359783057846,9.348780000000002e-10,3019.281855074871,-0.20185711377461185,0.0006930807,1.1955222162892352,0.9993044,0.3460479222956549,1.5278034040250028,3351.4789008974267,57.891958862154816,-28.61145621099225,16.020738569448813,12.762885917854984,3573.217982740671,8.353748842443421,0.0002798597804080782
2.0,8.696740300000002e-16,0.0007173702499999999,1.0879284e-06,4.7360352999999986e-12,2.2517107999999999e-10,3.988578e-05,0.15411945,2905.598380346439,0.0025550867,3110.211860668258,-0.205655551631186,1.0285717e-05,1.2106552107218098,0.84255695,0.3413876273588816,1.6859282729707896,3517.6778194312665,59.31001449528795,-43.227425414791504,20.67292979495236,15.575232656989552,3644.3890490511135,9.238372062854307,0.0002743944146853281
2.0,1.4533461000000002e-16,0.0017341785,2.328441e-09,4.36737e-08,1.5338193000000003e-08,3.4902792e-10,3.3789885e-05,2856.263032381824,5.938335e-05,3089.8391655371706,-0.18270525029623425,0.0037890587,1.2297236407837293,0.9943836,0.34197067091389066,1.5637973957418625,3512.4141752165515,59.265623891228465,-32.60295821645356,15.141397044516607,11.79073479527344,3693.1677582099774,7.5398097140838,0.0002707702615937178
2.0,1.2236608999999999e-15,1.0865822e-06,4.9760197e-06,3.1308196e-07,1.8339013e-05,2.3385616e-09,2.478936e-07,2913.9423479424236,3.9092343e-09,3107.4659471804653,-0.2382966042452014,0.0018691431,1.1994282956148463,0.9981059,0.3435507342672092,1.862904634957732,3495.064903912506,59.119073943292655,-70.03312666153961,22.050944200628933,16.017578024310414,3598.518021333671,8.598173907422717,0.0002778921750763897
2.0,3.766192700000001e-12,1.6871263e-07,7.789315e-12,5.739564e-07,1.016433e-05,6.855782e-08,5.870879e-11,2842.021863880896,1.15010375e-08,3046.743345035731,-0.2051846786640177,0.6852067,1.2001888717867657,0.31478232,0.33515404565286083,1.6227486516775724,3410.963014404533,58.40345036386579,-35.929157220935224,17.513772292082407,13.590482785361875,3577.031991929333,8.374977092917158,0.0002795613800089701
2.0,1.419289e-12,0.0017289479,8.5162594e-07,5.9778155e-11,6.865974e-08,0.0059269434,0.03731875,2906.4965111642273,0.022276012,3124.72420054288,-0.1873786670683268,0.0031833337,1.1835400569796164,0.9295651,0.3662404859279928,1.655634836746576,3439.955046434365,58.651129967242454,-40.289027446478755,17.066679030011116,13.03235759460469,3703.450158134922,7.871516898142872,0.0002700184847373795
2.0,6.571039999999999e-08,3.494196e-08,1.0408512e-10,2.1476355e-07,4.3751264e-05,1.5137317e-05,3.7785803e-08,2884.158565295079,5.9401045e-06,3112.240185539785,-0.1917539438534268,0.13931115,1.2067004691919965,0.86062384,0.3581701900188314,1.5911289908239783,3480.3154939656874,58.994198816203,-35.381246537144904,16.229034775951718,12.772105633791787,3703.5926735050175,8.027071159816941,0.0002700080943441377
2.0,7.939193e-15,5.9525485e-07,7.966863e-11,7.035833e-10,4.052785e-08,4.020496400000001e-07,2.0207959e-07,2958.5722958294123,9.792432e-07,3191.3871016255794,-0.13468661587754696,0.008873088000000001,1.285043550239754,0.9911247,0.31792992298863043,1.7376500540329298,3801.894246673607,61.65950248480445,-49.08472861109156,19.263771723146032,14.526645963465883,3834.0414885193345,8.359937566111682,0.00026082138208321506
2.0,2.1749520000000001e-13,1.3939089e-07,4.1113545e-12,8.8262163e-07,1.943258e-06,7.4165014e-11,2.608727e-10,2863.1678493613344,1.8350113e-07,3101.285690347088,-0.12614554093729874,0.06374163,1.3152608984629983,0.93625534,0.3050263633749809,1.6668439403364868,3765.81271800136,61.36621805196536,-44.111617102853174,18.381064815538988,14.221774172757769,3753.0950626498907,8.532156987586257,0.00026644675482692014
2.0,1.7384178e-20,6.591543e-11,7.961791500000002e-13,2.6454203e-10,4.2079353000000003e-13,4.2563886e-11,8.078617e-09,2931.7857233637,2.6652838e-10,3121.9495292426705,-0.2332524068291973,0.00025227977,1.1791271961729006,0.9997477,0.35583147207336946,1.7715996467806223,3456.9482797695787,58.79581855684619,-54.87317755931678,20.679395955891007,15.205691176519805,3613.4308385682207,8.583029017956632,0.0002767452995990476
2.0,1.1960046e-19,1.816826e-07,4.604207e-12,2.2706938e-06,1.1093252e-06,1.0478386e-14,1.0134261e-12,2842.822714352725,2.2319098e-11,3052.339871445958,-0.1900448896803018,0.099449106,1.1944743686365915,0.9005474,0.3378786397572312,1.6894542399143575,3395.678866872232,58.27245375709034,-44.97134980188858,18.289096561002165,13.896577701763745,3603.0904171957854,8.225483338612474,0.0002775395241894264
2.0,8.228520500000002e-21,9.631038e-10,1.60728e-07,0.00027594404,3.4056444e-05,2.3934377e-15,2.5799982e-15,2911.939655504975,8.370311000000001e-16,3135.8119170266223,-0.15201437128020182,0.26327175,1.2325807470583916,0.73641807,0.33677108841360504,1.6654048046737462,3589.200755971277,59.90993870779102,-38.735525935938675,20.34407411296984,15.882766145085304,3746.897700832309,9.536880223061894,0.00026688745726307587
2.0,2.0100814e-20,2.8332023e-25,1.6687018e-25,2.9204503e-11,2.6036517000000003e-12,5.5496697000000005e-14,7.900041e-23,2883.8115521846366,2.4773162e-18,3096.777243686554,-0.17532045795486656,0.032760777000000005,1.2084881716453235,0.96723914,0.346117649919867,1.7442192837748332,3485.052150069276,59.03433026696649,-47.69196671068135,20.759127714384896,15.65885761779721,3668.9431751388256,8.977573957276958,0.00027255805071501606
2.0,2.4372443e-10,4.886541000000001e-12,1.9013830000000003e-16,1.2348978999999999e-13,1.1032978e-06,3.6989946e-05,1.1172305e-12,2832.7973709179205,5.0086066e-07,3043.6305353214384,-0.1821496639174102,0.95513904,1.2119633078767775,0.044822372,0.336103468701241,1.6638506754179985,3433.246472202321,58.5939115625704,-41.2294632527399,19.958799347214068,15.39197288283249,3601.820055816581,9.250813856216793,0.0002776374123368821
2.0,4.6115864e-21,2.2309545e-09,3.270073e-10,1.9577788e-05,1.7394031000000003e-08,1.8475425e-15,4.1956025999999995e-12,2843.731189432139,8.0727753e-13,3068.6115019798767,-0.20887587612366645,0.0024691392,1.1548827502064092,0.99751127,0.3749834667386396,1.5838430914633637,3284.1760968991307,57.30773156301977,-35.08695788797225,17.652576481654357,13.815949332914908,3642.1558889378916,8.723054327401782,0.00027456265752853743
2.0,2.2974522000000004e-22,3.2847510000000007e-08,8.392156e-09,3.8949335e-07,6.338917999999999e-08,3.8502507000000007e-16,2.7677974e-10,2917.9976194877736,3.1936435e-13,3112.445939873975,-0.2275080991376504,0.00012346219,1.1358278919164362,0.999876,0.3704621021643833,1.6137415571497005,3314.3430847599766,57.57033163670309,-37.647743661587405,14.341703338702047,11.0613084326646,3618.744533433989,6.854448522848871,0.0002763389321243562
2.0,5.088471400000001e-18,2.4059514e-20,5.1356245e-18,1.4744786e-12,4.8624955e-11,3.591794e-14,8.563566999999999e-16,2845.737250439733,1.1102782e-13,3053.300096479869,-0.2087810100459145,0.15721253,1.1987237588642576,0.8427875,0.3374732191238087,1.7397293258459134,3411.252853587153,58.40593166440505,-47.129274855515575,23.167358985060247,17.59783319341394,3587.097966358371,10.115270767685253,0.0002787768857662959
2.0,2.256026e-21,4.7623845e-12,1.1999221e-11,9.5692995e-11,4.025552e-07,3.6702064999999996e-13,1.1389896000000001e-12,2902.0360979986244,7.276451e-16,3092.1622686360633,-0.2385925163320624,0.00056611333,1.1370415887923853,0.99943346,0.36871095197007897,1.666666351208135,3299.735735601209,57.44332629297514,-41.082515790470474,18.37404519382873,14.028997497569776,3581.913701915805,8.41740009174627,0.00027918037206344333
2.0,1.1326482e-16,1.1747165e-16,2.1968993e-13,3.6608395e-08,4.4166242e-08,4.9380712e-15,6.669040700000001e-18,2832.446356348249,1.1196238e-15,3045.375987422665,-0.21200589101742576,0.041896556,1.1387069670109706,0.9581035,0.3824496655383105,1.6491269927636767,3225.326399658589,56.79195717404524,-38.06411588717021,18.14946333275604,14.150500500429425,3595.4833217865435,8.580600864894834,0.00027812672469945286
2.0,5.075852e-22,1.806173e-09,1.906174e-10,2.7435804e-11,6.38264e-08,1.7733146e-12,2.7381355e-13,2851.922424498809,1.7343465e-14,3060.432143740034,-0.21283125685819207,0.029973552,1.1709542627977108,0.9700263,0.35400419188612664,1.5893046935204374,3339.4707201352626,57.788153804523496,-35.55411793464939,18.473380756537946,14.423264281010141,3597.01789131872,9.075203980591947,0.0002780080695215517
2.0,8.1234976e-32,6.840184000000001e-22,4.7898023e-19,4.977096e-10,5.9493176e-15,4.97619e-23,2.3535772e-20,2862.1718708859553,2.8706868e-22,3077.780693255141,-0.20155803890812946,0.0004909612,1.2236464516633487,0.999509,0.32990427225101004,1.6878640168117272,3502.286453860248,59.18011873813914,-43.20595693740133,18.788117785289792,14.25358351065174,3631.012708777391,8.444746359114815,0.000275405260241216
2.0,6.855469500000001e-24,2.0137383e-13,6.675042999999998e-14,4.0579286e-13,5.721112e-13,3.3783882e-14,1.1518135e-10,2851.1469308814508,1.0496631e-13,3065.6326704381977,-0.20482732793825886,5.0911774e-05,1.2039311167883573,0.9999491,0.34776802101762594,1.6655470869541629,3432.5845086238032,58.58826254996646,-37.62316383380725,18.20262290877697,13.996793211017772,3617.746058739096,8.403721108007902,0.0002764151998961843
2.0,1.8181241000000005e-12,2.1331875e-06,2.5226273e-08,2.5909470000000003e-07,2.9043282e-05,8.636564e-07,6.675563000000001e-07,2797.735468015593,6.8162115e-07,3029.933420015758,-0.20831637846247567,0.49134803,1.2291181781528502,0.5086184,0.3359325887591536,1.5786763988718857,3438.747521400937,58.64083493096715,-34.035958285956035,13.99768620341394,10.894058600570824,3605.526547879028,6.9007547134774825,0.00027735200024757987
2.0,7.519019e-17,1.944951e-12,1.2248976e-12,1.5412228e-05,0.00011255356000000003,5.453045200000001e-15,1.1915988000000002e-16,2820.738546401869,4.3492724e-15,3057.3464687321075,-0.18399850289843805,0.59142566,1.1955595851916534,0.40844637,0.37051848144731614,1.4486654844491882,3372.3610064703253,58.07203291146546,-23.48024074203978,11.677579282425,9.39080060083792,3668.9441824936603,6.482380302177553,0.0002725579758807704
2.0,7.2128035e-19,9.850644e-13,1.577722e-10,1.05255324e-08,2.9559965e-13,1.7826156000000003e-16,7.599639e-10,2910.683632358113,8.073757e-14,3103.4607945449275,-0.21000909942926574,8.269933e-07,1.2376713855247587,0.99999917,0.3193503372273881,1.7612691034587804,3602.469844084903,60.02057850508359,-51.44564933319174,19.0872978369216,14.1705082312285,3606.910773935113,8.045623580973773,0.00027724556072370143
2.0,6.312322e-26,1.0095577e-16,7.406857e-15,2.6812803e-08,3.7156792000000005e-12,9.919461999999999e-20,6.6007353e-19,2855.1486195859843,5.8322242999999984e-18,3077.8200628136988,-0.1896896587002645,0.037356135,1.2218769703612524,0.9626439,0.3393074571354318,1.6091803758901186,3488.6403452308346,59.064713198582744,-32.90701061446266,18.51579574534029,14.536041664833927,3654.873134268751,9.033195956539867,0.0002736073081781743
2.0,8.141849999999999e-15,2.877006e-06,5.5367334e-08,1.8662496e-06,1.7198845e-08,1.2285126e-09,3.1385684e-07,2841.743525217921,2.435374e-06,3044.752506138515,-0.22340603012204432,0.005904723000000001,1.2120020168912344,0.9940877,0.33331249374367794,1.6811800539699373,3444.1988840517265,58.687297467609866,-41.70172703476877,16.8295529648558,12.82572836157436,3558.4524125682497,7.629003408223704,0.00028102104062655367
2.0,2.1529742e-08,5.925749e-06,6.2785035e-09,1.0746182e-07,6.16015e-05,0.0011218378,1.4382689e-06,2770.877561236837,5.1604507e-05,3025.979331521516,-0.19977915044322125,0.5878545000000001,1.193132493573526,0.41090286,0.3708368163211751,1.4615788843950357,3306.024054025438,57.49803521882672,-25.577868510656373,12.332345524078386,9.804606791462056,3653.754599317263,6.708229638607768,0.000273691068411343
2.0,6.390736e-13,9.0056574e-07,3.682555e-07,0.00035328769999999995,2.3109314e-06,7.979430000000001e-09,1.4212748999999996e-06,2896.173769489894,2.0896816e-07,3093.217816753462,-0.20004373687472649,0.2932342,1.2181759676351236,0.70640737,0.32339177404878305,1.6915665925339969,3528.0492840878137,59.3973844886104,-42.744794812350065,17.0593788978554,12.93834386244842,3612.3211079550347,7.648734563305927,0.0002768303177139499
2.0,1.3233391e-09,1.4193728e-09,2.0662103e-14,6.249788e-05,4.834904e-07,5.5986704e-10,7.017073e-13,2858.7206017944704,1.7721996e-08,3056.437324949378,-0.2299207904810665,0.020064093,1.1813531429214994,0.97987294,0.3368584701374648,1.70454419970025,3377.1585676643376,58.11332521603232,-41.95312425348696,24.22092377850241,18.466801334914962,3557.700877796627,10.833864758779745,0.00028108040398812985
2.0,1.200274e-08,4.4967976e-07,8.867614e-10,4.163112e-07,3.0082236e-07,9.287262e-06,2.820733e-07,2860.891796533598,4.5967371999999986e-05,3061.7617895104718,-0.2144403492797463,0.39687815,1.2026203385778784,0.6030652,0.33444231406984865,1.6629611623824443,3440.5666609819104,58.65634374031432,-41.2463102225749,15.52801855557183,11.841112477285655,3578.987997488842,7.120498509009953,0.00027940859279261033
2.0,5.1972172999999997e-11,4.2247866e-06,6.993425999999998e-13,2.9680255e-11,3.6793392e-07,4.6098666e-07,2.4995606e-08,2813.421750646859,0.0004441592,3032.683801315949,-0.22756714726848165,0.478047,1.1563717408765408,0.5215038,0.36592153440102654,1.5681074410807418,3253.3614076154336,57.03824513092451,-32.19894329335304,16.993165911385788,13.28906912147773,3579.0796283659615,8.4745909453238,0.0002794014394299891
2.0,5.8263954e-14,3.8385283e-06,0.00022915263,0.0015915857999999998,2.0289825e-05,1.2173081000000002e-08,5.9120794e-06,2898.1622216431238,2.3088027000000003e-08,3101.9227851599944,-0.20642609869707496,0.032456744,1.1906546678925738,0.9656924,0.3493518625243811,1.585390047974572,3450.7103775092964,58.7427474460405,-35.50226215988097,15.622256000446756,11.979589985106001,3635.2249279607563,7.556241443807865,0.00027508614179782485
2.0,1.6261322e-23,2.6502846999999998e-11,9.82068e-16,3.603447e-08,1.0294097e-09,1.3654653e-15,3.1305735e-12,2865.426577494426,4.5144772e-13,3064.7608062189397,-0.1992549332560234,0.0024437273,1.232386741357437,0.9975562,0.3167866249900922,1.7353334057073886,3531.313722437349,59.42485778222232,-48.399101649017524,21.579193158556556,16.464961359506727,3586.010801852691,9.488068002007356,0.00027886140205806293
2.0,9.581964e-13,8.056856e-10,1.0291143999999999e-13,4.4758980000000004e-14,9.127459e-09,3.7362724e-07,1.121242e-07,2898.3837238540104,1.2792572e-05,3092.353179363028,-0.235581871641608,0.0013975052,1.1593427490964254,0.9985892,0.35534641757940616,1.6724193250636323,3360.220154349244,57.96740596532886,-44.825060803258246,14.654394645720833,11.042594335294575,3588.459008647284,6.6027665250007965,0.0002786711503713019
2.0,1.1972602999999998e-13,4.1063524e-11,3.308225e-14,2.394664e-05,6.460138e-07,9.381511e-12,7.1136196e-12,2873.972809268822,3.3020635e-12,3069.772095248726,-0.2359910688585221,0.006685541999999999,1.1318581452433896,0.99328995,0.3733075260974387,1.6383583744679964,3252.929533378943,57.03445917494916,-40.93801462193733,16.989751514362702,13.052458306500279,3571.8311286335584,7.966790727784841,0.00027996844307210024
2.0,4.2211394999999995e-25,1.3252412e-07,1.7606753e-08,1.07372294e-07,2.425717e-10,1.8070328e-17,1.0074113000000004e-12,2860.2600913114447,1.331548e-14,3078.115440125402,-0.21198737536905526,2.5509324e-05,1.188583551023275,0.99997425,0.3456972637329129,1.6358410599346058,3399.6580961811133,58.306587073684156,-40.37893222515384,15.250088508544605,11.74243321311697,3631.2673961541027,7.178223790021741,0.00027538594405333687
2.0,1.5862667e-17,4.448054000000001e-07,6.520356e-13,1.4475553000000002e-10,7.28784e-10,7.235425e-15,1.0256445e-10,2903.2823654301505,2.1591466e-11,3100.7729496147986,-0.21907327259559325,0.00010960756,1.185983804704997,0.99988985,0.3432374363835182,1.7163020000636682,3443.2458658857745,58.67917744724933,-48.883696138867855,23.37441347363121,17.677510244308838,3612.220431950568,10.299766733158307,0.00027683803323708264
2.0,2.6351622000000003e-22,9.167318e-15,5.8697583e-15,5.9398865999999985e-12,4.784333e-13,7.271579000000001e-13,4.02464e-14,2860.6713581564154,1.1805195e-11,3063.019611805192,-0.20069854120889927,0.005884041,1.2196992030614564,0.99411595,0.3291033796115827,1.6411883674646393,3489.1585757641137,59.069100008076255,-38.00821226839949,16.9587097901071,13.1176933040783,3591.5371713085437,7.992801779568385,0.00027843231248965726
2.0,1.6958502e-35,1.2216924999999999e-15,4.1359361e-19,5.491189999999999e-13,6.8597619999999996e-18,2.5073220000000003e-24,1.3396244500000001e-14,2865.8117439918046,1.5915618e-19,3065.5820282555,-0.2412553977090376,9.679438e-08,1.1422471409198074,0.9999999,0.36803273854835294,1.6021874381719212,3273.465270989046,57.21420515037368,-36.63767145317443,14.756076476029243,11.465923739714633,3570.1897007924813,7.156418448016997,0.0002800971611615003
2.0,6.3589197e-22,1.7035706e-09,3.7380548e-13,3.2671377e-09,9.258558e-12,5.33617e-11,5.7197122e-11,2831.7971487880322,5.9351482e-08,3052.813154732692,-0.2113859426200929,0.00018216466,1.1781514916312723,0.9998178,0.3564841704321401,1.5141912043195611,3336.2860348418035,57.760592403833634,-28.152657236184176,13.865704738067839,11.016726273621963,3612.95675629435,7.275650685457918,0.0002767816133580452
2.0,1.0166661999999999e-29,5.7256053e-12,2.0877704e-11,3.1111819e-07,8.850873e-12,8.746941e-23,7.461450000000001e-15,2858.7277907876005,6.522563999999998e-20,3071.728622404657,-0.2327541804354385,4.1614905e-07,1.1953171917715777,0.9999993,0.3445727626515445,1.6179289800913437,3417.0864749236016,58.45585064750664,-36.69517814471503,16.522527444622572,12.699391157410533,3600.5286330136223,7.849164774027077,0.00027773699418215863
2.0,1.3612782999999995e-29,1.0933217e-06,2.0577207e-08,1.1278601e-07,2.6968341999999998e-11,5.937675599999999e-20,4.3061913e-08,2889.189103430013,5.265944e-11,3083.8634453241925,-0.21070222308617587,0.0007218082000000001,1.2175753288433584,0.99927706,0.3203335819955703,1.5910469905472049,3517.805372699446,59.31108979524357,-35.282487539805935,15.323759932079476,11.85082582738986,3589.9695670809224,7.4484448905648195,0.0002785538933727286
2.0,6.059789e-23,1.5210876e-11,2.7622898e-10,1.6267046e-08,3.2774236e-10,1.1021605e-15,4.2331604e-11,2845.9560517768346,2.6731747999999998e-14,3051.682743943265,-0.20615290808724915,0.0015919247,1.163144099777588,0.99840814,0.3565471516787925,1.6774383551696472,3310.256989850545,57.53483283933782,-44.00395733188942,19.22877899716459,14.759320529293074,3587.827786642898,8.798726035926602,0.00027872017818773067
2.0,7.833011e-21,2.703987e-06,2.2050745e-06,1.1057836e-07,2.220924e-06,1.4354273e-14,4.9018567e-10,2848.614779804616,4.3295194e-11,3058.291731016185,-0.2008005536598416,0.013093131,1.2041821682511644,0.9868996,0.3394288612585425,1.583981460520535,3430.251122057436,58.568345734342145,-34.205703237193816,14.316520051787439,11.045225046674108,3602.341341581341,6.9730772246818935,0.00027759723612449895
