label,score 0,score 1,score 3,score 5
3.0,3.326074e-18,3.7817685e-10,0.9998441,1.5151911e-18
3.0,2.6242793e-07,4.136881e-06,0.99810445,6.250224e-15
3.0,1.5897087e-12,1.1489201e-07,0.99976796,7.226572e-15
3.0,6.0328186e-13,1.4062191000000003e-08,0.9994191,1.9803257e-21
3.0,2.5853191000000004e-12,0.0004421221,0.999471,2.10534e-16
3.0,1.934518e-15,6.064889300000001e-15,0.9999994,4.7264479999999995e-27
3.0,1.0688306e-15,6.66541e-11,0.9998957,2.8865108e-25
3.0,6.890366e-17,1.3537463e-07,0.99999905,1.0660613e-24
3.0,8.127609999999998e-13,1.0472355e-07,0.99997854,1.5558525000000002e-19
3.0,1.978193e-17,1.9103558e-12,0.9999949,8.618717e-24
3.0,5.3755719999999995e-11,2.2017105e-07,0.9999782,1.0788207e-21
3.0,1.0358671999999996e-16,1.7231413e-07,0.9999993,3.8369413e-24
3.0,2.1367130000000003e-13,5.438791e-09,0.9996184,9.337206e-18
3.0,2.6625305e-15,1.3873248e-12,0.99999845,7.167055e-25
3.0,1.5779048999999995e-06,5.997295400000002e-10,0.5178187,1.3392046e-24
3.0,4.05677e-13,1.2229101e-09,0.9997571,5.4938022999999995e-18
3.0,4.533264600000001e-19,5.90052e-10,0.9999964,4.247238000000001e-25
3.0,4.192313e-15,5.237552e-10,0.99972373,4.411174400000001e-22
3.0,7.392035e-14,0.015927508,0.98345864,2.4842284999999998e-18
3.0,6.832653e-13,2.7316144e-05,0.99991715,2.2004648e-19
3.0,1.6306714e-12,0.0006878216499999999,0.9991416,5.736337e-17
3.0,1.586355e-14,2.8197686e-11,0.9999821,6.069363e-24
3.0,2.465056e-16,8.807909e-12,0.99965763,1.1866224000000002e-19
3.0,4.3768656e-12,6.198627e-06,0.999931,1.6754748e-17
3.0,3.6336555e-19,6.2742025e-12,1.0,1.0932802e-25
3.0,6.125491999999998e-13,1.2425357e-10,0.9999275,1.9176508e-21
3.0,6.7018169999999995e-15,6.158571e-08,0.9999434,7.04265e-16
3.0,1.6871301999999998e-16,6.244374e-14,0.99990094,1.5064248999999998e-25
3.0,1.1896454999999998e-16,3.1018270000000002e-12,0.99976283,1.6934297000000004e-22
3.0,1.5625309999999998e-14,3.1058736e-08,0.9999869,5.2071367e-23
3.0,1.938695e-12,9.049673e-06,0.9816047,1.95427e-15
3.0,4.611683e-10,4.6224514e-07,0.9992975,9.234228e-18
3.0,1.6324166e-16,2.048545e-06,0.99988484,2.9594357999999997e-22
3.0,2.8489164e-10,1.7021784e-10,0.9957254,8.047545999999998e-19
3.0,6.7795633e-13,1.3851826e-08,0.9999465,1.1887318e-20
3.0,8.493076999999999e-17,2.9360145e-09,0.99998546,3.65406e-21
3.0,8.9201664e-20,1.1775886000000002e-14,0.999997,4.8251873e-30
3.0,3.6470916e-13,5.687474e-05,0.99845517,1.0271848e-19
3.0,1.5621764e-11,2.4750154e-06,0.999972,9.30845e-20
3.0,2.3108017e-19,4.8497393e-09,0.99999964,3.913174e-23
3.0,3.8904654e-14,9.166234e-06,0.9996569,2.7129238e-17
3.0,1.0551185e-11,9.092958e-10,0.99982184,9.177637e-18
3.0,4.2750044000000006e-14,6.744938e-10,0.99999917,8.0465005e-25
3.0,9.311666000000001e-14,0.00020956082,0.999582,1.8659302e-19
3.0,1.3074760000000002e-16,0.00023171102000000006,0.99866414,6.541970500000001e-20
3.0,9.597231e-12,4.621491e-09,0.9999832,2.530368e-25
3.0,3.4748742000000006e-22,8.3129646e-13,0.9999945,1.9022549999999999e-26
3.0,9.016303e-14,8.8013087e-07,0.9999658,4.961823e-21
3.0,8.470542000000001e-18,2.5140812e-10,0.9999993,5.6012452e-27
3.0,8.652325999999999e-16,3.056809399999999e-06,0.9999498,6.2888205e-18
3.0,2.6075956e-15,2.601513e-09,0.9999248,1.2629399e-21
3.0,1.5387719e-11,2.638836e-09,0.99982256,8.661959e-23
3.0,1.5366444e-10,4.629806e-08,0.9993467,1.9773858e-17
3.0,1.445131e-09,0.000116950905,0.9990491,6.2875023e-16
3.0,3.182514e-16,1.0490055e-12,0.9999037,8.961111e-20
3.0,1.3135706e-14,1.1661283e-13,0.99984896,8.391682e-22
3.0,7.4691026e-10,4.0077184e-06,0.9995839,7.021741999999998e-17
3.0,1.1504411e-17,3.015137e-06,0.9999906,1.0292377399999999e-22
3.0,8.271025e-17,5.0351514e-13,0.9999398000000002,1.3736310999999992e-27
3.0,1.2387051e-10,5.2370217e-07,0.99918634,3.5921152e-17
3.0,8.809742e-16,7.2108974e-10,0.9999515,1.8072756e-23
4.0,8.4937356e-19,6.903591999999999e-27,2.7346516000000004e-14,2.7165203e-09
4.0,7.006551500000001e-15,1.0181538e-20,5.0195494e-11,9.815026e-07
4.0,2.9414837e-17,1.1542777e-23,4.2550167e-13,1.2159596e-05
4.0,3.5894483e-13,6.390732e-18,9.95304e-11,7.030247e-07
4.0,1.1476617e-16,1.1711289e-22,1.0290264e-12,6.79613e-06
4.0,2.2920775e-16,1.7576547999999994e-20,4.2943586e-09,3.5314731e-09
4.0,3.701054e-17,5.290814e-22,1.9972052000000001e-13,6.8626459999999985e-06
4.0,1.2636964e-13,1.2135239e-18,7.1691326e-11,0.00014723412
4.0,8.942776e-14,4.078495999999998e-21,8.640117e-11,2.9218386e-06
4.0,8.1429725e-13,1.4839872999999999e-16,3.9548556e-08,5.2538457e-05
4.0,2.3820556e-13,4.3226455e-16,8.311699400000001e-08,0.00015694293
4.0,2.846056e-14,2.1735749e-20,1.1130245e-12,0.00133136
4.0,9.0017246e-13,3.4536746000000004e-17,1.2083315e-07,1.5413687e-05
4.0,4.2298336e-18,1.7620085999999994e-23,1.4764318e-11,2.7857443e-09
4.0,1.3713151999999996e-15,4.238933e-20,1.3970206e-08,7.0140036e-09
4.0,1.8490598e-12,6.2235517000000004e-15,2.5420577000000005e-06,1.9532993e-07
4.0,2.9519262e-18,1.7932298999999996e-25,1.2706871e-12,5.6019072e-08
4.0,3.029864e-16,2.0341948e-22,8.814667e-13,1.0171004e-06
4.0,4.1127480000000015e-16,6.476139999999999e-23,3.2078618e-11,5.584549e-08
4.0,7.779005e-13,1.2228734e-16,9.264089e-09,4.366643e-06
4.0,3.2887196e-14,4.263877e-20,8.326787e-11,1.1655312e-05
4.0,5.5388107e-15,3.5203494e-21,3.3155214999999996e-12,1.5347348e-07
4.0,1.8711653e-12,1.7794698e-17,3.9924553999999985e-08,1.04579785e-08
4.0,1.2175449e-12,3.406614e-17,4.450909e-09,6.8946074e-06
4.0,8.1083e-17,1.1915129999999999e-26,2.6515931e-14,1.9223145e-07
4.0,3.865829e-11,4.735742e-12,5.613356e-07,0.012128302
4.0,2.7389414e-17,2.9053536e-23,1.7572368e-14,0.028403262
4.0,1.5170507e-18,1.5068249999999998e-25,3.228882300000001e-13,1.5276013e-08
4.0,2.413576e-13,3.6058225e-19,4.8654908e-08,8.118038e-08
4.0,5.872819999999998e-13,2.4204346e-15,1.5204876000000002e-07,1.3375557999999998e-07
4.0,3.4340684e-17,8.5595976e-24,8.300559e-11,1.7896127e-09
4.0,2.8782111000000007e-18,1.39695e-26,1.918012e-14,5.3358613000000015e-06
4.0,6.404955400000001e-18,5.9714726e-23,3.4685352e-09,8.008150999999999e-12
4.0,2.5402909999999997e-16,1.9509875e-24,2.482669e-14,1.2511918999999998e-06
4.0,3.818743e-14,4.6812579999999996e-18,7.920098e-11,0.00093384035
4.0,8.3599113e-16,1.1172701e-19,2.0092455e-10,2.5086752e-06
4.0,1.449709e-14,1.4387379e-17,8.128895e-10,4.128678e-05
4.0,8.1653653e-16,4.070591e-23,7.795189000000002e-13,5.242905e-07
4.0,1.2768068e-12,3.321203e-20,9.964866e-11,9.747166e-07
4.0,1.2146678e-19,6.0055926999999996e-27,7.660388e-13,1.0814373000000001e-10
4.0,2.8004292e-12,5.179949e-16,6.608384e-08,2.9202654e-06
4.0,1.1351933e-12,4.5725427e-16,8.772625400000001e-10,8.944755999999999e-06
4.0,1.0303440000000001e-12,3.870869e-18,2.3264632e-09,8.391903e-05
4.0,9.847757000000001e-14,3.0195188e-18,1.8137836e-08,1.6833277e-05
4.0,3.7881037e-15,4.651066e-22,2.1406963e-12,9.9105666e-05
4.0,1.4638159e-15,3.2388483000000004e-21,9.497155e-11,1.0249669e-06
4.0,4.4064307e-13,7.336676e-17,1.4127184e-07,3.559612e-06
4.0,2.7063695e-14,1.09341714e-23,5.5825293e-13,2.2359731e-07
4.0,2.0130333999999998e-14,1.10707785e-20,9.642127e-08,2.410182e-10
4.0,5.399723000000001e-13,4.1179814999999996e-13,1.0274848e-07,7.93009e-05
4.0,4.38191e-10,9.730717e-12,4.008847e-05,0.00037068548
4.0,1.3049063999999998e-16,1.2493089e-23,4.8604287e-11,6.611208e-08
4.0,1.3061678000000001e-14,2.105479e-18,1.4887723e-09,2.4141748e-06
4.0,2.4771097e-15,1.6235126e-22,1.9285922e-09,7.0592315e-10
4.0,4.3039365999999985e-15,4.92045e-21,2.8672509e-09,7.8337585e-09
4.0,2.7509864e-15,1.0350318e-22,8.930451999999999e-11,8.0915466e-13
4.0,7.57298e-13,2.1820082e-17,1.6353279e-09,3.82441e-05
4.0,2.577362e-14,2.6723372e-20,5.964322e-11,3.3652190000000004e-08
4.0,3.4590846999999997e-13,1.1801163000000002e-19,4.2340593e-11,6.2898703e-06
4.0,2.6654877999999997e-10,2.993266e-14,1.0496108e-06,4.5449557e-05
4.0,8.105855e-12,2.1516869000000005e-13,1.7116973000000004e-06,1.3589691e-05
4.0,8.2609524e-14,4.1676542e-17,2.7622717e-08,5.592592e-07
4.0,8.209301999999998e-19,7.400463999999998e-26,7.668231999999997e-15,1.9633299e-06
4.0,5.3693703e-12,2.3127201000000004e-14,3.136236e-08,5.299991e-05
4.0,1.7336255e-17,1.445332e-22,3.3718647e-13,0.00027959893
4.0,2.4002254e-16,1.8087058e-23,7.225072e-14,1.9884887e-07
4.0,3.182816e-11,8.124964999999999e-16,7.5202655e-10,0.0007220896000000001
4.0,7.632645e-13,9.859164e-19,8.1645614e-11,0.005467261700000001
4.0,2.3868048e-11,2.067989e-18,1.452985e-10,0.001652692
4.0,1.2051369e-13,2.4096815e-21,1.4598815e-11,6.9999385e-07
4.0,5.743541e-11,1.1903663e-12,2.2902827999999997e-10,0.5748831
4.0,1.9924052e-11,1.392511e-14,4.536298400000001e-08,4.851319e-05
4.0,5.246636600000001e-14,8.3535565e-16,5.297488e-10,0.007814751
4.0,8.57982e-11,1.01968056e-16,7.576754e-10,3.05771e-05
4.0,5.5968997e-11,8.111482599999999e-17,8.037775e-09,8.650959000000001e-05
4.0,1.2062008999999998e-12,2.3167593e-14,2.2374625e-08,0.00070597854
4.0,4.0370170000000003e-14,5.811673400000001e-18,1.1032607e-11,0.0015571017000000002
4.0,3.3427812e-13,1.1055061999999998e-19,1.4184532e-08,4.1054346e-07
4.0,4.4743655e-13,1.0717814e-16,5.2136127e-09,4.5229467e-06
4.0,1.04218705e-14,1.546755e-19,2.4498653e-10,4.312033e-06
4.0,1.4919777e-12,3.1510445e-15,4.958831e-07,1.1568956e-05
4.0,2.1283105e-11,4.634713e-15,2.4681198e-08,0.00016449159
4.0,3.7863783e-12,8.6889014e-13,2.5950825e-07,0.00044828877
4.0,2.0484004e-14,2.27304e-22,1.396904e-10,1.4990837e-08
4.0,1.2202587e-16,3.6523952e-25,8.935287e-13,4.7247525e-08
4.0,8.915873e-13,3.602422e-16,1.4557069e-09,7.790110999999999e-05
4.0,1.2894899000000001e-13,9.269913000000002e-19,4.6647193e-11,6.6454006e-05
4.0,5.6719555e-12,3.0440736e-16,4.23449e-09,1.0078911e-05
4.0,2.6985033999999997e-10,1.6917451e-15,5.900249e-06,2.0920863e-06
4.0,1.5113743e-15,3.2465092000000005e-22,5.123523000000001e-12,6.8288637e-07
4.0,2.7297896000000003e-19,2.1902697999999998e-27,3.2524777999999995e-14,6.0984346e-09
4.0,4.5023989999999995e-14,7.434867e-24,7.381228e-10,1.6598739000000005e-07
4.0,2.1647536e-13,2.0112187e-15,5.523036e-12,0.015416527
4.0,2.6140296e-15,2.1404384e-22,1.5708595e-08,2.2905906e-10
4.0,2.4881384e-14,1.6854114e-19,6.8287376e-11,2.2547005e-07
4.0,2.4480994999999996e-13,1.8781635e-19,1.10470175e-10,3.5642246e-05
4.0,1.214515e-12,3.7908214e-14,7.936892500000002e-07,0.00019522864
4.0,2.67613e-14,1.1014507e-19,1.4774578e-09,1.6810445e-05
4.0,1.4334553e-13,7.8034254e-17,1.2063233999999998e-10,0.005516035999999999
4.0,7.83432e-18,6.437012499999998e-26,5.032517e-13,2.4897627e-08
4.0,5.422904e-10,2.5759626999999998e-11,1.0296621e-08,0.5224708
4.0,2.5666689999999997e-15,9.293651e-18,5.9773972e-09,6.0717422e-05
4.0,2.2519818e-17,4.6155182999999996e-24,1.6072888e-11,4.473834e-07
4.0,5.1061859999999986e-15,3.8005567999999995e-26,3.0675694e-15,8.9439345e-06
4.0,1.3863532e-15,8.932497e-20,5.9533274e-11,3.8348935e-05
4.0,5.001796500000001e-15,8.129096e-23,1.8247659e-09,2.8862972e-09
4.0,9.72461e-15,1.4691388e-21,2.2912488e-12,3.1444484e-05
4.0,7.815349000000001e-15,2.6504557e-19,4.7152755e-13,0.0072555793
4.0,4.7995685e-20,9.1403775e-29,2.332666700000001e-13,3.296073700000001e-10
4.0,3.4480164e-18,1.967531e-25,1.75141e-11,6.346026999999999e-13
4.0,3.1207792e-15,1.2462856000000002e-22,2.1710361e-10,3.441840300000001e-07
4.0,1.2250752e-19,1.7555827999999999e-26,5.5495742999999986e-12,1.8698842e-08
4.0,2.0210944e-18,1.5587857e-27,5.2140925e-13,1.3764753e-10
4.0,5.873571599999999e-16,3.8669744e-21,5.651701e-10,1.7037306e-09
4.0,5.2479066e-15,1.5294687e-20,4.925889599999999e-12,4.4028056e-05
4.0,1.4862402999999998e-19,6.834991999999998e-28,1.2230908e-16,1.22817055e-05
4.0,5.3582644e-15,6.3087782999999995e-18,4.0379078e-08,1.3467608999999998e-06
4.0,2.3830935e-13,4.1125331e-19,4.9698002e-08,6.281667400000002e-10
5.0,4.4304829999999995e-28,3.2342861999999997e-34,2.1704345e-28,0.99995923
5.0,5.9490474e-18,2.1334613e-17,3.0708029999999995e-16,0.99767476
5.0,3.8188759999999986e-15,6.614596e-14,1.5420231000000002e-16,0.99885416
5.0,3.2047157999999997e-16,1.3901374e-17,4.5497811999999996e-17,0.99995494
5.0,7.950901e-14,1.6332371e-13,1.98886e-15,0.99190444
5.0,3.0842665e-21,1.2996916e-24,1.7893767e-24,0.99990165
5.0,1.3277839000000002e-19,2.7567067e-20,3.7614332e-22,0.9999974
5.0,3.694868e-18,5.9464e-19,1.6498135000000002e-19,0.9999777
5.0,5.1931676e-17,2.9254784000000002e-15,1.805099e-17,0.9972403
5.0,9.4485905e-18,2.7841356e-19,1.9683831999999997e-18,0.99986875
5.0,1.0904313e-21,1.0226465e-23,1.9258649e-21,0.9999484
5.0,7.680535400000001e-19,4.124145e-20,2.4888292999999997e-19,0.9997776
5.0,1.1761405e-15,1.8490939e-15,1.1704948e-18,0.99778545
5.0,3.6825037e-15,7.82862e-13,3.3610365e-16,0.9990012
5.0,4.168412e-16,9.560062e-16,1.2513791e-16,0.9999958
5.0,3.0966177999999997e-22,2.5799867999999998e-23,3.5083386000000004e-22,0.99997723
5.0,1.2390521000000002e-18,7.851357e-19,4.6166687e-18,0.99948174
5.0,3.5133047e-16,7.991959e-19,2.6666196e-16,0.9995158000000002
5.0,1.0160145e-15,1.3907518999999998e-12,4.3769669999999996e-15,0.99957234
5.0,5.781332e-24,1.4411451999999999e-27,1.6613959e-26,1.0
5.0,2.0652545e-18,2.7511262000000003e-21,5.778568e-21,0.99999714
5.0,5.2457714000000004e-20,7.024573e-20,3.7673216999999997e-19,0.9877164
5.0,5.9322397e-16,5.2179340000000006e-17,4.2636140000000006e-17,0.9997055
5.0,1.1502503e-20,1.7323346e-24,8.49814e-25,0.999998
5.0,4.1679438e-15,9.98699e-13,9.814523e-17,0.99989057
5.0,7.979358500000001e-16,6.871598e-19,9.660591999999999e-15,0.9979613000000002
5.0,6.369272700000001e-15,1.6705224999999999e-16,1.3336774e-15,0.9978042
5.0,6.2048925999999995e-22,9.269642e-27,2.5050288999999998e-26,0.9999938
5.0,7.942028e-15,2.1148969e-16,2.3914409e-17,0.9995484
5.0,2.0744708999999998e-16,8.3228596999999975e-19,5.878336700000001e-18,0.9998902
5.0,1.3588641e-15,8.700853e-14,9.169705e-15,0.9877814
5.0,1.4866136000000001e-12,6.940465999999998e-13,1.5988753e-12,0.99885964
5.0,5.9691392999999995e-21,1.5530914e-21,1.1128563999999995e-22,0.9999924
5.0,2.2576376000000006e-14,2.2107492000000004e-12,1.8558637999999998e-14,0.7634015000000001
5.0,1.19367856e-14,1.3517549999999998e-12,1.3350691000000002e-12,0.8073903
5.0,2.6095380000000004e-16,3.1303354e-12,8.5196077e-16,0.978512
5.0,5.887279000000002e-13,5.2004399999999996e-14,1.2976383e-11,0.98973817
5.0,5.237279e-24,5.959683200000001e-24,8.487227999999998e-26,0.9998161
5.0,1.6999516999999996e-16,7.126156e-20,1.6890306e-20,0.99977
5.0,2.5985169999999996e-16,4.8644496e-19,1.1649288e-17,0.99996626
5.0,1.8300106e-16,1.7357169e-14,1.1506826e-16,0.9999788
5.0,4.334226e-17,4.5952265e-18,1.4585035e-13,0.9824958
5.0,1.021325e-15,1.9015e-18,7.389343400000001e-17,0.9997919
5.0,4.874748499999999e-19,1.6587149999999999e-18,1.7282202000000003e-20,0.99992216
5.0,1.2799608e-18,2.914861e-21,3.5078479999999996e-21,0.99999714
5.0,1.1564812e-19,9.4757454e-23,1.1847811e-22,0.99992585
5.0,3.8322277e-18,1.2150317e-22,3.578636599999999e-22,0.99999535
5.0,1.6591339e-18,1.6618560000000003e-20,9.755889e-19,0.9999877
5.0,2.9413935e-20,5.758850000000001e-23,4.9138153e-22,0.999998
5.0,3.9461141999999996e-16,5.6328245e-18,4.1136982e-17,0.9999596
5.0,2.5293809999999995e-29,2.8633267999999993e-34,2.9964783e-31,0.9999994
5.0,7.186432e-13,1.5320903e-11,6.785625699999999e-13,0.9749951
5.0,9.257163e-17,1.2673247e-14,4.034359e-15,0.9948061
5.0,2.363931e-13,9.8078975e-11,7.096164e-12,0.80983394
5.0,7.778536e-13,2.2423600000000005e-13,1.01870554e-10,0.9834176
5.0,5.743039e-16,1.2206484e-15,2.1205863e-16,0.9939144
5.0,1.0951152e-18,1.471532e-18,4.503641e-21,0.9999988
5.0,3.748334e-19,2.0460173e-21,6.1654527e-19,0.9999901
5.0,5.845128999999999e-14,9.249434e-18,1.7850316e-14,0.99743634
5.0,1.6578773e-13,4.781387e-13,7.402786e-14,0.91811204
5.0,6.3600475e-19,1.6088474e-16,4.2518756e-19,0.99982196
5.0,1.3587247e-15,2.6075735999999998e-17,4.3042654e-17,0.9998907
5.0,1.0807851e-12,1.4018418e-16,9.100622999999996e-16,0.99942017
5.0,4.3242845e-16,1.8365804e-14,1.5333552e-15,0.9993388
5.0,9.028521999999998e-19,8.121885999999999e-17,3.3797146999999995e-19,0.9999932
5.0,2.0562761999999999e-16,3.0091772999999996e-19,1.8619536e-17,0.99831104
5.0,9.343511e-17,1.9731285000000003e-18,7.991803e-18,0.99991906
5.0,4.0187455e-13,6.155028e-14,1.8138885999999998e-11,0.9780734
5.0,7.16212e-15,1.9358272e-11,4.913896e-14,0.99980813
5.0,2.2740874e-15,1.8003712999999999e-16,2.414869e-15,0.99243355
5.0,4.7687283e-17,1.5728925e-21,2.7621134000000006e-21,0.9999622
5.0,7.719242999999998e-16,1.873389e-11,1.5946712e-15,0.96880114
5.0,6.388075e-14,8.3127543e-16,4.914109e-16,0.99990976
5.0,5.589178700000001e-17,1.6333199999999999e-18,5.3453445e-19,0.99999285
5.0,3.3345809999999996e-24,6.756486999999999e-27,3.6357613e-24,0.9999982
5.0,6.919560000000001e-20,7.533936e-17,8.3733064e-20,0.9999293
5.0,1.1583636e-14,1.9557816000000003e-20,1.03232984e-17,0.99925345
5.0,5.596175e-17,1.8763593e-16,8.154323e-17,0.99980587
5.0,5.822827400000002e-16,2.475608e-14,2.622082e-16,0.9999342
5.0,4.930040400000001e-14,1.9427365e-14,4.462477e-13,0.9979652
5.0,1.1137997e-14,1.0103112e-14,3.0561768e-15,0.98207724
5.0,1.376755e-13,2.8023490000000002e-11,3.4824178e-13,0.99781597
5.0,3.260573e-10,7.2680706e-14,1.36274395e-11,0.99605995
5.0,3.9793684999999996e-29,2.0048379999999998e-32,2.4096584999999998e-32,1.0
5.0,6.746224000000001e-18,9.766460999999999e-20,8.836600999999998e-20,0.9998124
5.0,3.0017762e-16,7.601164599999999e-14,3.4857594e-18,0.85151976
5.0,8.447714399999998e-14,1.3965189e-10,2.9481425e-13,0.8481901
5.0,1.355788e-16,5.804163e-17,2.163717e-17,0.99957377
5.0,1.3205828e-13,2.7179666000000004e-14,2.0125558e-15,0.9995498
5.0,1.9516751e-16,4.163571e-19,2.6043234e-19,0.9999416
5.0,3.7571476e-17,1.0879237e-20,4.0822343e-18,0.999534
5.0,1.2780762e-19,4.0259835e-23,2.2307707e-20,0.9999968
5.0,1.5258061e-17,9.150022999999999e-16,2.6967854e-18,0.9999546
5.0,1.7591292e-18,4.6067844000000004e-26,3.3873132e-22,0.9998944
5.0,2.114352e-20,9.736708999999999e-24,1.335102e-22,0.9999907
5.0,2.7218400000000004e-14,2.154997e-18,2.0770556e-17,0.9814321
5.0,1.0586665e-18,1.3311917000000002e-19,8.837065999999999e-17,0.999959
5.0,1.9666616e-19,1.7858904e-19,4.6513154000000007e-20,0.99998987
5.0,5.188264e-13,1.0692288e-12,8.696898000000001e-13,0.9838034
5.0,2.2664831e-15,1.5679479000000001e-15,3.6858062999999996e-14,0.9999081
5.0,1.3145014e-12,1.3578189e-10,3.8345211999999996e-12,0.89035136
5.0,8.011533500000001e-16,4.533182700000002e-16,7.807778999999999e-18,0.999481
5.0,3.3784083000000003e-15,9.86956e-14,7.87142e-13,0.8992894
5.0,5.0543408e-14,3.6641645e-13,2.4022454e-15,0.98765624
5.0,1.4578223e-20,4.4854737e-22,3.1771622e-21,0.9999856
5.0,8.265019e-17,7.956304999999999e-18,1.14313656e-17,0.999984
5.0,3.6885643e-09,1.6806022e-09,1.7829434e-11,0.9866106
5.0,6.598532000000001e-20,1.1426620500000002e-20,5.728094599999999e-20,0.9998259
5.0,1.4037419e-15,2.0334211999999998e-16,1.7856721000000002e-16,0.99940085
5.0,7.6832066e-08,1.0791076e-09,9.390249e-10,0.9673674
5.0,1.9631673e-12,1.0318417999999999e-13,1.3360514000000001e-13,0.997726
5.0,1.1421691e-21,1.7441918999999995e-22,2.586219e-22,0.99999
5.0,2.186696e-17,2.8972907999999996e-23,2.2748948e-19,0.99997926
5.0,1.5081063e-16,3.651951799999999e-16,5.0798383000000004e-15,0.9958781
5.0,1.3379168e-18,6.4942008e-18,4.6458215e-17,0.9999776
5.0,2.4641740000000007e-12,4.921444000000002e-13,5.535457200000002e-14,0.9681207
5.0,3.140797e-16,6.059179e-14,1.3609349499999999e-14,0.9998161
5.0,1.5373103e-14,6.440536e-17,2.3567045e-16,0.99457043
6.0,4.92147e-12,8.486859e-17,1.3049458e-06,9.860833e-16
6.0,2.7575256000000003e-16,1.0303688e-31,7.6727057e-14,2.9166338e-21
6.0,3.0399093e-11,8.58284e-22,7.040482000000001e-08,2.7236785e-15
6.0,1.0751853e-11,3.7595976e-20,4.506917e-08,2.3632984e-11
6.0,5.838314e-12,1.9064859e-15,0.00024945615,7.163308e-10
6.0,2.8043286e-17,1.380296e-32,1.1428341999999998e-08,1.0226278e-31
6.0,1.7141948e-10,4.777163e-19,1.4492598e-06,9.435504999999998e-13
6.0,7.829924e-22,1.0286617999999999e-38,7.668588e-14,3.4613427e-23
6.0,1.09082e-16,8.5623324e-33,9.0730895e-13,2.629771e-23
6.0,2.367361e-27,0.0,1.725992e-17,4.4565800000000005e-40
6.0,1.0354431999999999e-17,1.1749763999999999e-33,1.3445428e-10,3.809292e-29
6.0,5.393176e-16,1.0391748e-27,9.607296e-09,3.4120084e-18
6.0,9.129509e-15,9.628316999999999e-29,4.166496e-10,1.6280496000000002e-16
6.0,4.1925766000000003e-10,3.560553e-23,6.4402212e-09,1.7574622e-19
6.0,3.4965956e-13,1.8096362e-19,1.2904796e-06,3.6349893e-17
6.0,3.331351e-18,1.4935220000000001e-30,2.4099256e-07,8.5903755e-35
6.0,1.0618510000000001e-13,2.044084e-31,1.8025406e-11,5.640501000000001e-22
6.0,2.789318e-15,1.326532e-23,1.2158515e-07,3.6493356e-25
6.0,6.7613435e-26,1.3108696000000004e-36,9.678908000000002e-09,6.583338e-33
6.0,1.0113420999999999e-19,2.345827e-31,8.392767e-09,2.3978255e-21
6.0,2.0710847e-14,4.4721407e-21,0.103024125,1.0351146e-34
6.0,3.9882358e-24,8.689999999999999e-43,5.357419700000001e-13,2.8176003e-35
6.0,7.207662500000003e-15,6.7567274e-23,9.284173e-07,1.9088702e-24
6.0,5.9531526e-21,5.5284040000000004e-39,1.4177612e-15,6.5816105e-33
6.0,1.7524158e-14,1.8480418e-25,3.817034e-07,3.7063560000000005e-18
6.0,5.1422062e-21,2.7432763999999996e-34,2.1507980000000002e-14,2.2814201e-23
6.0,2.3347007e-11,3.0483466e-23,1.3561271e-07,1.7888054e-17
6.0,4.304943e-16,5.6351428e-27,1.2026586999999998e-06,1.0397918599999999e-26
6.0,6.079269e-13,7.8806556e-18,0.00019271045,8.8572064e-20
6.0,6.920799e-16,7.639836299999998e-34,6.83095e-09,5.2156145e-37
6.0,7.7987573e-13,4.0215916e-24,1.7105936e-07,2.4415856000000004e-22
6.0,3.259964e-12,4.979635e-21,0.00036119536,1.6968865e-22
6.0,1.4034228999999999e-18,1.6595275e-31,2.1897081000000003e-08,1.2277828999999995e-31
6.0,1.8813366e-27,0.0,8.048142e-16,0.0
6.0,1.7985773999999997e-11,5.5545812e-21,3.7555832e-08,1.3865969e-19
6.0,2.435933e-18,5.629320699999998e-31,3.889778700000001e-12,3.540775e-18
6.0,2.8924199999999998e-15,5.406178999999998e-32,5.411980000000002e-16,4.708787700000001e-19
6.0,5.0262975999999994e-21,8.6892e-41,3.922434e-15,8.111610699999998e-25
6.0,5.2533962999999995e-20,1.7594248e-36,1.0405955e-09,1.9620694999999998e-28
6.0,7.34957e-20,9.97189e-31,1.25531295e-11,9.543459e-22
6.0,2.3605720000000004e-16,1.0705853e-30,1.574814e-10,1.256878e-26
6.0,1.2457627e-16,6.6237952999999995e-25,1.3335823e-05,3.1844527e-26
6.0,3.1880098e-14,5.162988599999999e-25,2.4106791e-08,4.2678687e-21
6.0,2.2963098e-17,3.3008602e-34,1.6065271e-12,2.301066e-29
6.0,7.514066e-20,1.5020718e-34,1.6248469e-10,1.5649376e-26
6.0,1.12367515e-17,1.1044789999999999e-32,2.7939021000000003e-11,8.163687e-21
6.0,6.0786e-14,7.292785e-19,0.009434861,1.3768693e-28
6.0,7.311638700000001e-19,1.09596746e-32,2.1627683999999998e-11,6.819076999999998e-25
6.0,8.480584999999999e-13,2.5211626e-22,3.2371136e-07,5.1692340000000005e-18
6.0,1.5823627e-14,1.5627337999999998e-23,5.4339143e-05,2.804865e-16
6.0,4.812435999999998e-13,2.56914e-28,2.2193595e-07,9.16247e-22
6.0,3.7436522e-21,2.8498325e-38,6.92427e-14,1.7114327e-30
6.0,3.903619e-14,5.7721e-26,4.0284004e-07,1.2769197e-23
6.0,1.1084486e-20,1.3253999999999998e-40,1.0083334e-14,9.222233999999999e-28
