label,f22,score 9,f19,f18,f16,f23,f9,f21,f5,f24,f8,f17
2.0,-0.1936191485999137,-0.1071083,3485.196025973861,2895.509025635509,2661.1527250593367,0.37095514861439777,1.2441631930989607,1.1977668955691432,-12.577365501299722,56.45742323317357,4.713958025611394,3187.4406381296867
2.0,-0.23648901442725975,-0.1071083,3437.0256904128905,2923.533587007568,2716.787917330705,0.3724353749541802,1.2526652964081986,1.196670760844282,-12.983680411382794,57.01842390039106,4.5100329529356715,3251.1006640846867
2.0,-0.2423092074485009,-0.1071083,3436.8530778129716,2894.751856850769,2661.872624471688,0.3387337194068741,1.2320903995041208,1.2358372117550882,-12.018243087283384,57.35539418637353,4.962236537173452,3289.6412422742897
2.0,-0.2867669849132141,-0.1071083,3426.4622079252263,2942.114540644183,2735.486864966805,0.38825633885083005,1.2439402867070242,1.1346382648539866,-12.644572692228909,55.711651115334995,4.863500739305934,3103.7880699968073
2.0,-0.2289569756732229,-0.1071083,3479.6260843396626,2939.898832093217,2721.005385789102,0.3683481729833076,1.2360234599523694,1.1986335580874756,-12.117021866078078,57.10944201394,4.855250327327044,3261.4883671435755
2.0,-0.1693040276108667,-0.1071083,3510.905554179413,2885.60590904575,2639.832843505087,0.35923971685672884,1.2570305234651753,1.2470002356676546,-13.393379156845198,57.37483924137877,4.68172575561391,3291.8721779740576
2.0,-0.23070442127662544,-0.1071083,3483.2761057917864,2931.0037872146736,2702.170126862661,0.3595781015237693,1.242509656657868,1.2116377817221953,-12.469781387152159,57.219327314709474,4.7753519548039645,3274.051418347857
2.0,-0.22945373277234515,-0.1071083,3395.6130705087844,2840.635630435174,2605.0500898062937,0.34758823391094096,1.243121878845196,1.2330340520769456,-12.912424945452573,56.67552794723015,5.087401137166463,3212.1154680972663
2.0,-0.18367322778450704,-0.1071083,3496.130427036925,2876.8502565336794,2625.362787235017,0.3464589376383995,1.2602569710236302,1.2685440812230095,-13.413128061917813,57.709517627598686,5.1681318586567375,3330.388424810123
2.0,-0.2361599724622639,-0.1071083,3451.4006861458283,2909.493486838231,2682.5315668663493,0.3524346441271293,1.2395550359433536,1.229400836340753,-12.471354315397095,57.4274024470545,6.040575467039901,3297.9065518159614
2.0,-0.2313930626635876,-0.1071083,3456.2241951489445,2906.3131194144758,2675.7470864447228,0.3467619196349884,1.251167891358021,1.2193436400602815,-13.025340695341885,57.11965679401621,4.980365868336974,3262.655192266202
2.0,-0.2084186734078836,-0.1071083,3472.6321552149516,2883.289114080665,2640.284133675485,0.3614758805778952,1.2554198068422568,1.2118943413729475,-13.188216041463692,56.56629209359665,5.385008173758981,3199.7454012180956
2.0,-0.2664944734796844,-0.1071083,3425.626451414495,2917.8785154225957,2699.206908883189,0.3536210667636745,1.2401476837165242,1.18700772674658,-12.399690491086295,56.6037053286452,4.464840264163891,3203.979456932097
2.0,-0.17208705413371214,-0.1071083,3537.0522241600897,2894.553572072242,2636.7485934576957,0.35537809960138905,1.2485211241866028,1.2620415440271946,-13.114257356312189,57.68610115182757,4.932053449390254,3327.686266098883
2.0,-0.2674866970168812,-0.1071083,3402.320116962445,2906.769074897774,2699.196712786108,0.38074063897806426,1.2361256872962376,1.1371846609278922,-12.459293437030931,55.40293402526034,4.628779909940625,3069.485098607351
2.0,-0.21834237007476115,-0.1071083,3445.034571080183,2894.3799814315025,2672.003094695302,0.3684324320951991,1.2664179610114688,1.1881807493222643,-13.507866657494374,56.345564503751966,5.379093804928,3174.822639246472
2.0,-0.2394437662548565,-0.1071083,3431.660715446087,2902.9986863875456,2685.495786155744,0.3714693649524763,1.228642733555008,1.1686606930605707,-12.048006908111615,56.02172227502484,4.498876237154451,3138.433366660014
2.0,-0.2570488646455379,-0.1071083,3429.8043746905487,2911.2373793412835,2690.5173243634868,0.35884297554853645,1.254686466413983,1.1903212086737427,-13.239132655623205,56.59134062287258,4.4679861282255855,3202.579833493989
2.0,-0.20366567686577414,-0.1071083,3462.6156192734147,2885.5888958173964,2653.534078746492,0.3679902623864134,1.2320423419476902,1.2039672787154907,-12.1969076153763,56.522280595949326,4.583577420850957,3194.7682037672303
2.0,-0.2258057665736494,-0.1071083,3519.0676558828886,2964.8173236192747,2742.869345410914,0.3941790503608918,1.236414949509219,1.1722344936039797,-12.327159013898413,56.70349246862703,5.388921720709283,3215.2860581396417
2.0,-0.2570693335959262,-0.1071083,3452.959048888868,2920.1299075491115,2693.391269407551,0.37590599197607744,1.2345151886753936,1.1699543015999387,-12.153317005762913,56.13505768710925,4.015814740575476,3151.144701535084
2.0,-0.25275195902083736,-0.1071083,3447.428756112125,2941.287921126453,2730.20185759015,0.3538759873299741,1.2678752418297237,1.205857307687967,-13.923985212976575,57.377991089252546,5.839083457449968,3292.233861438345
2.0,-0.22836567496661345,-0.1071083,3443.513507724515,2896.292172387591,2666.271016884611,0.3338368238346736,1.2605961709407223,1.254910136250873,-13.726902485886376,57.844018922274245,4.6564855428024,3345.930525080421
2.0,-0.2283719381647969,-0.1071083,3475.674740194387,2926.4831485338777,2699.6793682967973,0.3545651617261518,1.2682109748699917,1.2278831619030852,-14.478426440787231,57.575088700485686,5.631473844776457,3314.890838868796
2.0,-0.21021450471681208,-0.1071083,3492.3903280980066,2930.8552581528943,2707.456253521243,0.3721993896761671,1.2696827292117436,1.20847313324867,-14.041539699198687,57.20042081861394,5.232916222736273,3271.8881418265223
2.0,-0.23229766533395285,-0.1071083,3469.96780319478,2946.745043964525,2737.678155566415,0.3790397335699736,1.2594716327630262,1.1732983785778723,-13.898022877303289,56.67550918160449,4.997351053881496,3212.1133409941353
2.0,-0.20094804192692547,-0.1071083,3512.965958967552,2929.3002145133128,2698.251991979861,0.3840728496858568,1.2403932795206394,1.1859671931722655,-12.87481554865799,56.568881387206424,4.96535638132995,3200.0383413998293
2.0,-0.2315114128260726,-0.1071083,3452.738569008787,2910.7791154136135,2684.066544393638,0.3393353966507439,1.249238918066566,1.2369466201930104,-13.037497431081329,57.61984936166393,4.527324101371186,3320.0470404608427
2.0,-0.21705937985415674,-0.1071083,3442.852914782749,2877.451217559623,2640.274064479869,0.3307496428170165,1.2756709243563982,1.2642255269613254,-14.632794728923821,57.77457806413979,4.773111092621746,3337.9018704893824
2.0,-0.21424646092178765,-0.1071083,3458.009167458706,2890.4947803543073,2656.6879493325328,0.3478283030037989,1.2630816844545356,1.2291888667784512,-13.780328196257965,57.14517696030019,5.231455808471251,3265.571249824024
2.0,-0.2083709737201417,-0.1071083,3457.480127322752,2875.525141780412,2632.2132894305346,0.3310821971932416,1.2478387093680448,1.2764549304737849,-13.028981203376846,57.96465846834798,5.688291955674377,3359.9016313522247
2.0,-0.2435154155227804,-0.1071083,3435.04505039724,2898.9753037035553,2675.0269921534145,0.3724412571838056,1.260549443407434,1.181422514384724,-13.4756717125901,56.21687571465434,5.033421553284995,3160.3371151168926
2.0,-0.2774635999756055,-0.1071083,3407.899159465689,2915.678325236315,2702.1607112798724,0.3570267523697313,1.2470902196644418,1.1876994358609652,-12.829852036847484,56.65116726416825,5.017944226578853,3209.354752392769
2.0,-0.26788863111953065,-0.1071083,3455.371970684451,2949.2274611444313,2735.199957685214,0.3760166785551072,1.238551410422248,1.1732721382053906,-12.376356609454216,56.64921802437016,5.3459894350341095,3209.1339027726253
2.0,-0.2362372389739537,-0.1071083,3452.8587319338208,2922.3579346645497,2703.996406706696,0.35934874167965897,1.247871115680532,1.2013566473833408,-12.72132207065813,56.995298557843846,4.280016669881661,3248.4640576977567
2.0,-0.2323373400659612,-0.1071083,3421.6868777334803,2897.9230390594066,2684.0871467278425,0.3563816735685245,1.2591756483190206,1.1975102825816806,-13.527961479240947,56.694108667055644,4.180102647296025,3214.2219575519152
2.0,-0.2418750224018635,-0.1071083,3427.6527851428827,2906.6125179419787,2688.7887365234346,0.3442636883640891,1.2493270993764751,1.212778301451203,-12.96578002384963,57.10433115659457,4.771645395292887,3260.904636842017
2.0,-0.2388869038056599,-0.1071083,3504.5470622264506,2982.552726089613,2773.580013502433,0.38640944426339424,1.2720666840065056,1.1575637225124409,-14.165076980141913,56.66211790178675,5.509796593475329,3210.595605115983
2.0,-0.21813949779612665,-0.1071083,3500.741914205235,2963.177608313251,2751.0575770185997,0.3702775773720114,1.2622269838752225,1.1898021480038892,-13.82617189756023,57.21201110273178,5.125393770422221,3273.214214419104
2.0,-0.2539093124596143,-0.1071083,3421.9345757154315,2909.535281656444,2696.771211311309,0.375249930088126,1.2589139183986249,1.1395853681856407,-13.61457795587036,55.43645924619136,4.911773454394906,3073.2010137546345
2.0,-0.21618668261034185,-0.1071083,3421.865582377526,2864.353617667465,2632.0077863315364,0.3296894457504619,1.2624858299695,1.2417140245845293,-13.536156298303569,57.16818154448811,4.750627670203324,3268.20098110355
2.0,-0.19172397224377707,-0.1071083,3514.655484764365,2924.437688007064,2691.001844139451,0.3633975385984768,1.278489956734565,1.2184854751911658,-14.066881665608499,57.26208746453942,6.033194658996951,3278.9466607965624
2.0,-0.2550113877463869,-0.1071083,3417.9440450196917,2886.368904095586,2655.8269878989468,0.3511142301582278,1.2466482278083877,1.2142113331656836,-12.849448514504154,56.78675221945856,5.764916323750031,3224.7352276341817
2.0,-0.2282984224368192,-0.1071083,3482.5963880501977,2924.008069110052,2694.0318139230544,0.37268902883686894,1.2363768190369209,1.1961971955509645,-12.500348067473155,56.767889696023005,4.239553734926157,3222.593300539835
2.0,-0.19051931506561368,-0.1071083,3580.163660361782,2978.0832606242607,2743.1810642557725,0.3843717156709785,1.2594869604859622,1.2144403083222508,-13.737038134352085,57.718538247763526,5.1156838296615135,3331.4296574585405
2.0,-0.2456297788288097,-0.1071083,3478.8233426414586,2928.659773989457,2697.3967488117955,0.3816977349454786,1.239618953323823,1.1730289450903062,-12.382128319972255,56.25055077729215,4.635091738989184,3164.1244627487217
2.0,-0.2482376934985961,-0.1071083,3475.452651757102,2937.3354928141052,2708.482834895771,0.3557820292444237,1.244880786636791,1.226658947715729,-12.9249958934512,57.640131021358386,4.610424431701325,3322.3847041593604
2.0,-0.22875751696013116,-0.1071083,3473.26242919044,2937.1788491567168,2721.1792184385104,0.3741118849048224,1.2587739618194074,1.189708836644927,-13.364996396926283,56.89825095968094,5.336499852846357,3237.4109622708334
2.0,-0.22262225523229529,-0.1071083,3445.4377848739564,2897.0088602315104,2671.963633378848,0.35233603682889425,1.2593093007868807,1.2146289929489935,-13.343129825232953,56.96880284161925,4.832931914263349,3245.444497207285
2.0,-0.2358725303544707,-0.1071083,3487.4976490362533,2950.8963251176665,2734.879608758161,0.3963705486380367,1.2395880357037938,1.1562846608633623,-12.481038823690731,56.234325290831535,4.7641099200584005,3162.2993409150554
2.0,-0.22935781646316106,-0.1071083,3478.2126956471266,2925.877239980681,2700.053381139885,0.3781049281152442,1.2677472616225596,1.1934244266644594,-13.863562865442065,56.765391378464926,4.569815868025738,3222.3096583503016
2.0,-0.2076273610021439,-0.1071083,3419.545431506055,2843.412305652261,2602.757536884628,0.3310822866894636,1.2693627603368804,1.2586381473931785,-13.367214968006197,57.235739921294815,5.015382413791923,3275.9299243381
2.0,-0.2684682656911703,-0.1071083,3391.915875195456,2905.7517940471557,2697.254061287276,0.3425083121015498,1.227394085064689,1.2092855953549302,-11.516225985755653,57.111736826393994,4.4552776429377845,3261.750483327287
2.0,-0.24130656103650966,-0.1071083,3411.361909839591,2880.4202692774707,2658.5596452162813,0.36190916500533576,1.2381854237036902,1.1806281636164506,-12.256135204120548,56.024730180488156,5.13263814073378,3138.7703917965005
2.0,-0.2507648176941209,-0.1071083,3425.779022095929,2908.676666812481,2693.4040722290715,0.3704189816080427,1.2592790550248931,1.1671537560457828,-13.433770011366802,56.067964823517244,4.452652460574072,3143.616679451168
2.0,-0.2178325412192447,-0.1071083,3491.0051536686983,2933.4544077590526,2707.3180398113473,0.35868130213026744,1.2474868665941683,1.2130309921713147,-12.349308456563005,57.3067246311954,4.506904946610901,3284.0606879556567
2.0,-0.15615904664431046,-0.1071083,3599.3480241608045,2952.705469064074,2705.220462289342,0.369450730009463,1.2483530150300672,1.2485849149381505,-12.626927724496632,58.11796160221453,4.1411044392054315,3377.697460796482
2.0,-0.13835271188959802,-0.1071083,3648.1427164513548,2969.6750227391913,2711.131698964913,0.3482973334995517,1.246587684497997,1.2958116071733132,-12.214398150016484,59.27154396583777,5.108267272088372,3513.1159240942393
2.0,-0.19404710979446746,-0.1071083,3507.711599870826,2904.823945099707,2660.1698898706322,0.35095447582537753,1.2442836314785601,1.2513149816586755,-12.253329725843887,57.69497757129672,4.333516917263233,3328.710436952431
2.0,-0.2305574768967007,-0.1071083,3447.70324484036,2900.029573211621,2673.684705450852,0.3648989922055873,1.244776739362019,1.207406846955878,-12.027874751413744,56.817472840338205,6.111768655690477,3228.225219962569
2.0,-0.1970944048260073,-0.1071083,3512.147001069222,2910.623035583665,2663.469530855453,0.3367660743509279,1.2544237406051872,1.2869749580331165,-12.743534441545538,58.547575421149425,4.573551330096572,3427.818587695181
2.0,-0.1631972540864825,-0.1071083,3583.463893836555,2934.041688614693,2680.5659114328273,0.3689203524252041,1.2272079623785503,1.2527568649712535,-11.418273399621475,57.94909272417817,4.420170778202968,3358.097347555399
2.0,-0.23351905323404745,-0.1071083,3422.828760525964,2864.7752680688063,2626.7184312527897,0.3511157854978481,1.2532374284348071,1.2332067027246878,-12.713587680586482,56.91473250039411,5.302694912943874,3239.286775591418
2.0,-0.2267356064337997,-0.1071083,3445.378633236524,2870.4585255664697,2623.048599519085,0.3397702196799137,1.2643028623053094,1.255858475123491,-13.424166837344046,57.3949284725301,5.531060268600887,3294.1778143668457
2.0,-0.23392760947194835,-0.1071083,3461.8708659209983,2906.415226821791,2673.53527779408,0.3628590411303496,1.2553549142286928,1.2142721555870606,-13.003606445997095,56.97718354574109,4.501211481792304,3246.3994448050685
2.0,-0.201279667053084,-0.1071083,3487.1022229008736,2887.6971161135352,2636.9766742886136,0.3282693359450104,1.2286387059927515,1.2809291197807706,-11.651361944271072,58.118673507565,3.905308193476782,3377.780210278938
2.0,-0.24325335759727534,-0.1071083,3428.929878001339,2891.3821681925024,2662.981812145543,0.3507601036629656,1.2697568265220074,1.2110532793688342,-13.451854359485983,56.78919665304678,5.251419576632201,3225.0128564984198
2.0,-0.21586267464014794,-0.1071083,3464.9826842172706,2904.898560216057,2675.9874370746634,0.3510952203685969,1.2582963954881952,1.2486988570378834,-13.098842913056332,57.80573028794695,5.094645965427434,3341.5024541228668
2.0,-0.2624544190471471,-0.1071083,3422.3459879077172,2906.3208550896697,2684.5458479902945,0.3605311044955425,1.2679634174863854,1.201816780372897,-13.459727222204167,56.80081203464545,5.496209417203648,3226.3322477951237
2.0,-0.2407855734140333,-0.1071083,3427.6239679118926,2888.6004201270644,2660.0243529423747,0.3487855941533435,1.2490284032622898,1.213681261242601,-12.76794736417843,56.819201962145996,4.6064557313646,3228.421711615135
2.0,-0.20813785071016053,-0.1071083,3508.999817311776,2933.3915865777376,2700.1587663114146,0.3532846266049416,1.2502132689161698,1.24623840491032,-12.594213849984007,58.008978218311654,5.023324174316474,3365.0415539325554
2.0,-0.20437002529693812,-0.1071083,3524.013727503923,2927.9870234571554,2683.1704956276817,0.3493151150595973,1.2535659174083913,1.2571429706279134,-12.953075538940153,58.078644333132935,4.775321877701057,3373.128927574555
2.0,-0.16604486219283718,-0.1071083,3564.2477966271067,2945.137441546835,2706.6912225179794,0.35141791976172443,1.2787624845033867,1.2749456446175944,-14.380423448806207,58.744226826761185,5.818474674731176,3450.88418547397
2.0,-0.22482517246868186,-0.1071083,3452.652036194368,2886.952439042752,2647.2000125737954,0.33823153097837266,1.2116120937675925,1.2563521610553203,-10.667567791639536,57.66988344485152,4.570096490615339,3325.8154565427594
2.0,-0.1783992787969239,-0.1071083,3568.248490358394,2928.7998999479128,2670.067863333845,0.3473513137619164,1.237282691654957,1.2694565233141897,-12.05490126094166,58.21971372997921,4.709530586104222,3389.53506680073
2.0,-0.21802015373112335,-0.1071083,3433.9839639486568,2857.419489802615,2614.429522733268,0.3477890862451584,1.2505017583200622,1.2388134884126831,-12.463030133085473,56.91037301991884,4.5282571814220045,3238.790557266306
2.0,-0.2428413125751159,-0.1071083,3409.1655312128914,2879.28085928024,2653.122871893738,0.3378712369920583,1.2534082695768227,1.245448214521126,-12.473893665929987,57.48327707868801,5.00170660307495,3304.3271437052185
2.0,-0.19126021917296526,-0.1071083,3479.0047388593803,2881.084674358371,2640.4359095830578,0.3551022798997397,1.2629678344205593,1.2454835143742955,-13.704058702166774,57.3464854733714,4.848120135801827,3288.619396147597
2.0,-0.2398933525926541,-0.1071083,3409.263288840802,2885.792009906843,2666.7937065230967,0.34622791285248106,1.2575404168769864,1.2234087697126443,-12.751386042318584,57.11898815258236,5.8072064688403495,3262.5788075748437
2.0,-0.2486688922416333,-0.1071083,3431.1453481455437,2903.62578112917,2679.865714527442,0.35338563462788364,1.2493313578569734,1.208722953862338,-12.500625144584227,56.914103721467974,4.5098458163680855,3239.2152024180145
2.0,-0.16772553730126807,-0.1071083,3550.5364195325537,2906.7682653038646,2649.3575173216345,0.3405610416234156,1.2332955416064553,1.2962720167223662,-11.36929243380707,58.60279867034575,4.729159785312466,3434.2880119970764
2.0,-0.24733228272164615,-0.1071083,3465.230016643366,2932.6069098320318,2712.4481211231837,0.3881174272923062,1.2466065141427671,1.1677598033001275,-12.925255664623949,56.280439625011894,4.817671426834092,3167.4878843846086
2.0,-0.2545794146043205,-0.1071083,3436.030811762787,2907.2901986282313,2683.8843067738762,0.3773505106956156,1.2748297564163809,1.1774512149527787,-14.093078772064658,56.21514776111148,4.998608154778958,3160.1428378035966
2.0,-0.27638348303601745,-0.1071083,3422.055352254297,2914.922698698301,2695.5351635896736,0.3767545818589096,1.253427959624209,1.168420851318632,-13.42448275798514,56.12057992038887,4.863177030201287,3149.5194906007546
2.0,-0.2027356424706372,-0.1071083,3509.2375732882506,2928.0258297923137,2692.6023412599816,0.3452474864808456,1.2644984267361208,1.255178027128267,-13.593078000252044,58.13514680934122,5.964774647817423,3379.6952945436574
2.0,-0.23708428901201856,-0.1071083,3439.14672258386,2909.375341305576,2685.1714564254157,0.3250046448511497,1.2354082519918963,1.254632297353918,-12.196304188630359,58.04225041436785,4.373888051233823,3368.9028331641844
2.0,-0.22705713982192266,-0.1071083,3429.52889908082,2872.662936939011,2637.888223423857,0.34379873857414994,1.2359045837498672,1.231259314671323,-12.091745093641881,56.99056453617925,4.775927825872156,3247.924446152412
2.0,-0.2702967885422853,-0.1071083,3420.917723092155,2919.700396896979,2708.4763281324617,0.38628172784647896,1.2740608831727314,1.144488082157,-14.549591319149227,55.67601708412658,5.59317984603392,3099.8188783519545
2.0,-0.2401832189846385,-0.1071083,3437.2005260238434,2899.179965041578,2674.054777205952,0.3616505888975667,1.2624797811178,1.1852539324816105,-13.651910303052206,56.297725889724816,6.183277416178887,3169.4339403545923
2.0,-0.2334618866022501,-0.1071083,3437.447380704871,2893.4561366929247,2666.5478589753725,0.3562105089790133,1.2379237059070671,1.2097854602030391,-12.324830853506135,56.79745442116179,4.309010879838775,3225.950828723949
2.0,-0.2281962283807203,-0.1071083,3441.9727054138,2872.839313679536,2628.3152390529567,0.3371130726030326,1.2488298622584368,1.236643142140364,-12.90497874774668,57.01129726429535,4.552409203528213,3250.28801575785
2.0,-0.24856088679966676,-0.1071083,3425.0570495755787,2903.5303187202558,2682.5070184785336,0.3468246315408623,1.2302709142115649,1.218158315444563,-11.78676489618256,57.16395919456618,6.007628401921309,3267.7182307980274
2.0,-0.1903619099810961,-0.1071083,3549.990183224379,2937.4927472812487,2692.929144831709,0.3717045664659288,1.2648587301317036,1.2145418033315671,-13.522630613766514,57.18981570007058,5.179538075781862,3270.675019808039
2.0,-0.20056185832318807,-0.1071083,3449.810785199906,2864.1224919037372,2623.8332448924543,0.3430817456489397,1.2458185498472074,1.2447701429172662,-12.438855594101016,57.149534409615754,4.738709126482988,3266.0692832358545
2.0,-0.24610487017065094,-0.1071083,3414.4039279463173,2886.462975236471,2660.4135492803744,0.337717774754894,1.2264255039785086,1.2298368390878378,-11.7750607743726,57.20030236033225,4.383976184172629,3271.8745901134307
2.0,-0.22647257641127616,-0.1071083,3437.021439969997,2879.756314812355,2646.3555394859877,0.3502168586623475,1.2569361644334796,1.2211430849042977,-13.43819207343962,56.846976764305545,4.8731404943510706,3231.578767241496
2.0,-0.23025788501295,-0.1071083,3466.4627118812236,2913.6208215168604,2685.3624708995285,0.3688432214509397,1.2459307165789175,1.191156629731237,-12.721100809912105,56.556938658695366,4.913803436879612,3198.687310443429
2.0,-0.2514109433600836,-0.1071083,3414.7534951204084,2885.997625010609,2658.3118212793306,0.3467130135693275,1.2812820189547098,1.2195301691658589,-14.005107264653706,56.937610286175364,5.69903710993989,3241.891465100384
2.0,-0.18880848853702825,-0.1071083,3531.4963908314608,2932.09143856707,2691.2050871264787,0.33399641009557257,1.2336062568595765,1.2953117532655405,-12.155485025886483,59.04193069169522,4.361543942339161,3485.949579802941
2.0,-0.18405426496354024,-0.1071083,3527.9688582588788,2917.4057150168883,2672.9369026663844,0.34604711093827345,1.280087240217631,1.25884481877415,-13.876832253601625,58.007006221936706,6.7241806908283905,3364.8127708318025
2.0,-0.2129934058384781,-0.1071083,3457.284207616529,2894.8401917189567,2662.7703169179504,0.3334428267019413,1.238584714059726,1.262341070852634,-12.073431803929994,57.97692931928022,4.415098238126633,3361.3243332928137
2.0,-0.2661287039906613,-0.1071083,3422.8185584765165,2904.181982358635,2677.8016084238707,0.35443021671024744,1.2308216071108584,1.2111714361706505,-11.390761586884075,56.949774537348404,4.081857448230943,3243.276819854817
2.0,-0.26907324540380234,-0.1071083,3414.046032464004,2914.4093253623423,2699.603204504466,0.35626859904913266,1.21722335422603,1.2006618141557923,-11.130426145253614,56.932508121644545,3.91110913699439,3241.3104810211216
2.0,-0.18430346805932224,-0.1071083,3491.914117234795,2893.7621295020563,2658.333976418692,0.3678053922323458,1.2835978648727802,1.2173984609545947,-14.41364847348326,56.88806282160979,5.855143500021801,3236.2516915954234
2.0,-0.24631603678668545,-0.1071083,3436.9793782090887,2912.3765802913426,2693.195928359429,0.3622245236484552,1.2486689698749955,1.196751701744816,-12.492466675209956,56.77223626383196,5.1795270694612405,3223.086810396356
2.0,-0.21084860224619395,-0.1071083,3437.955265080554,2864.205901517053,2627.225515764073,0.3492148808444908,1.264979172413429,1.2280965974655476,-13.305344233759275,56.802171760281546,4.658728068216935,3226.4867166845256
2.0,-0.2431901497632547,-0.1071083,3449.079997675469,2916.380569870666,2693.586004618875,0.3605678956694038,1.2355577534859397,1.1935752074918768,-12.11125551806053,56.70094773775999,4.6241241973472835,3214.9974743601892
2.0,-0.2546027197005624,-0.1071083,3422.6208125520398,2900.117090110589,2678.2893677172883,0.363337363900327,1.2602087745322959,1.1887914648728002,-13.716575690642859,56.42630185296465,4.81774226697425,3183.927540801881
3.0,-0.2355988371778993,-0.1071083,3679.2864917056295,3292.3479868441136,3168.4076508154158,0.7487174139294301,1.6795689709225163,0.7654305745045719,-55.729188791084454,49.24627994507123,12.483759726107811,2425.1960884283244
3.0,-0.2493730640178059,-0.1071083,3672.027219300359,3298.030789220773,3176.64891486089,0.7088128573282283,1.660643008164475,0.7790983980828905,-51.84869909593186,49.74858873214266,11.202801390485542,2474.9220808398723
3.0,-0.18957723704407384,-0.1071083,3736.645031467298,3264.082940695844,3107.913203028112,0.5512359160743778,1.6521446627378085,0.9243731806304027,-52.211281162395075,53.59917548438892,10.477177226891012,2872.871612606318
3.0,-0.217191763750542,-0.1071083,3698.1144614251093,3283.5243561153843,3148.433540239268,0.6249357348915459,1.626994864602432,0.8384390707029649,-45.9086207185901,51.37868908067096,10.787224687596495,2639.7696916482573
3.0,-0.2542398465412921,-0.1071083,3704.27959588614,3330.3323864349504,3209.9090773268103,0.7727446911303837,1.6689149503857676,0.7485527156433408,-51.84536633501894,49.01822270137091,11.559986129572248,2402.786156801194
3.0,-0.2462032704246336,-0.1071083,3718.561230350785,3315.830420826451,3183.811216864604,0.7103888909283148,1.6441161413928245,0.7921863089431934,-49.159933470236275,50.221227148088566,12.185333807854832,2522.171656259908
3.0,-0.264417234000016,-0.1071083,3714.3866627199827,3325.5181260447607,3197.647457990865,0.7507780594840804,1.6695314914852997,0.7757890751680722,-54.00530143806871,49.806625705304214,11.381982814179866,2480.6999641482707
3.0,-0.2079952718694369,-0.1071083,3733.1726026138363,3331.377239446092,3203.7339869475218,0.6621302472692829,1.639337422652545,0.8105024166735992,-50.78550953512406,50.957179462763754,10.606627424961708,2596.634138800312
3.0,-0.22061273258425046,-0.1071083,3734.121996367793,3331.5979329591514,3202.9462994915584,0.7012031308557647,1.6451018082557185,0.7978779666795283,-50.19149925267955,50.55254969654888,9.841240689066657,2555.560280822044
3.0,-0.2878497854615604,-0.1071083,3627.1794997952666,3271.388332912047,3153.3848760130395,0.7541219287198712,1.676705951956436,0.765727480426645,-55.545746236207066,49.13891997108762,10.932895668576343,2414.633455924953
3.0,-0.25220882786809484,-0.1071083,3694.654464886076,3312.112394383841,3187.8654691334577,0.7403891385609905,1.6525507634122738,0.7699062122740026,-49.995147254065024,49.541471804737775,11.539263045038906,2454.357428579627
3.0,-0.2766609803865557,-0.1071083,3651.0033914995183,3272.382470048071,3146.5906881822825,0.7500170206005312,1.659330605252976,0.7731880878074532,-51.59077616236589,49.32450138935413,10.869312389779141,2432.906437308397
3.0,-0.2595117547728136,-0.1071083,3693.872506287231,3308.547689689969,3181.946160684868,0.7257331960469149,1.6743662808969042,0.7739334259800965,-53.78124019005032,49.62473670885373,12.523159012098226,2462.6144934230547
3.0,-0.17622208617558247,-0.1071083,3842.95079626065,3347.63106124697,3187.172519286261,0.6120892975674437,1.635268321960592,0.8713465902942991,-48.46014216304482,52.698500048481215,11.132665940697498,2777.1319073597747
3.0,-0.2355234467343875,-0.1071083,3728.972854863207,3311.208752180834,3173.62942426307,0.6676713778554395,1.6204099805639505,0.8247511311530227,-46.56738229446802,51.16106388183776,10.443396178449882,2617.4544575214827
3.0,-0.20480087326158175,-0.1071083,3777.958975892068,3341.051256509177,3200.1272503254554,0.6448503217533049,1.6566099318616936,0.8438987802331102,-51.60098894119908,51.967138492901356,11.965145574775505,2700.583483140389
3.0,-0.30195300253694296,-0.1071083,3659.197372342855,3285.616921707829,3158.9158991539366,0.7574343167400528,1.65955142526948,0.7662424463715382,-51.15624035196888,49.19853093792192,11.011469048206342,2420.4954464496595
3.0,-0.19818502187482268,-0.1071083,3779.402548193968,3356.582014340464,3223.2261417778773,0.7083200537944059,1.6656100032797034,0.7828589204117967,-51.275565130103814,50.232771550008174,10.727564175793255,2523.331337595309
3.0,-0.2735059105288241,-0.1071083,3684.6014260418615,3310.373161711144,3187.4742309674943,0.7730842035209009,1.636243923096738,0.7481099000661141,-48.5892853484186,48.83217206302015,10.809956179644997,2384.581028392406
3.0,-0.15210258572100566,-0.1071083,3833.263759048125,3378.0923634222972,3238.3210104045056,0.6739541729505334,1.650279964117434,0.8124565221798414,-50.0065728193885,51.293225925215076,12.027418532627022,2630.995025815155
3.0,-0.2220796496279379,-0.1071083,3712.4299407571852,3298.371279459257,3164.5567548828003,0.6883643892194248,1.6347034379000402,0.8131050299986599,-49.849188477144295,50.725900830950664,11.1001847853141,2573.117015111441
3.0,-0.2094103297713424,-0.1071083,3751.536587704914,3324.529165976179,3187.616484753852,0.6922860227062705,1.6701083142556798,0.8039310889802831,-54.5275258355727,50.62236651757468,11.983785059194936,2562.6239918396664
3.0,-0.22165391170955,-0.1071083,3760.6872647220894,3329.424296188421,3190.2602315503227,0.7429885317466849,1.6708710369494335,0.7770102761085068,-55.552046716244824,49.788201246629775,11.320865258841438,2478.864983374905
