label,score 0,score 1,score 3,score 4,score 8,score 6,score 5,f18,f16,f21,score 7,f22
2.0,1.589496e-10,8.951126999999998e-11,1.2662693e-07,9.176754e-16,1.957132e-06,2.2896277e-06,7.868471e-07,3089.7715452303505,2869.8900273355584,1.1717867596490474,9.028457e-15,-0.212328655714052
2.0,1.7922083999999995e-06,5.402249e-10,4.809762e-06,4.1946603e-08,0.00019996049,0.16435249,6.336418700000001e-06,3133.4289697143145,2946.570718346822,1.1611685104397145,1.8350783e-12,-0.2309288781211881
2.0,1.6806252e-08,8.2433e-08,0.00021144154,6.620457e-06,0.0051280605,0.00033895992,3.899818e-09,3097.4442327779775,2887.9757527147467,1.1645845011314706,1.8607058e-07,-0.2100842429478509
2.0,8.142994599999998e-11,2.601248e-11,5.2724965e-07,1.2801406e-05,0.0002684762,0.03876875,2.3588191000000004e-08,3106.240307227617,2884.247968891696,1.0964497270683342,9.9712225e-11,-0.25410226602831765
2.0,1.1508611399999999e-10,2.5649479000000002e-14,2.6143804e-10,3.0916540000000016e-13,1.7087896000000002e-05,0.0010323153,5.5072717e-11,3126.2348094232984,2917.0425346347442,1.170274868120235,1.1565443e-15,-0.2371010048950349
2.0,6.121955000000001e-17,3.6231913e-20,1.7211937e-09,5.275657e-12,5.714503000000001e-09,0.037732784,4.468386200000001e-18,3162.747962521246,2955.8735240469546,1.1413326106692598,6.4176715e-22,-0.2287442559086709
2.0,9.988653e-07,1.1005818e-08,3.0002818e-07,3.910019e-17,0.00060031627,0.00014553628,5.2665844e-10,3132.5592333951613,2927.937222747853,1.2418216843440226,6.234553e-16,-0.2129091834915039
2.0,1.23625545e-08,3.6377622999999997e-10,1.8810051e-05,4.406105e-09,7.5371886e-06,0.00032029997000000004,8.201609499999999e-06,3102.8858202068336,2882.744996776194,1.1812869358715188,1.0917945e-09,-0.2399461291640337
2.0,2.39186e-12,1.4882347e-14,4.2638582e-10,1.5497237e-05,1.6746181e-06,0.0010318583,2.2861673e-08,3134.638628645289,2948.859929173686,1.146532401946603,2.2564726e-10,-0.2471354362480549
2.0,2.5560545e-12,2.0648298999999997e-12,2.847659e-08,8.752922e-12,1.0492009e-06,2.0747797e-07,8.435105999999999e-08,3110.520793639799,2893.721438285233,1.1455726393441583,5.8835857e-13,-0.23928368903061106
2.0,1.9506356e-12,2.3668945999999998e-17,5.2466413e-09,7.076427599999998e-07,4.108202e-06,0.05635467,3.2164148e-13,3163.5116300200434,2972.724607360323,1.108826405734162,5.9963385e-15,-0.2610318349620105
2.0,3.4432258e-13,9.689075e-16,8.078463e-09,1.2359301e-06,9.947352e-06,0.0008775729,1.8211331000000002e-10,3142.9690309541584,2941.6564323378943,1.1548730111544792,2.1626314000000002e-11,-0.243277201694409
2.0,5.032278000000001e-07,8.574703999999999e-09,1.9454762e-07,3.3575194e-08,0.001895986,0.00023737874,4.2191746999999986e-05,3132.8184819185717,2936.015897098528,1.1701666315343398,2.2787428e-11,-0.2347950942985673
2.0,7.3224106000000015e-19,8.684782e-24,5.10448e-12,1.3323849e-21,5.136689e-09,0.027409725,4.4453934e-23,3076.506305460687,2877.4778448605243,1.2012687063169591,1.18199935e-30,-0.2098371870464321
3.0,2.336224e-05,0.0015262801,0.9978928,3.2162110000000004e-14,0.000543787,3.3182152e-07,2.949072500000001e-13,2888.2697578312004,2718.298070986831,1.0368511724129912,1.2421093e-10,-0.20343368635403908
3.0,2.4863613e-11,1.5899053e-08,0.9958204,1.6097316999999996e-06,1.35016235e-05,0.00010713956,2.2269582000000002e-11,2825.3818972382337,2654.286006891093,1.0063725951322486,1.7524831e-05,-0.26340778096722745
3.0,6.0508096e-12,3.4439789e-09,0.99998915,8.245220599999998e-10,2.0140786e-07,5.5005034e-07,1.3436276e-14,2871.2464813284173,2687.8378927577464,1.0391967358403422,7.341072000000001e-08,-0.1816275445856753
3.0,3.7141413e-07,0.000109550565,0.99549747,0.0001271307,0.000576156,0.0024576397,5.5041605e-10,2839.727739004829,2646.494831829538,1.0534150027293925,7.342938e-06,-0.18625628687217785
3.0,1.0067259e-09,8.908175e-08,0.99983394,1.7328881e-11,5.546871e-07,8.753839e-06,4.635691e-14,2884.9597252005433,2698.348013599916,1.094965190611475,1.5392957e-09,-0.19307107477545374
3.0,2.245514e-10,9.608366e-07,0.9999949,1.1714213e-10,3.5726894e-06,4.8498666e-08,2.8137079999999996e-14,2801.84906911693,2611.339542385937,1.0886937998967263,5.9969674e-09,-0.23440995920649746
3.0,4.3623536e-09,8.5114325e-06,0.95937634,3.0828894e-06,1.748324e-05,5.06272e-06,1.2944803999999998e-08,2829.8449130013078,2621.416396618819,1.1430954403828717,0.009551463,-0.1875193237719588
3.0,1.195568e-07,9.732598e-06,0.9873754,0.0076699774,0.0033248826,0.0006354261000000001,3.667293e-11,2843.59418052399,2666.5492314136827,1.0186406984010263,4.726584e-05,-0.2560570468583574
3.0,9.640939e-13,2.1673342e-08,0.99999964,9.764152e-13,4.0557278e-09,5.047721e-10,2.2967341e-17,2791.116189530685,2603.684903646857,1.0297026710900286,2.5783167e-09,-0.2569938408314973
3.0,7.450095e-13,3.9253485e-09,0.9998926,2.1100143e-06,7.634837e-08,8.042950999999998e-08,6.295593399999998e-13,2845.6374779207977,2669.5910003603185,1.0298405252533624,5.770197e-05,-0.26605665021502045
3.0,5.980684e-07,1.8339917e-05,0.9811359,5.8268156e-06,6.311183e-05,0.0011050723,6.2025945e-10,2862.8092723012537,2680.255899505076,1.0415196823651631,7.583632e-07,-0.2432782028645161
3.0,6.460531e-10,3.9259317e-06,0.99997866,6.7801824e-13,1.7397881999999998e-07,3.840666e-07,5.2471543999999985e-15,2839.4613606327425,2672.622317705125,1.0287399812121365,1.400342e-09,-0.2690010565901308
3.0,4.3642934e-10,7.103591e-05,0.9996798,1.2368415e-11,2.5427113e-05,5.2074416e-09,1.6226491000000002e-12,2976.9299657983715,2769.3817271013972,1.1643799537023078,9.83014e-07,-0.10091678006915407
3.0,5.3975597000000014e-08,1.3638367e-05,0.9999578,1.88639e-10,2.6466743000000006e-05,1.8334383e-06,1.4568357e-14,2887.34587589635,2702.647014428571,1.0594434561021795,1.7508601e-09,-0.2076060127811704
3.0,1.2882757000000002e-07,9.8345736e-05,0.9996613,1.1641784e-09,0.00022009511000000006,1.1764023e-06,3.3538987999999998e-12,2844.002372218203,2641.037686261094,1.078019237494212,1.0438261999999998e-08,-0.17877576405686246
3.0,6.3884933e-09,4.1704643e-06,0.9468364,8.182495e-07,0.0005224558000000001,0.0004815402,1.04867794e-08,2847.7042666650154,2671.374931570085,1.0433908490401569,0.00015193546,-0.2770504225698488
3.0,3.1631925999999997e-13,1.06344146e-07,0.9999981,1.9003481e-10,2.2776163e-08,2.7723556e-11,8.283325000000001e-15,2820.2068007719013,2628.644959576215,1.0676950731023025,1.0488146e-06,-0.2042323838493776
3.0,1.35595025e-11,7.743706e-08,0.9998969,1.6087505e-08,3.364569e-05,1.1777298e-07,1.85228e-14,2854.013941724809,2682.4578181461843,1.012186438443597,4.8031215999999985e-06,-0.26708909576881074
3.0,4.572697000000001e-13,5.167931599999998e-10,0.9999796,1.1943421e-08,2.2872255e-08,4.1618036e-06,1.020399e-15,2987.0291287413697,2787.110831517445,1.0991560216938827,8.7815e-09,-0.09227985700865382
3.0,8.385414e-15,1.2059285e-09,0.9986871,4.7287365e-11,2.7369383e-08,6.163066999999999e-09,1.0223385e-16,2836.0469967502413,2664.8446572503517,1.0200024396178518,2.060732e-07,-0.26388196865466546
3.0,1.483074e-10,7.706350400000002e-07,0.9932128,3.6821993e-10,8.504408e-06,1.9277006e-06,7.724255e-12,2832.464259016474,2655.206598301871,1.0379114118517272,1.4869943e-06,-0.25971093459368405
3.0,2.9219841999999996e-13,1.09392815e-08,0.999962,1.4927010999999994e-11,4.14819e-08,4.166553e-09,4.6767308e-14,2827.827294919124,2646.564133375933,1.080773598499719,1.8421945e-07,-0.22870101142535285
3.0,2.0372251000000005e-07,3.0261162e-06,0.99984217,4.75965e-10,2.6092539e-05,2.6530673000000006e-05,3.2121353e-14,2812.976373518736,2629.6278040991115,1.0471325724158385,1.4296105e-10,-0.26677060170026884
3.0,2.0987443e-11,8.442331e-07,0.99999654,1.5340698e-10,6.4839966e-08,3.528679e-08,7.4795525e-15,2812.6584895443957,2627.4223536887703,1.0738510596727515,2.4760236e-09,-0.23030547429141746
3.0,1.2122454e-05,0.0012655067999999998,0.99668163,3.4402665999999995e-07,0.00036035074,7.881585e-06,1.16705134e-08,2793.004165792753,2604.2692287961468,1.037362985851704,2.841165e-05,-0.2419932798634022
3.0,1.4036796000000001e-12,3.2895247e-09,0.9999975,3.49389e-08,2.2939521e-07,5.017433300000001e-07,1.7221881e-15,2835.1840912990833,2649.7489682219903,1.0408345599164608,7.22783e-08,-0.22553317383790264
3.0,2.413516e-09,7.015218e-06,0.9999418,2.6661698e-12,5.1876435e-07,4.1696517e-06,3.0987671999999997e-13,2822.069657601498,2647.253739472909,1.0208675382390269,4.7104112e-11,-0.2450148168985594
3.0,4.1941103e-06,0.00058198365,0.8493423000000001,1.2789173e-05,0.0003766937,0.00022718479,1.3788151e-05,2858.721017415186,2683.534342231134,1.0224486299622697,0.012612871,-0.21719159071197444
3.0,1.27350925e-11,4.783008e-08,0.9859196,8.349744e-12,6.290606e-06,1.5170042e-07,2.101561e-11,2870.016087862424,2700.9028035780625,0.9954405741310708,4.8179913e-07,-0.2717485813928109
3.0,7.769044699999998e-07,7.921369000000001e-05,0.9368185,2.7496466000000006e-08,0.03968754,0.00031583084,6.546173000000001e-09,2825.098449390913,2631.9003979009008,1.0562437199514112,6.233715e-05,-0.2025610306908849
3.0,1.0670738000000004e-08,9.692433e-05,0.99947566,5.5734159999999995e-11,5.368000699999999e-05,7.630139999999997e-08,1.8106818e-09,2849.060579511213,2682.35320492448,1.0224320839620191,1.869168e-05,-0.26704869134428416
3.0,1.1222326e-09,5.027065e-06,0.9999931,8.383995e-15,1.9773432e-07,5.137113e-10,4.2814555e-15,2861.455658806782,2689.487878466041,1.0305473443989792,2.4967344e-09,-0.2311129774099687
3.0,7.505298e-08,0.000427624,0.9988751,1.1491541e-08,3.1348256e-05,3.181115e-08,1.1006642e-09,2836.25569042385,2658.9405434388136,1.0102399612240138,3.6970553e-06,-0.2266048223506413
3.0,2.3601692e-15,5.968345e-11,0.99999535,9.083476e-10,1.397026e-08,7.3239215e-10,4.3315822e-17,2882.654803578101,2717.7471239119045,1.025857509903107,2.3521918e-06,-0.21378312552682405
3.0,3.2724616e-14,2.16315e-11,0.9998235,2.0122139e-10,5.30124e-08,6.6841303e-06,9.183956e-18,2904.3840106525263,2726.267974654478,1.0434190546584072,1.0852466e-11,-0.17271939874972894
3.0,2.4552147e-09,8.0171725e-07,0.9999987,1.6653826e-10,4.5563695e-07,5.6047156e-08,1.3373756e-15,2811.3452708362292,2619.5525004786937,1.0903584719526382,2.667148e-10,-0.20111700950990904
3.0,2.831988e-10,1.5341183e-07,0.99732083,4.0905724e-07,1.6664104e-05,2.871837e-07,9.063619000000001e-11,2821.4817902218488,2647.2916850436404,1.0130310411849708,0.0006816734,-0.2445262625057399
3.0,4.328833e-10,0.00014741367,0.9996164,1.9481597e-11,1.8314453e-05,2.1358137e-08,7.6329243e-10,2828.4368133586768,2653.1522141859173,1.0383830698743397,4.7461485e-06,-0.2499790533774005
3.0,2.914088e-11,3.7558533e-07,0.9983854,5.653387e-09,2.862871e-06,2.7442425e-07,1.0481276499999999e-13,2858.5765450329877,2692.106398914617,0.9690669772678504,7.7349097e-07,-0.2587263105291577
3.0,1.3832732e-08,8.947273499999999e-05,0.9998965,1.0079528e-10,1.1189954e-05,1.4480331000000004e-06,5.892690300000002e-13,2840.944058060361,2683.169291034169,0.9935511213558392,2.2599111e-09,-0.2736610524979983
3.0,5.635967e-13,1.8295852e-06,0.99999785,4.2029496e-12,5.058299e-08,6.8475824e-13,7.020387e-18,2839.4503342070643,2672.5515413355715,0.9941079378037256,1.3043242999999998e-07,-0.26894696548009744
3.0,1.4618154e-12,1.3306269e-09,0.9999702,2.4152572e-12,4.627517e-09,3.909302e-10,1.5164652000000002e-16,2846.043556905004,2673.061687322931,1.0471464051539965,3.712704e-08,-0.23470557817443904
3.0,2.0330679999999998e-11,4.0319952e-07,0.9996326,1.1474747e-09,1.7096893e-06,1.6477914e-08,3.9249035e-13,2829.3606062480358,2644.4461558335315,1.0525829205175627,1.8916478e-05,-0.20403916456408366
3.0,9.927213999999999e-12,3.2973313e-07,0.99999607,9.204695e-14,9.490488e-07,1.4075498000000005e-07,1.7356919999999995e-16,2861.2897398248524,2696.3539789362776,1.020661430941163,6.505920400000001e-12,-0.270161033013329
3.0,1.6088395e-12,3.2351412e-07,0.9999924,7.758686e-11,6.372591e-07,2.13585e-09,1.066575e-16,2827.0858668163264,2647.381314444708,1.0450433802157428,9.211121e-07,-0.2302933140937551
3.0,2.663962e-08,2.2644563e-05,0.97779524,1.1030673999999998e-08,8.001682499999999e-06,4.1744825e-06,3.9710315e-09,2867.832305889401,2674.5213829945023,1.0721622967094375,4.7504436e-06,-0.17247715341468148
3.0,1.0862057e-09,5.781339e-05,0.99967027,5.442973e-10,1.6000962e-05,5.6262235e-07,9.1027845e-11,2850.220397059407,2662.9769620019,1.0348737034098865,1.3048374e-07,-0.21261106456436715
3.0,1.0753468e-15,7.476035e-09,0.9999999,5.0117835e-18,4.4952264000000004e-10,5.1302259999999997e-17,8.850104000000002e-19,2861.415640580714,2694.8817363409407,1.0238386648484006,1.2544235e-09,-0.25867903691096944
3.0,2.417714e-07,0.0034808046000000003,0.996512,1.5838238e-09,5.799962799999998e-06,7.434452e-11,7.648791e-12,2853.487527718442,2674.496873340937,1.0354853583322878,1.8320408e-08,-0.1877251431997613
3.0,6.704765e-10,6.305994000000001e-07,0.99676955,1.10037504e-07,6.1023053e-07,2.9631914e-07,3.63998e-11,2861.7856917967547,2686.667204403433,1.0549499988130135,0.0004233907,-0.2307404765339205
3.0,1.9755305e-13,1.6794998e-07,0.999985,1.3314677e-15,1.4459606e-09,3.1929455000000007e-12,1.1002809e-16,2859.1896654851257,2670.403661013617,1.0636087762445634,1.2968927e-09,-0.1935059970855624
3.0,3.773207e-09,0.0012122296,0.9982786,4.8796783e-10,1.2352861e-05,8.860663300000001e-10,1.0651684e-07,2862.6950001020227,2687.3127417875985,1.0343277315310124,7.719313e-06,-0.2138161075646281
3.0,4.829398e-07,0.00040749626,0.99930334,3.935398e-14,0.00018697914,8.9855797e-07,3.793297e-12,2859.112859353925,2702.5121727613396,0.9792157084614912,3.578399200000001e-10,-0.28797402376108666
3.0,1.0432041e-14,1.7943494e-09,0.9999989,9.806831e-09,1.936255e-08,1.4015094e-08,3.8656644e-15,2823.0013957753886,2637.7002223317186,1.0039793223712092,2.498605e-07,-0.24923645299861585
3.0,1.8479274e-10,0.00016243412,0.99976236,2.0638515e-15,3.0019248e-07,9.094485000000001e-13,1.4434220000000002e-11,2854.164111964204,2692.187996138869,0.9854641711839218,2.7129624e-07,-0.2866840770417176
3.0,1.1290850000000001e-12,1.9738769e-08,0.9999709,4.9582492e-15,1.4425673000000002e-07,1.3855131e-07,2.7590486e-16,2835.303740374162,2658.4653522798776,1.0231759419056794,7.666766499999999e-12,-0.2621098258121004
3.0,3.1778764e-11,0.00013927628000000002,0.9998276,4.4446855e-09,2.132473e-06,1.3072076e-09,1.1706461999999999e-11,2861.0732540639715,2697.047726520152,0.9871373497225224,1.0944343e-06,-0.2850988747830636
3.0,9.208273e-08,0.005706043,0.9942907,1.879099e-12,1.4442126000000005e-06,5.8334904e-10,5.0718815e-13,2800.651022258405,2618.2827447679897,0.9754601049178142,1.2079225e-08,-0.27200490515632764
3.0,2.186516e-09,3.5001398e-05,0.99959546,6.469725000000001e-08,1.6767473e-06,6.417036e-09,8.6839e-10,2847.521156550411,2658.391011604853,1.0832139538008496,9.380027e-05,-0.18005158116626158
3.0,4.3259543e-09,1.77993e-05,0.9999709,1.1324681e-06,8.139895e-06,7.2628863e-09,1.3227839e-12,2816.970081327401,2631.946557545371,1.0395133365061988,1.4022336000000002e-06,-0.2430080351242937
3.0,1.0564917e-09,0.0006754657400000001,0.9993192,4.9140559999999995e-12,2.901589399999999e-06,1.0129734e-11,2.3519362e-13,2844.8685074482805,2663.606718868152,1.0591282488018623,6.9740764e-07,-0.2288555683792341
3.0,3.558984200000001e-06,9.111195e-05,0.99946934,1.9209598e-09,1.2752921e-05,7.028895e-06,2.5697168e-11,2866.0172451771996,2666.376220202972,1.1146260364443958,6.402003000000001e-07,-0.14320422771854235
3.0,4.1312875e-10,5.4686774e-05,0.99994266,1.646552e-16,2.1264996e-06,8.8185495e-14,2.9685373e-16,2845.562095885692,2652.9973743806404,1.1235267698765234,2.9182594e-08,-0.17121804433576254
3.0,1.9551001e-10,2.0197964e-05,0.99997914,1.0868105599999997e-13,2.1691651e-10,1.0116703e-11,2.44332e-16,2813.5954625956847,2633.8299075620207,1.0670767186935004,4.7967774e-10,-0.24132325608289285
3.0,1.4230618e-09,2.5686913e-05,0.999746,2.4737150000000003e-08,2.9556068e-05,4.9458407e-07,1.3835465e-10,2877.4260286201893,2686.746424649479,1.0450682715933146,3.2353576e-06,-0.15658059784470116
3.0,6.0447767e-09,3.025056e-06,0.99953187,2.4766548e-06,7.89509e-06,7.251852e-05,2.4124377000000003e-10,2841.6672300420128,2653.67216863718,1.0545409665725938,4.883122e-06,-0.2028310674650357
3.0,4.747439e-12,8.586604e-08,0.9999999,2.638945e-14,2.2837658e-09,1.01237655e-11,1.4128251e-17,2840.1295695699846,2671.0408079283434,0.9788605355358184,3.730144e-10,-0.2870828813810068
3.0,2.4047657e-07,0.00023878308,0.99801385,9.961523e-08,0.0006125910400000001,9.978115e-06,9.0744906e-10,2831.250471499474,2656.6417332867113,1.002533184562997,2.246091e-05,-0.2320071684794237
3.0,8.897464999999998e-07,0.0017279256,0.9869801,3.793776e-09,0.0076604714,5.169178499999999e-07,4.3939335e-07,2854.909462174107,2676.6237995150627,1.0318188808108992,0.0006629380000000001,-0.20274795702649612
3.0,3.0659970000000007e-15,8.203016e-11,1.0,3.0588692000000004e-16,1.2814207e-10,7.001642599999998e-10,1.3184126e-22,2864.0438314633434,2686.9371810085386,1.0588357677798537,7.5221845e-15,-0.20227301078731064
3.0,9.718207e-12,3.652388e-07,0.99998605,3.6331326e-12,6.7082243e-07,1.9833434e-10,2.434992e-15,2815.8931289431675,2632.2977187192882,1.0323494135915363,9.346373e-08,-0.2505563098115957
3.0,1.7019922e-10,2.7334733e-07,0.9890771,2.9947753e-09,6.892482e-05,0.0009174673,4.5434157e-15,2848.427385521796,2682.7634451945896,1.016925548339682,4.4753836e-11,-0.2543078803368563
3.0,2.3265573e-08,8.93068e-05,0.9999056,8.336705e-10,1.4240283e-06,1.4534454e-07,2.0762825e-10,2830.585583214181,2643.7930049985603,1.023906182636165,4.0301433e-07,-0.2404004571066372
3.0,3.7197276999999997e-13,1.6364143e-05,0.99976856,6.497132500000001e-17,1.2477079e-09,5.1870477e-16,9.467217500000001e-14,2855.9062294221008,2666.407894269067,1.0795462714118058,2.819284e-06,-0.16190563658865206
3.0,9.325063e-11,9.169883e-08,0.9999652,5.864321999999998e-06,4.976422500000001e-07,2.9968483e-06,1.4086791e-12,2803.666961641934,2619.423407331247,1.0476637854194322,3.126636e-06,-0.2396678200948885
3.0,8.311288e-15,8.3978925e-08,0.9999999,1.7995854e-12,5.851452e-10,4.3236345999999996e-14,3.6594907e-17,2877.727666205534,2694.352794801552,1.0542917500418818,2.370904e-08,-0.18542642853047536
3.0,5.201932e-13,2.5136235e-10,0.9999927,5.663707000000001e-06,5.5038415999999987e-08,1.4798373e-07,3.719731e-17,2827.449479637078,2648.0988448523485,1.0342415243367609,1.9704714000000004e-07,-0.25189701831686284
3.0,4.520615e-07,0.00026896040000000003,0.9997129,2.2504473999999997e-12,6.019352400000001e-06,1.053051e-08,2.5572133e-11,2865.3422785471425,2693.437436012852,1.0241234045895815,2.6396755e-08,-0.2411807220724
3.0,5.0287667e-08,9.622622e-06,0.9999292,2.0100634e-10,6.352691e-06,8.793482000000001e-08,1.2510226e-10,2831.910573941337,2662.502457561156,0.9746752505858086,1.4295047e-06,-0.2599000572144801
3.0,3.4390227e-11,2.2777968e-09,0.99900645,1.4598357e-08,3.727752e-05,0.0009332206,1.563434e-17,2850.550579183029,2687.568393341872,0.9827305075547744,9.40662e-13,-0.2694223287405832
3.0,3.9306975e-08,4.802963e-05,0.99975663,2.1563096e-09,0.000116549454,1.2051122e-06,8.640382000000001e-12,2901.399044313746,2720.594810911734,1.0246567856865312,3.8557705e-06,-0.1495153387203306
3.0,1.06834095e-05,6.327469e-05,0.9998683,3.456702e-10,1.6496966e-05,1.6537646999999996e-06,2.0929678999999999e-10,2862.245229636683,2676.5818037609547,1.0535850910998443,8.038288699999998e-07,-0.1800954032963697
3.0,1.0843303000000002e-15,8.098920000000001e-09,0.99995744,8.5583046e-10,3.4270720000000004e-07,1.5963422e-09,1.2562004e-15,2867.526263239945,2689.458893412005,1.053814659446078,7.722359e-08,-0.20606619481757496
3.0,4.8771494e-07,7.187765000000001e-05,0.99974567,2.3943586e-10,4.4011984e-05,3.5617138e-08,3.1009277e-12,2865.075762359024,2670.2098047415298,1.0857084426552386,1.997948e-06,-0.172911332343551
3.0,2.6864793e-08,0.0029583692,0.71606505,1.1157538999999999e-10,5.6581234e-06,8.861261e-10,2.3894204e-06,2866.343379132185,2692.1144746343994,1.0181563064312762,0.0016936363,-0.22160452112334292
3.0,7.390409e-09,7.8928875e-05,0.99938107,3.2442868e-12,3.6537375e-07,5.781149e-09,3.837085999999999e-09,2845.4373445772376,2653.7528986925395,1.0449843742680112,4.2937484000000007e-07,-0.20525143299242732
3.0,2.7759055e-08,3.972604e-05,0.99995637,2.226956e-13,2.9739824e-06,6.468038e-08,1.2568803e-14,2903.4415238521947,2695.0815154357256,1.0964881700038038,1.6194138e-10,-0.10754959635345694
3.0,1.880806e-08,5.994809e-07,0.9996512,5.074437e-07,8.602648000000001e-06,0.00018841634,3.7936406999999996e-12,2893.521744386809,2723.767065586162,1.0131264369976771,1.5145671000000004e-06,-0.20370141097814826
3.0,2.7854138e-10,3.2539444000000004e-07,0.999915,7.638417e-08,9.836027e-07,2.3296688e-07,1.8775704e-12,2857.0615774567605,2663.980590596148,1.049903748049226,3.36606e-06,-0.19356961329269395
3.0,4.8824336e-09,3.5717752e-05,0.99995875,1.1739448e-13,3.7687187e-06,8.60266e-08,6.290593e-14,2847.3755655623063,2671.780921178897,1.017437529249014,1.6806718e-09,-0.23889592288644074
3.0,3.083912e-11,3.9226175e-06,0.99999523,1.2268439000000002e-13,2.2835462e-07,1.1632509e-09,1.2875466e-14,2864.0701543183595,2675.908054486901,1.0773097367122708,1.5362969e-09,-0.20550028355024627
3.0,4.4061428000000004e-11,1.3701771000000002e-06,0.99999213,1.2402616e-11,7.689223e-07,1.3240339e-06,4.672661e-15,2797.5141307233052,2589.798325938588,1.1129364647089464,7.389291400000001e-12,-0.19029225377218972
3.0,6.668968700000002e-10,7.867474999999999e-06,0.9988028,5.5766005e-09,1.1011616e-06,5.136768e-09,2.2619882e-11,2836.5160187082697,2659.714608960128,1.0361239318350144,1.4925972e-05,-0.25861819020375204
3.0,2.5360876e-09,1.2621484e-05,0.9999707,1.857556e-08,1.1223243e-05,3.9020524e-06,1.3560611e-14,2829.0135525735213,2641.0433459312594,1.0340906527315414,1.993228e-08,-0.223694309539972
3.0,3.9218406000000003e-10,0.00011014175,0.9984339,3.6818220000000005e-12,4.3747045000000005e-06,3.6642294e-09,5.056089e-10,2853.651560580969,2674.9082888263924,1.018599110568738,4.8806287000000015e-06,-0.2500163624489112
3.0,1.7144425e-11,3.172553e-06,0.9999968,1.2458895e-14,2.9570119e-08,1.2444088e-12,2.2206462000000006e-16,2834.2554528181463,2645.4777988510546,1.0389768135011503,7.7803416e-11,-0.2262277257605235
3.0,2.2029392e-10,3.770331e-05,0.99996066,2.3191531000000004e-12,1.8213638e-07,8.849117e-11,2.1087773e-14,2853.743994098278,2674.150163607727,1.063427281114308,8.479757e-09,-0.23316186251763
3.0,1.04621904e-07,0.00013759683000000002,0.99982953,5.5788707e-10,4.920105e-07,1.4364188e-08,2.4476622e-11,2839.6118810725397,2656.7391452949264,1.0061882604852044,9.58109e-08,-0.21945245036408484
3.0,3.7788914e-11,6.415633e-10,0.9999857,4.080176e-08,1.3517885e-08,1.3702814e-05,3.2556540000000006e-17,2858.255143286654,2688.4700839791235,0.9915274885622342,4.5564724e-12,-0.2288869701818649
3.0,1.4069378999999999e-10,5.3233727e-08,0.999992,1.0453302e-10,4.6870440000000006e-06,5.906978e-07,1.8851415e-14,2845.6061672808783,2671.8818218816573,0.9866683449294388,1.2692203000000002e-08,-0.25101640743656484
3.0,3.1744003e-07,2.1892596e-05,0.99988794,9.667486999999999e-12,7.881090000000001e-05,3.993754e-06,3.5186510000000003e-12,2841.7722197420067,2669.796084791575,1.0117207784425004,3.1451924e-10,-0.2573164576220145
3.0,2.9513691000000006e-08,0.00036226652,0.9990865,1.1570094e-09,1.0010816e-06,1.1634881e-07,3.0751433e-08,2840.545038159361,2661.113335304382,0.999605188014538,2.3883655e-07,-0.2659705189107521
3.0,1.45096415e-08,0.00013663618,0.9995098,1.1713612e-08,0.00013939383,8.337568000000002e-07,8.7049576e-11,2807.327371070032,2621.0078947350066,1.0610195486920933,4.255727e-06,-0.2305002257268131
3.0,5.1242216e-07,0.00033510083,0.9314561,1.160631e-05,0.00083317084,2.3470178e-05,1.8734644e-07,2937.180893680924,2727.2051906256092,1.1563774856910114,0.005911011,-0.08670398002442782
3.0,7.041419e-12,1.5923349e-06,0.9999974,1.5378839e-12,1.4368634e-07,1.6593783e-10,4.5888500000000004e-15,2922.847419792562,2717.4473365058693,1.1524702786022554,3.4429778e-08,-0.11270437093312385
3.0,1.5956643e-09,1.0005221e-05,0.99998474,4.9262587e-11,4.9614064e-06,1.9758215e-08,1.0775022e-12,2830.471818052675,2655.661214707701,1.0295914202033778,9.319476000000002e-09,-0.2591012614654901
3.0,3.0452987e-10,1.7282551000000002e-05,0.9999013,1.1148576000000002e-08,2.0123658e-05,4.0585612999999996e-10,7.608978e-13,2862.6527844566826,2687.857049560308,1.0387007012061311,1.907726e-05,-0.2202051500757577
3.0,3.7489892e-10,1.4912208999999996e-06,0.99818593,5.845705e-11,1.1237373e-06,4.71225e-07,8.086964999999999e-12,2887.423248717632,2706.501981692601,1.0366185567981805,9.541064e-09,-0.18776241876423336
3.0,1.0926049999999996e-08,0.00013101651000000002,0.9978538,2.652054e-09,0.0002548167,8.427581e-06,2.4307936e-10,2807.322012832543,2628.826629218707,1.0227967382847198,4.9583746e-06,-0.23914754475579944
3.0,3.1197973e-09,1.1621589e-05,0.9997111,5.60463e-05,1.1537584e-05,3.967649e-06,2.3408846e-09,2867.4450458727893,2692.596457240038,1.021607281462547,3.681321e-05,-0.2049762629655295
3.0,5.0441638e-09,9.517222e-06,0.9992487,4.2001040000000005e-09,9.656906e-06,2.4130914e-06,2.7783475e-11,2811.2382559767652,2630.285244283233,1.0426656375430332,2.7357498e-06,-0.2505066117662473
3.0,1.0153047e-09,3.93781e-06,0.9915439,0.0019828265,7.750976999999999e-05,1.8436891e-05,2.1306922999999998e-10,2873.235664470047,2682.18146457522,1.0761088720652476,0.00045965938,-0.17784760641904812
3.0,4.3081674e-11,5.719630300000001e-08,0.9867489,3.820908e-05,6.65036e-07,6.6564044e-06,9.469528999999999e-12,2826.311359074383,2635.146194571909,1.0680528912687168,0.00096120615,-0.19325262663299875
