label,score 0,score 1,score 3,score 4,score 8,score 6,score 5,f18
1.0,7.278035e-07,0.9999993,5.7532745e-10,1.1421849e-27,2.4965986e-12,5.135446e-19,3.658330000000001e-17,2943.4697757982635
1.0,3.8138345e-10,1.0,7.690385599999998e-14,2.0979656e-35,1.3030158999999998e-10,2.1133594e-24,5.5046102999999985e-14,2900.3805731099314
1.0,4.0626483e-07,0.9999994,1.1253161e-08,1.6179204e-26,1.1285638999999998e-08,3.646957e-19,2.778312e-09,2923.750251375667
1.0,0.007110888,0.9928888,3.9391312e-09,3.833456e-21,3.9966785e-09,1.0790146e-12,5.1396634e-09,2928.270400316396
1.0,3.335256299999999e-08,1.0,2.5437763e-10,5.922736999999999e-27,4.653800000000001e-10,3.6551346e-19,3.1284642e-09,2956.9126370506538
1.0,3.14066e-09,0.99999976,2.6378444e-09,1.0266171e-20,7.701144e-10,1.7176614999999998e-19,4.924405e-08,2939.35988441995
1.0,5.925062200000001e-05,0.99994075,1.0283854e-08,2.0639174e-18,2.8213131e-08,3.5459822999999995e-12,1.6760288e-09,2946.537658301619
1.0,2.2282384e-07,0.99999976,3.6058323e-11,3.2813604e-24,3.1258272e-09,8.841161e-19,3.008222e-14,2938.303565397599
1.0,7.390744999999999e-08,0.9999999,5.201997e-10,2.1499539e-21,1.5864900000000002e-09,2.0420314000000003e-19,4.6722164e-11,2917.302469141117
2.0,1.859551e-08,0.00021542079,0.00042846406,5.3688477000000004e-11,0.00015805483,9.9966904e-08,0.0034305379,3143.6953271366838
2.0,4.778188e-09,4.4869697e-10,1.0262959e-06,0.00022730078,0.009141586,0.00048069353,0.00021334125,3105.2104098619884
2.0,1.2493941e-09,3.3343049999999995e-09,1.0878305e-05,1.0059553e-10,2.5133351e-05,4.3722037e-05,0.00022365805,3130.0021147715647
2.0,6.868489e-12,5.339777e-19,1.5790423e-09,0.00024825520000000003,3.5938070000000005e-05,0.36582482,2.1070408e-08,3101.604976298345
2.0,2.5480982e-09,1.1890464e-09,4.789153e-07,8.710245e-09,0.00063091645,0.00948783,0.0016361902,3159.398195139656
2.0,4.1905617e-09,3.7059213e-11,2.617488e-10,9.846275e-11,0.040439792,1.9128854e-06,0.0014435624,3135.7820694760358
2.0,1.3902162e-12,1.0163682e-17,1.6871253e-09,2.6450043e-06,2.935583e-07,0.06121275,7.600450500000002e-07,3142.614584003733
2.0,3.9198302999999996e-14,1.711476e-19,3.0555192e-12,3.0980775e-08,1.479836e-06,0.0002571144,4.326178e-15,3094.6622689047967
2.0,2.9895503000000003e-11,3.0425423e-11,6.833609e-05,6.9794132e-06,8.905043e-05,0.17145255,8.171210999999999e-09,3149.8501597561603
2.0,4.611338e-12,3.5896546e-09,9.796306e-05,7.737931e-08,2.9628512e-05,6.8687154e-07,3.9971697e-09,3128.604296892837
2.0,4.3603727e-13,3.9325327e-14,6.102086e-07,3.108197e-10,6.3409884e-06,0.035612218,2.9994106e-13,3142.4332121442876
2.0,1.2353338e-09,7.813677e-12,3.889053e-08,5.632768000000001e-07,2.1848082e-05,5.129731e-05,1.4335805e-06,3105.462423593368
2.0,4.187447e-08,5.794788000000001e-07,0.00053758017,1.1470787e-07,9.491971e-05,0.00030177855,9.875303e-09,3131.4547408164067
2.0,1.2620662e-06,1.7641654e-06,3.646743e-05,2.791331e-07,0.0004659745,4.0293476e-06,0.0029762774,3142.342442395601
2.0,8.148891999999998e-07,4.7515230000000006e-08,0.00018397346,5.8175087e-06,0.0008102397599999999,0.070055395,1.1280665e-05,3153.8890136064533
2.0,6.856509e-06,6.6281217e-07,0.00027131353,5.615802e-05,0.009277622,0.013074402,0.0011023161,3108.3569919277143
2.0,5.49678e-10,1.0882079e-09,3.59483e-05,1.3014212e-05,0.00045555836,0.0008788616000000001,2.884215e-06,3107.2753200077027
2.0,1.3067916e-08,1.6838911999999998e-08,2.2459466e-05,1.7015268999999996e-14,0.00020404099,0.0015383062,4.053357e-06,3085.423755710121
2.0,9.134053e-10,1.2015339e-11,5.467389e-06,2.0122160000000006e-05,2.049971e-05,0.019867206,2.6834186e-09,3119.7355330940118
2.0,1.4101646000000005e-10,2.683677e-08,1.8675833e-05,4.18061e-05,1.7879505e-05,6.6110656e-06,3.9604306e-06,3153.253317205541
2.0,3.069944e-14,2.5332928e-19,1.782686e-12,3.168617e-09,8.0444934e-08,0.7483816999999999,8.081758999999998e-15,3095.457124299412
2.0,9.68044e-09,4.620299e-11,6.7287753e-09,1.7815320000000002e-11,0.0060042203,0.00016351121,7.268831e-08,3061.757810716119
2.0,3.3354625e-11,2.7482436e-11,5.1881452e-05,6.4637e-11,0.00017508256,0.0071758656,2.432379e-09,3145.4978771244123
2.0,2.8513767e-09,2.35705e-06,0.0011501126,1.3964588e-05,5.617332e-05,9.459511e-07,6.587791000000001e-08,3123.6435218107285
2.0,2.5407666e-15,1.6683798999999998e-16,2.9242617e-06,8.381586999999999e-05,7.006002999999999e-07,0.26082113,3.2631296e-12,3112.183656603175
2.0,1.1653561e-10,1.2345706e-08,1.8306504e-07,3.8769397e-09,0.00023085349,4.637658e-08,1.2348432e-05,3110.374716175741
2.0,2.7068321e-08,8.0063614e-08,0.0006604301,6.0311544e-05,0.000528943,0.003051536,1.0704489e-06,3134.4733757373638
2.0,9.6936446e-08,3.0492345e-08,3.520534e-05,6.834707e-12,0.0070945155000000015,0.01942708,4.936868e-07,3089.907219943816
2.0,2.4616523e-07,1.2036627e-09,0.00014535162,0.00017881232,0.001673449,0.42718533,2.76056e-06,3150.9519631432795
2.0,8.016750999999999e-08,3.042421e-08,1.0103378e-05,0.000285645,0.034168016,0.00060156675,2.3531900000000003e-06,3101.033362160394
2.0,1.04232095e-05,4.1701760000000005e-06,5.949880999999999e-07,3.7048277e-08,0.011929881000000002,0.008139713,0.00017980593999999996,3143.4724557399572
2.0,5.963971e-10,1.7598079999999996e-07,0.0034164262,0.014108971,1.4944175e-05,1.5236718999999996e-06,6.8836285e-05,3135.915064520925
2.0,1.2548863e-09,7.999938000000001e-12,2.6975806e-07,6.4474495e-11,1.8591452e-06,0.00017732171999999995,4.0074515e-06,3095.9202181527808
2.0,5.5722524e-09,4.8946937000000005e-08,9.92304e-05,4.1966493e-07,0.00092720805,0.00063051283,8.554655e-06,3140.1445343962596
2.0,7.933657e-08,3.2971455e-11,6.305387999999999e-08,8.956674e-11,0.0008848982,0.023373168,2.1930102e-08,3100.7877587750586
2.0,6.478969999999999e-10,1.2302291e-07,0.0026235771,0.0007933150599999999,0.00061399373,1.6272901e-05,0.00071843143,3162.6413459864916
2.0,3.1946972999999997e-10,5.9957443e-12,1.8138125e-07,5.925965e-10,0.00035901730000000004,0.0006040748599999999,6.9237636e-08,3081.0876051791233
2.0,2.5221883e-10,5.5259725e-10,0.00016006373,0.0045729014,2.5394229e-05,0.0011341318,8.908203599999997e-08,3146.6588753409947
2.0,1.0196486e-08,4.1916333e-06,3.9962248e-05,9.657291e-11,0.039672084,1.3340841e-05,0.0016476554000000002,3089.390991896182
2.0,3.9380157999999997e-16,1.7426824e-18,1.8114494e-11,3.739436e-15,2.80255e-07,9.1814036e-05,3.0036409999999997e-17,3113.9536828702003
2.0,2.1077403e-06,2.4201386e-06,0.0006057914,3.9407005e-06,0.014275853,0.0035972397,7.1581652999999986e-06,3103.2771986177795
2.0,3.0359686e-13,6.700637299999999e-16,1.8484787e-08,2.3170175e-08,2.5052266e-06,0.018766252,1.6685257999999993e-15,3099.999568819441
2.0,5.151918e-09,1.326849e-10,5.778535000000001e-06,2.6705688e-05,0.00023124756,0.0060119990000000005,2.692293e-10,3125.754904084973
2.0,2.3622846000000003e-08,3.254878e-09,2.0627108e-07,1.1281329e-12,0.00092477497,2.5518857e-05,3.6009647999999996e-10,3096.68651079958
2.0,2.2062918e-06,6.5017525e-07,0.00011665636,1.6505743e-10,0.00037398416,0.025202185,9.131975e-07,3105.5043975798053
2.0,1.9149554e-19,1.3155578e-24,1.7300743000000001e-15,3.1539087e-17,6.795155400000001e-08,0.0014065129,6.6564407e-21,3102.3789822951617
2.0,2.552054e-12,1.3204397e-16,7.145093000000001e-09,7.5453943e-10,6.409341999999999e-07,0.07598971,2.640498e-12,3093.641795976597
2.0,1.7244328e-06,1.969222e-09,8.579477699999999e-10,6.827846999999999e-11,0.00022676539,1.6459118000000002e-05,0.01887909,3136.5897070201977
2.0,1.7041585e-11,4.2592605999999996e-13,3.895507e-06,3.7998666e-16,1.1157323e-06,0.0082552675,3.259249e-16,3121.051720728569
2.0,1.7289538e-11,8.828026500000001e-11,0.0010120843,0.0005994946,0.0002195008,0.014538082,9.02198e-11,3133.478489832683
2.0,1.0949505e-09,2.5542848e-09,0.00037541153,4.603113e-09,0.0002371172,0.00021141615,3.410839000000001e-06,3101.663925593055
2.0,9.560655e-11,1.0979613e-10,4.934902299999999e-07,9.8631425e-08,0.000333519,0.0001492211,4.1988312e-07,3100.515168212217
2.0,2.6789877e-07,0.0015296299,0.017108839,2.9575924e-08,0.0008997333999999998,2.4958177e-05,0.011225682,3122.19843075327
2.0,2.7336154e-11,3.0854333e-11,4.569965e-06,9.58881e-07,1.8106652e-05,1.898225e-05,1.6005326e-05,3148.724084555032
2.0,7.493408000000002e-11,1.2120143e-09,0.0011044414,0.0032203284000000003,6.477199000000001e-05,0.0016526492999999998,1.5673969e-07,3143.8521599126093
2.0,1.8091197e-07,4.9919158e-09,1.9785048e-06,2.5213862e-05,0.00021661657000000004,0.00026866177,0.027726306000000003,3105.59655090562
2.0,1.9629614999999998e-13,2.4630903e-14,4.0401620000000005e-09,9.738778e-06,0.0003685164,4.805853e-05,3.172046e-07,3142.789136770858
2.0,7.427906999999999e-09,2.0184207e-05,6.472196e-07,3.7364607e-13,0.034520425,1.4862673e-09,0.011813542,3123.7346447125187
2.0,7.161738400000002e-10,5.134742e-09,1.8638746e-05,5.7289293e-09,0.00034211713,0.00037575557,1.4842983999999996e-10,3144.618053027077
2.0,1.6175562e-10,3.0103348e-12,7.0562005e-06,1.5862602e-07,2.3797742e-05,0.028003262,7.1972273e-09,3083.901025207336
2.0,2.886512e-14,4.39612e-14,2.2918331e-07,1.2614499e-06,2.4111592e-05,0.0008266739,5.550104e-12,3127.3812124372835
2.0,1.2796019e-09,2.5750532e-10,2.853789700000001e-06,4.130165e-05,0.00056188647,0.0004504562200000001,5.3662458e-05,3280.415582899704
2.0,2.1324722999999998e-10,3.838179e-12,1.3151027e-05,0.02662891,1.9335568e-05,0.013921346,7.464353e-07,3138.4426698751813
2.0,3.3777889e-07,1.9966021e-06,3.958005e-05,4.9159983e-09,0.0043457043,9.77873e-05,0.00040984698,3066.389518764492
2.0,9.195818e-08,9.1540635e-08,3.206086e-05,0.6196896,0.0076445807,0.00015478733,0.00045826906,3127.9199326185994
2.0,4.7565993e-07,1.2093014e-08,5.572424e-06,1.2618357e-11,0.011185775,0.011253987,5.638653000000001e-06,3123.4601793854395
2.0,3.0533334e-13,1.7346713e-16,4.959695999999999e-07,3.857825999999999e-05,1.1606759e-05,0.20806967,1.5075207999999998e-11,3163.490004446417
2.0,9.447659e-10,4.602628e-11,2.5592444e-06,5.022735000000001e-07,0.00018049432,0.007919919000000001,2.49905e-07,3144.19116186298
2.0,4.9392822e-14,3.9880209999999995e-15,3.8353214e-12,3.0229952e-09,0.00018982256,4.4462087e-08,2.768925e-06,3111.4803327331165
2.0,6.27157e-10,7.628620699999998e-11,1.1106674e-06,3.0667415e-08,3.363094e-05,0.00031293876,6.535625e-05,3142.107759413508
2.0,2.2516805e-10,2.5053914e-09,6.903699e-06,3.2431446999999997e-13,0.00010004417,1.3274697e-06,2.691992e-09,3092.2984264918346
2.0,1.0244743e-12,6.3186187e-19,1.7418647e-13,2.7695688e-17,8.9736284e-05,0.03524298,3.047444e-17,3145.372956555193
2.0,3.1758836e-06,1.4190329e-09,5.050382e-07,1.0833086e-11,0.0032943347,0.007140966600000001,2.3133520000000006e-05,3075.239426552793
2.0,7.979849e-13,2.9765815000000005e-11,1.6883367e-07,9.2835757e-07,6.7648944e-06,1.1958942e-09,0.016652819,3224.2517918522667
2.0,1.4091702e-13,8.912056999999999e-17,1.9868953999999998e-10,1.0322544e-12,2.67535e-05,0.00029960685,2.277489e-12,3169.6642118682466
2.0,9.662366e-10,6.446903000000001e-11,9.863724e-06,9.756798e-06,0.00041458168,0.139719,1.5407144e-09,3143.817791231749
2.0,6.0230167000000004e-15,8.185178000000001e-21,4.0965321000000004e-13,1.0293294000000001e-13,9.3203096e-07,0.0024197202,2.5690496e-14,3105.427472130943
2.0,2.6417648e-12,7.937972e-15,1.3114893999999995e-06,1.4954568e-12,1.3347111e-06,3.2535524999999995e-05,1.2731082e-15,3090.244974254839
2.0,7.451882e-09,6.6924737e-13,5.487988e-10,3.8004902e-10,0.00024105287,0.030493539,1.3471117999999999e-11,3119.446642497141
2.0,1.613595e-05,2.7615423e-09,4.0473047e-08,1.202442e-14,0.0041317665,0.019179257,3.6584233e-08,3092.6390918717602
2.0,1.951492e-13,4.249055e-14,1.5654237e-05,3.6755962000000003e-10,1.1679701e-06,0.00014608876,5.480459300000001e-13,3119.2972181349824
2.0,2.2791868e-05,2.1306565e-05,0.0010664247,7.346366999999999e-05,0.017216483,0.0044745426,0.0031939908,3097.7974940591166
2.0,1.4956470999999998e-07,1.2686492999999998e-07,0.0005636977,4.8328124e-09,0.013119759,0.018309489,1.2797061000000003e-05,3087.107136970424
2.0,2.881842e-07,4.6175495e-09,0.0005171383999999999,7.235588e-05,0.006894409000000001,0.063907094,3.336999e-08,3216.3291958484747
2.0,3.0344088e-05,1.8296926e-10,5.055778e-07,8.8522724e-11,0.0006814833,0.06436698,9.756799000000002e-07,3240.1451022698766
2.0,1.4201041e-09,9.72418e-09,5.195524e-06,8.096642999999997e-08,0.0019520851,5.9530116e-06,2.5403258e-05,3158.720423170541
2.0,3.9004906e-09,3.261227e-07,9.743279e-06,8.964602400000001e-10,0.05954303,0.0037457517,6.497458e-10,3132.097238939745
2.0,2.172223e-14,7.974418499999998e-21,3.457414e-13,5.9630205e-15,3.2558652999999996e-10,0.9015015,2.6453289999999998e-14,3137.176446864261
2.0,4.8955816e-13,1.8871366e-14,2.2626928e-08,2.6722863e-14,6.9885737e-06,9.8942735e-05,2.7919854e-12,3139.962505754371
2.0,7.988786299999999e-10,3.1212555e-09,6.996763e-10,3.6257967e-14,0.00022066156,1.6547909e-11,0.0014243211,3127.2135288294708
2.0,2.7546483e-05,0.001848708,1.45866525e-05,1.0513214999999999e-11,0.0074077137,4.3479432e-07,0.02022105,3089.774802742086
2.0,5.257048e-10,8.494343e-12,3.970035e-06,1.043988e-06,3.179132e-05,0.0004693338700000001,1.5329651e-05,3115.2121944963533
2.0,3.6404013e-12,2.8374023e-09,4.179085e-05,8.890048699999999e-10,4.901353e-05,1.0214659e-05,3.558847e-08,3062.453732421523
2.0,4.178398000000001e-12,6.519147e-14,4.5722615e-07,4.0899396e-14,9.230247e-06,0.00014690225,2.871193e-12,3106.091611136697
2.0,1.7850967e-11,1.4341017e-09,0.00016008627000000002,1.9351154e-07,3.0504773e-06,7.131851e-06,2.1109805e-09,3129.156123630924
2.0,9.010004e-10,9.072993e-08,0.0023909376000000003,2.2133981e-06,3.3986023e-05,6.59263e-05,3.5738396e-06,3111.0926690471
2.0,8.206858e-12,5.7751630000000005e-11,2.850149e-06,5.575413399999999e-07,1.4805166999999996e-05,7.24018e-06,1.5907179999999995e-07,3156.782220227117
2.0,3.5665882e-13,3.7455292e-14,2.8429238e-06,0.0027265742,5.787392e-06,0.008106638000000001,1.2806548e-08,3037.4252056937275
2.0,2.3221014e-09,3.0838103e-09,4.744923e-05,5.676441e-06,0.002571913,0.013591646,4.8440896e-09,3115.692725131364
2.0,6.067371e-07,4.2722357e-07,8.520077e-06,6.612972e-06,0.016306163999999998,3.877781e-05,0.025037635,3104.687491969365
2.0,7.430131999999998e-07,3.600763700000001e-07,0.00026683442000000003,5.186932e-06,0.022061009,0.0012867075,7.4880677e-06,3086.799052054884
2.0,3.944673e-06,2.9031562e-05,0.0017353601,0.025072185,0.0023316862,0.00054300955,0.00952653,3137.014470595192
2.0,2.0630269e-09,4.269358e-09,1.6039896e-05,1.0530983e-09,0.00031159382,5.8036418e-05,4.231063e-05,3081.3911131673467
2.0,9.450952e-12,3.1357367e-10,1.22203355e-05,1.588826e-10,0.0007420796300000001,7.2345038e-06,2.2610348e-06,3118.9636296933227
2.0,1.589496e-10,8.951126999999998e-11,1.2662693e-07,9.176754e-16,1.957132e-06,2.2896277e-06,7.868471e-07,3089.7715452303505
2.0,1.7922083999999995e-06,5.402249e-10,4.809762e-06,4.1946603e-08,0.00019996049,0.16435249,6.336418700000001e-06,3133.4289697143145
2.0,1.6806252e-08,8.2433e-08,0.00021144154,6.620457e-06,0.0051280605,0.00033895992,3.899818e-09,3097.4442327779775
2.0,8.142994599999998e-11,2.601248e-11,5.2724965e-07,1.2801406e-05,0.0002684762,0.03876875,2.3588191000000004e-08,3106.240307227617
2.0,1.1508611399999999e-10,2.5649479000000002e-14,2.6143804e-10,3.0916540000000016e-13,1.7087896000000002e-05,0.0010323153,5.5072717e-11,3126.2348094232984
2.0,6.121955000000001e-17,3.6231913e-20,1.7211937e-09,5.275657e-12,5.714503000000001e-09,0.037732784,4.468386200000001e-18,3162.747962521246
2.0,9.988653e-07,1.1005818e-08,3.0002818e-07,3.910019e-17,0.00060031627,0.00014553628,5.2665844e-10,3132.5592333951613
2.0,1.23625545e-08,3.6377622999999997e-10,1.8810051e-05,4.406105e-09,7.5371886e-06,0.00032029997000000004,8.201609499999999e-06,3102.8858202068336
2.0,2.39186e-12,1.4882347e-14,4.2638582e-10,1.5497237e-05,1.6746181e-06,0.0010318583,2.2861673e-08,3134.638628645289
2.0,2.5560545e-12,2.0648298999999997e-12,2.847659e-08,8.752922e-12,1.0492009e-06,2.0747797e-07,8.435105999999999e-08,3110.520793639799
2.0,1.9506356e-12,2.3668945999999998e-17,5.2466413e-09,7.076427599999998e-07,4.108202e-06,0.05635467,3.2164148e-13,3163.5116300200434
2.0,3.4432258e-13,9.689075e-16,8.078463e-09,1.2359301e-06,9.947352e-06,0.0008775729,1.8211331000000002e-10,3142.9690309541584
2.0,5.032278000000001e-07,8.574703999999999e-09,1.9454762e-07,3.3575194e-08,0.001895986,0.00023737874,4.2191746999999986e-05,3132.8184819185717
2.0,7.3224106000000015e-19,8.684782e-24,5.10448e-12,1.3323849e-21,5.136689e-09,0.027409725,4.4453934e-23,3076.506305460687
3.0,2.336224e-05,0.0015262801,0.9978928,3.2162110000000004e-14,0.000543787,3.3182152e-07,2.949072500000001e-13,2888.2697578312004
3.0,2.4863613e-11,1.5899053e-08,0.9958204,1.6097316999999996e-06,1.35016235e-05,0.00010713956,2.2269582000000002e-11,2825.3818972382337
3.0,6.0508096e-12,3.4439789e-09,0.99998915,8.245220599999998e-10,2.0140786e-07,5.5005034e-07,1.3436276e-14,2871.2464813284173
3.0,3.7141413e-07,0.000109550565,0.99549747,0.0001271307,0.000576156,0.0024576397,5.5041605e-10,2839.727739004829
3.0,1.0067259e-09,8.908175e-08,0.99983394,1.7328881e-11,5.546871e-07,8.753839e-06,4.635691e-14,2884.9597252005433
3.0,2.245514e-10,9.608366e-07,0.9999949,1.1714213e-10,3.5726894e-06,4.8498666e-08,2.8137079999999996e-14,2801.84906911693
3.0,4.3623536e-09,8.5114325e-06,0.95937634,3.0828894e-06,1.748324e-05,5.06272e-06,1.2944803999999998e-08,2829.8449130013078
3.0,1.195568e-07,9.732598e-06,0.9873754,0.0076699774,0.0033248826,0.0006354261000000001,3.667293e-11,2843.59418052399
3.0,9.640939e-13,2.1673342e-08,0.99999964,9.764152e-13,4.0557278e-09,5.047721e-10,2.2967341e-17,2791.116189530685
3.0,7.450095e-13,3.9253485e-09,0.9998926,2.1100143e-06,7.634837e-08,8.042950999999998e-08,6.295593399999998e-13,2845.6374779207977
3.0,5.980684e-07,1.8339917e-05,0.9811359,5.8268156e-06,6.311183e-05,0.0011050723,6.2025945e-10,2862.8092723012537
3.0,6.460531e-10,3.9259317e-06,0.99997866,6.7801824e-13,1.7397881999999998e-07,3.840666e-07,5.2471543999999985e-15,2839.4613606327425
3.0,4.3642934e-10,7.103591e-05,0.9996798,1.2368415e-11,2.5427113e-05,5.2074416e-09,1.6226491000000002e-12,2976.9299657983715
3.0,5.3975597000000014e-08,1.3638367e-05,0.9999578,1.88639e-10,2.6466743000000006e-05,1.8334383e-06,1.4568357e-14,2887.34587589635
3.0,1.2882757000000002e-07,9.8345736e-05,0.9996613,1.1641784e-09,0.00022009511000000006,1.1764023e-06,3.3538987999999998e-12,2844.002372218203
3.0,6.3884933e-09,4.1704643e-06,0.9468364,8.182495e-07,0.0005224558000000001,0.0004815402,1.04867794e-08,2847.7042666650154
3.0,3.1631925999999997e-13,1.06344146e-07,0.9999981,1.9003481e-10,2.2776163e-08,2.7723556e-11,8.283325000000001e-15,2820.2068007719013
3.0,1.35595025e-11,7.743706e-08,0.9998969,1.6087505e-08,3.364569e-05,1.1777298e-07,1.85228e-14,2854.013941724809
3.0,4.572697000000001e-13,5.167931599999998e-10,0.9999796,1.1943421e-08,2.2872255e-08,4.1618036e-06,1.020399e-15,2987.0291287413697
3.0,8.385414e-15,1.2059285e-09,0.9986871,4.7287365e-11,2.7369383e-08,6.163066999999999e-09,1.0223385e-16,2836.0469967502413
3.0,1.483074e-10,7.706350400000002e-07,0.9932128,3.6821993e-10,8.504408e-06,1.9277006e-06,7.724255e-12,2832.464259016474
3.0,2.9219841999999996e-13,1.09392815e-08,0.999962,1.4927010999999994e-11,4.14819e-08,4.166553e-09,4.6767308e-14,2827.827294919124
3.0,2.0372251000000005e-07,3.0261162e-06,0.99984217,4.75965e-10,2.6092539e-05,2.6530673000000006e-05,3.2121353e-14,2812.976373518736
3.0,2.0987443e-11,8.442331e-07,0.99999654,1.5340698e-10,6.4839966e-08,3.528679e-08,7.4795525e-15,2812.6584895443957
3.0,1.2122454e-05,0.0012655067999999998,0.99668163,3.4402665999999995e-07,0.00036035074,7.881585e-06,1.16705134e-08,2793.004165792753
3.0,1.4036796000000001e-12,3.2895247e-09,0.9999975,3.49389e-08,2.2939521e-07,5.017433300000001e-07,1.7221881e-15,2835.1840912990833
3.0,2.413516e-09,7.015218e-06,0.9999418,2.6661698e-12,5.1876435e-07,4.1696517e-06,3.0987671999999997e-13,2822.069657601498
3.0,4.1941103e-06,0.00058198365,0.8493423000000001,1.2789173e-05,0.0003766937,0.00022718479,1.3788151e-05,2858.721017415186
3.0,1.27350925e-11,4.783008e-08,0.9859196,8.349744e-12,6.290606e-06,1.5170042e-07,2.101561e-11,2870.016087862424
3.0,7.769044699999998e-07,7.921369000000001e-05,0.9368185,2.7496466000000006e-08,0.03968754,0.00031583084,6.546173000000001e-09,2825.098449390913
3.0,1.0670738000000004e-08,9.692433e-05,0.99947566,5.5734159999999995e-11,5.368000699999999e-05,7.630139999999997e-08,1.8106818e-09,2849.060579511213
3.0,1.1222326e-09,5.027065e-06,0.9999931,8.383995e-15,1.9773432e-07,5.137113e-10,4.2814555e-15,2861.455658806782
3.0,7.505298e-08,0.000427624,0.9988751,1.1491541e-08,3.1348256e-05,3.181115e-08,1.1006642e-09,2836.25569042385
3.0,2.3601692e-15,5.968345e-11,0.99999535,9.083476e-10,1.397026e-08,7.3239215e-10,4.3315822e-17,2882.654803578101
3.0,3.2724616e-14,2.16315e-11,0.9998235,2.0122139e-10,5.30124e-08,6.6841303e-06,9.183956e-18,2904.3840106525263
3.0,2.4552147e-09,8.0171725e-07,0.9999987,1.6653826e-10,4.5563695e-07,5.6047156e-08,1.3373756e-15,2811.3452708362292
3.0,2.831988e-10,1.5341183e-07,0.99732083,4.0905724e-07,1.6664104e-05,2.871837e-07,9.063619000000001e-11,2821.4817902218488
3.0,4.328833e-10,0.00014741367,0.9996164,1.9481597e-11,1.8314453e-05,2.1358137e-08,7.6329243e-10,2828.4368133586768
3.0,2.914088e-11,3.7558533e-07,0.9983854,5.653387e-09,2.862871e-06,2.7442425e-07,1.0481276499999999e-13,2858.5765450329877
3.0,1.3832732e-08,8.947273499999999e-05,0.9998965,1.0079528e-10,1.1189954e-05,1.4480331000000004e-06,5.892690300000002e-13,2840.944058060361
3.0,5.635967e-13,1.8295852e-06,0.99999785,4.2029496e-12,5.058299e-08,6.8475824e-13,7.020387e-18,2839.4503342070643
3.0,1.4618154e-12,1.3306269e-09,0.9999702,2.4152572e-12,4.627517e-09,3.909302e-10,1.5164652000000002e-16,2846.043556905004
3.0,2.0330679999999998e-11,4.0319952e-07,0.9996326,1.1474747e-09,1.7096893e-06,1.6477914e-08,3.9249035e-13,2829.3606062480358
3.0,9.927213999999999e-12,3.2973313e-07,0.99999607,9.204695e-14,9.490488e-07,1.4075498000000005e-07,1.7356919999999995e-16,2861.2897398248524
3.0,1.6088395e-12,3.2351412e-07,0.9999924,7.758686e-11,6.372591e-07,2.13585e-09,1.066575e-16,2827.0858668163264
3.0,2.663962e-08,2.2644563e-05,0.97779524,1.1030673999999998e-08,8.001682499999999e-06,4.1744825e-06,3.9710315e-09,2867.832305889401
3.0,1.0862057e-09,5.781339e-05,0.99967027,5.442973e-10,1.6000962e-05,5.6262235e-07,9.1027845e-11,2850.220397059407
3.0,1.0753468e-15,7.476035e-09,0.9999999,5.0117835e-18,4.4952264000000004e-10,5.1302259999999997e-17,8.850104000000002e-19,2861.415640580714
3.0,2.417714e-07,0.0034808046000000003,0.996512,1.5838238e-09,5.799962799999998e-06,7.434452e-11,7.648791e-12,2853.487527718442
3.0,6.704765e-10,6.305994000000001e-07,0.99676955,1.10037504e-07,6.1023053e-07,2.9631914e-07,3.63998e-11,2861.7856917967547
3.0,1.9755305e-13,1.6794998e-07,0.999985,1.3314677e-15,1.4459606e-09,3.1929455000000007e-12,1.1002809e-16,2859.1896654851257
3.0,3.773207e-09,0.0012122296,0.9982786,4.8796783e-10,1.2352861e-05,8.860663300000001e-10,1.0651684e-07,2862.6950001020227
3.0,4.829398e-07,0.00040749626,0.99930334,3.935398e-14,0.00018697914,8.9855797e-07,3.793297e-12,2859.112859353925
3.0,1.0432041e-14,1.7943494e-09,0.9999989,9.806831e-09,1.936255e-08,1.4015094e-08,3.8656644e-15,2823.0013957753886
3.0,1.8479274e-10,0.00016243412,0.99976236,2.0638515e-15,3.0019248e-07,9.094485000000001e-13,1.4434220000000002e-11,2854.164111964204
3.0,1.1290850000000001e-12,1.9738769e-08,0.9999709,4.9582492e-15,1.4425673000000002e-07,1.3855131e-07,2.7590486e-16,2835.303740374162
3.0,3.1778764e-11,0.00013927628000000002,0.9998276,4.4446855e-09,2.132473e-06,1.3072076e-09,1.1706461999999999e-11,2861.0732540639715
3.0,9.208273e-08,0.005706043,0.9942907,1.879099e-12,1.4442126000000005e-06,5.8334904e-10,5.0718815e-13,2800.651022258405
3.0,2.186516e-09,3.5001398e-05,0.99959546,6.469725000000001e-08,1.6767473e-06,6.417036e-09,8.6839e-10,2847.521156550411
3.0,4.3259543e-09,1.77993e-05,0.9999709,1.1324681e-06,8.139895e-06,7.2628863e-09,1.3227839e-12,2816.970081327401
3.0,1.0564917e-09,0.0006754657400000001,0.9993192,4.9140559999999995e-12,2.901589399999999e-06,1.0129734e-11,2.3519362e-13,2844.8685074482805
3.0,3.558984200000001e-06,9.111195e-05,0.99946934,1.9209598e-09,1.2752921e-05,7.028895e-06,2.5697168e-11,2866.0172451771996
3.0,4.1312875e-10,5.4686774e-05,0.99994266,1.646552e-16,2.1264996e-06,8.8185495e-14,2.9685373e-16,2845.562095885692
