label,score 4,score 9,score 3,score 6,score 7,f18
2.0,1.9843739e-17,1.934305e-07,1.4399004e-08,3.9052375e-06,7.835649e-14,2978.507749474855
2.0,2.3054064e-24,3.8528933e-12,8.6973475e-12,7.281833e-05,5.0925178e-23,3024.438790837337
2.0,8.061416e-23,1.1464579e-05,1.4336551000000004e-12,6.0577156e-07,9.666712e-15,2962.768653114817
2.0,1.4983557e-21,8.218823e-10,3.764057e-10,4.9480677e-06,1.2868681999999996e-21,3037.2634617576173
2.0,2.4318724e-24,1.4707423e-07,2.9100263e-13,9.4346564e-07,5.1598062999999994e-20,2930.234915775581
2.0,1.4949779999999999e-18,4.723838e-08,5.437930999999999e-09,0.0006678929,6.678289000000001e-17,2970.867308583901
2.0,1.7543994e-12,1.7796505e-07,1.3205856e-07,0.0002442109,2.4742036e-12,2949.634716777818
2.0,1.6698243e-09,5.3503583e-05,4.225355e-07,0.0029308572,4.753549e-09,3000.9824909591657
2.0,1.5146592000000002e-15,1.2555382e-08,3.0268546e-07,3.660256e-05,2.3414444e-11,2974.6311791950156
2.0,3.2087482999999994e-20,2.6887344e-07,7.651177e-16,1.7379104999999998e-05,8.247714000000001e-17,2961.36535300027
2.0,5.7135358e-34,2.5006323e-20,1.7876352e-17,0.0012906053,4.5980809999999995e-37,3018.978879564446
2.0,1.1817188e-22,3.3970608e-11,2.0937774e-12,6.431095e-05,2.8033826000000004e-23,2974.645437238885
2.0,8.0489933e-25,4.4927443e-16,2.7127823999999998e-14,0.00038144458,3.9330238999999997e-28,3017.024148914443
2.0,1.705302e-19,5.292866400000001e-12,1.1766396000000002e-10,0.0020467723,5.7041100000000005e-16,2993.2309001765625
2.0,2.7217452999999997e-24,5.651111e-10,3.6700796e-14,9.684088e-09,4.114029e-21,3003.5371210419758
2.0,5.4162823e-18,4.921640299999998e-10,3.9425915e-10,7.2216644e-05,7.813127e-15,2992.558781249319
2.0,1.3087287e-20,4.217983e-10,8.994652e-09,7.2562136e-05,2.1760414e-17,2970.3375706747265
2.0,2.4897543e-17,1.3105129999999998e-09,6.7168786e-09,0.00030000307,6.07575e-15,3012.882857056218
2.0,6.961587e-24,8.4810026e-18,4.295157e-12,9.999836e-06,4.691449999999999e-26,2994.187960982659
2.0,3.3365758000000004e-20,1.0547956e-09,8.552921999999999e-09,0.0011979105,3.8249672e-19,2999.442943124171
2.0,4.0680595e-26,7.825360599999998e-14,9.831662e-12,4.5737793e-06,4.3804405e-24,2996.719939290438
2.0,8.338011999999998e-19,4.5946709999999986e-05,6.9399216e-11,1.7089979999999996e-07,2.4943393999999997e-16,3030.179913025893
2.0,4.194448e-18,3.9052573999999997e-11,8.944583400000001e-10,0.013915747,7.731885e-19,2991.960444418514
2.0,3.4988082e-10,0.00021892856,3.8089278e-05,0.00027554334,1.4979388e-08,2974.3580757812456
2.0,2.5366158e-27,8.717435e-10,3.5576099999999997e-17,1.0274687e-05,8.433468e-28,2987.190727862899
2.0,1.395975e-19,0.0044656354,2.7590406e-11,4.2548624000000005e-08,2.452933100000001e-13,2917.730606768668
2.0,2.043627e-15,0.15683061,6.0785115e-09,6.144893e-07,1.9909202000000003e-12,3032.595394494821
2.0,3.737109e-16,0.0017331677,2.168087e-07,2.6119782999999998e-06,9.099178999999999e-12,3036.226059291125
2.0,5.2857428e-24,5.4201140000000015e-05,1.9206934e-12,1.3924244e-08,3.502387e-18,2994.3195947294043
2.0,1.1480948999999996e-12,0.0003973993,1.4954067e-05,9.958735e-06,9.530544500000002e-08,3042.120537351305
2.0,4.098045e-17,4.162573000000001e-05,8.0257845e-10,2.1831309e-07,4.566913e-14,2932.723228630537
2.0,1.4346051e-09,3.168271e-07,0.00013917693000000002,3.6318866e-05,6.641403000000001e-07,3036.7274362451617
2.0,1.0318326e-21,3.1891922e-10,1.2681707e-11,1.7872782e-06,1.12820044e-20,2953.2186066467198
2.0,4.049414e-12,0.0012817517,1.0033204e-07,0.0001441266,2.7010223e-09,3035.3453392669844
2.0,1.137667e-13,5.047593e-06,1.3786237e-06,1.7947536e-05,2.9112515e-10,2933.9333231705846
2.0,2.8277786999999997e-13,1.6091017e-06,0.00015669748,1.5118836999999996e-06,2.7034553999999995e-07,2990.4054627160594
2.0,1.9602008e-25,1.3262382e-12,3.9022487e-12,1.2852927e-07,2.1074305e-24,2987.5558179739564
2.0,1.7694029999999998e-20,1.1543079e-09,5.162182e-12,0.017355878,3.819774e-15,2973.182446076449
2.0,1.00183224e-19,1.2633145e-05,1.2023171e-09,6.2982353e-06,9.696299e-17,3106.432881524554
2.0,1.1783485e-26,1.0635826e-12,3.8277890000000003e-14,5.658428400000001e-08,4.962292e-22,3008.545676929726
2.0,3.4521572e-17,3.240962e-05,4.0412143e-08,4.4018861e-07,1.0666415e-10,3026.013263321121
2.0,5.3562077e-21,5.6006880000000004e-11,4.2346033e-14,0.00011004032,2.1252320999999998e-24,2951.4811051448187
2.0,2.0125442e-14,7.5186595e-05,5.2038548e-08,1.1134415e-05,8.844995e-13,2994.7454524256327
2.0,1.5677134e-19,2.3248536e-12,1.3164903000000002e-07,0.00027479144,7.634027399999999e-17,2995.913132489252
2.0,2.2053635e-20,5.03715e-10,2.3342288e-09,1.8543733e-05,2.4915618e-19,2983.754304581523
2.0,1.0243955000000002e-21,4.6994014e-10,3.1013284e-12,0.00056121947,5.8146984e-21,2970.4625017518188
2.0,7.4378e-15,7.0495895e-05,5.6727884e-10,8.227045e-06,1.3133971e-13,2981.8624847871947
2.0,1.0923646999999998e-24,8.066573e-09,1.8054686e-10,5.1608865e-08,2.661501e-23,2989.9511710674933
2.0,7.706228000000001e-16,0.00038125916,1.0250598e-07,4.6400865e-07,1.2376572e-10,2965.3296447575153
2.0,2.2325225e-19,8.067339e-10,2.4902422e-10,1.8847384e-06,4.5919836e-19,2988.399105980609
2.0,1.6501448e-22,7.4486275e-07,8.046723e-11,2.2517622e-07,2.9600583e-16,2941.102375769781
2.0,4.0244156999999996e-22,1.2134538e-13,3.105518e-11,0.0007799477,1.6349583e-18,2957.4057413416526
2.0,4.2053657e-15,0.00021780473,1.6615630000000003e-08,5.4410488e-05,7.94406e-10,2911.102657422185
2.0,1.1536987400000002e-23,2.1973152000000002e-10,2.0980657999999998e-13,9.962289e-07,6.610610000000001e-19,3024.6901484912983
2.0,9.717648999999997e-29,6.2381559999999995e-12,2.0474146e-15,0.026143037,6.9446895e-26,3003.209384127539
2.0,8.4825105e-18,1.5177607e-08,6.192968e-10,1.9252231e-05,1.7577210999999999e-15,2980.3641584317907
2.0,9.240967e-18,3.1858106e-15,1.3146649e-09,0.034548845,1.7328921e-18,2982.551347960649
2.0,3.0002470000000004e-23,1.7621024e-09,1.7557852999999998e-16,0.00022787746,1.4160937e-21,3005.8192250614125
2.0,2.5124919e-29,1.895677e-08,1.3886378999999996e-12,1.8850965e-06,7.489265e-25,2947.7942331215113
2.0,2.7128990000000003e-17,2.03926e-13,5.2613325e-10,0.0008596369300000003,8.293158e-16,3000.182223961681
2.0,9.01425e-25,8.2653386e-20,3.2291865e-09,0.0029864302,1.8534483e-22,2965.038758895693
2.0,3.4522509999999996e-17,2.6282252999999998e-08,7.907797e-10,2.776571e-06,2.0448625e-15,2984.383409351498
2.0,4.4250199999999997e-20,8.216773499999997e-15,8.029022e-11,1.5599506e-05,4.162428e-20,2968.9531424271345
2.0,5.5800896999999996e-14,2.809955e-09,1.1502053000000002e-06,3.6785426e-05,2.644883e-10,2978.4681549039337
2.0,3.9231903e-24,2.4576164e-05,1.7068900000000006e-14,3.4164239e-06,6.757372e-22,3001.773526041048
2.0,4.2960051999999994e-29,2.2869574e-15,1.1276784e-14,5.843537e-06,1.9326713e-29,2979.3394034809526
2.0,9.222311e-18,3.6579663999999997e-13,2.0059085e-08,0.00077393255,1.8417044e-16,2957.265160658451
2.0,4.2930995e-10,3.964978e-08,1.5806587e-06,0.0005589725,4.1409326e-08,3066.7230510340887
2.0,4.2607213e-17,2.1069738999999999e-10,5.2679755e-10,1.8939128e-05,4.0192438e-15,3044.214225931248
2.0,2.5326314e-09,0.0019580275,2.6641148e-06,0.00015644373,3.353512199999999e-07,2996.5333035056165
2.0,5.363125e-24,0.00012990633,6.584527000000001e-12,1.6185608e-07,1.9010703e-19,2981.012934003169
2.0,7.228670999999999e-26,3.581138e-13,3.239648e-13,5.176196e-08,4.698451e-22,3001.554131570281
2.0,1.0446563e-33,7.7151684e-14,1.6621210999999999e-15,2.4832326e-07,1.3357033999999998e-32,2958.184103984829
2.0,3.7538846e-18,1.0206678e-11,1.1343318e-08,0.0006515606999999999,1.3195196000000002e-16,2981.0191952757123
2.0,1.7528164000000002e-23,1.4220293e-12,1.8993845e-10,1.6150583e-06,4.9419195e-22,2972.048333263859
2.0,4.5603112e-23,0.00092349265,7.990353999999999e-12,4.814644e-09,2.9709162e-16,2994.338066537385
2.0,6.717541e-23,3.030209000000001e-07,4.557023e-13,2.3712838e-07,3.2045966e-17,2936.8997567862025
2.0,1.0407893e-15,3.912051599999999e-07,7.401048999999999e-09,1.9862425000000005e-07,4.899503e-11,3006.964248312009
2.0,1.4114986999999996e-24,6.547422000000001e-14,1.2345099e-13,1.1918343999999998e-06,3.9626778e-25,2958.777547005812
2.0,1.0806699000000002e-21,1.1595444e-06,3.3697112e-12,6.610414e-07,1.6163307e-19,2976.426576171091
2.0,6.1484835999999985e-19,4.080585e-07,7.736185e-09,7.856539999999999e-10,1.7926758e-15,2970.071719474144
2.0,6.291086e-14,1.3816639e-08,1.1438896e-06,7.4008169999999985e-06,2.4891567000000008e-12,2995.307279138953
2.0,4.1496714999999985e-12,7.850483e-06,9.671935e-08,0.00018768419,1.6306435e-14,2915.5922176697663
2.0,3.3337834e-14,0.00010144523,1.19192286e-07,8.681216399999999e-05,4.938272e-11,3040.472348454372
2.0,7.242515e-22,8.014435500000002e-23,2.3749407000000002e-11,0.008350350999999999,1.9430143e-31,2991.1531262276235
2.0,1.0456191400000001e-13,6.118377e-05,5.6830636e-08,9.043043e-06,7.189384e-08,3032.9537827914337
2.0,2.4395347e-23,3.6526285e-10,9.296542e-12,3.454213e-09,2.8628009999999997e-21,2956.604411615029
2.0,3.8749646e-12,0.09358903,1.1706354e-06,6.404745000000001e-06,3.6504324e-09,2926.6370373187
2.0,6.752004599999999e-15,0.00023717569,1.5058853e-09,6.827871999999999e-07,5.0479287e-12,3008.631727473808
2.0,1.3139761000000002e-14,2.1707766e-07,9.97258e-13,0.00096774264,4.92031e-15,2990.996895762447
2.0,1.8665711000000003e-14,8.8036165e-07,7.507598e-08,0.0010974385,7.070622e-12,2980.664226017799
2.0,4.6156326e-14,1.1191713999999998e-06,6.5935495e-08,6.855569999999999e-05,6.061794e-13,3010.4518842240345
2.0,2.7578765999999996e-27,1.5030604e-07,1.937315e-14,1.7298692e-06,3.0715920000000003e-19,2979.8755963287604
2.0,1.1360551e-16,6.007478000000001e-09,1.7370261e-11,0.002319592,9.075822e-17,3030.781454814173
2.0,4.6470965e-22,3.9709023e-14,5.532604e-10,7.079130700000001e-06,1.3683497e-22,2996.29463544937
2.0,5.028e-16,4.1373158e-05,5.6791144e-08,3.6954953e-06,1.6438279e-13,3025.998553879171
2.0,8.197275999999997e-15,1.4522e-07,4.2094038e-07,9.787643e-05,2.6046668e-10,3012.651026578681
2.0,7.907756500000001e-18,3.1962560000000003e-09,1.6209341e-08,2.4936558e-06,2.637199e-13,3024.205167503537
3.0,5.6003373e-06,3.3706807999999996e-24,0.9999933,1.0452778e-06,3.6343235000000002e-12,2796.987932530511
3.0,2.2663971e-06,4.4533539999999985e-22,0.99997056,2.6935202e-05,2.436991e-10,2848.184624628515
3.0,6.671561e-05,9.167599e-22,0.9999273,5.989792e-06,2.4121748e-12,2853.642974254909
3.0,1.1211165e-05,2.2895983e-29,0.9999877,1.0866124e-06,8.235169e-13,2805.9873649079527
3.0,0.0033674573,3.5756276000000005e-18,0.9966287,2.9933562e-06,4.7765707e-07,2806.4449582649127
3.0,5.0136397e-05,6.579661e-22,0.9999459,3.8884823e-06,4.6180584e-09,2796.4589935215276
3.0,1.5541198000000002e-07,2.9232572999999996e-20,0.99993193,6.612335999999999e-05,9.467429e-10,2798.1005788383904
3.0,1.201906e-06,1.046844e-18,0.9995208,0.000473494,1.9846269e-13,2788.313198159869
3.0,0.00067291997,5.0275785999999997e-20,0.9993254,1.2501099e-06,1.6236117999999995e-07,2821.173478242144
3.0,1.2141198e-06,1.537984e-21,0.99827564,0.0017224704000000002,8.8994946e-13,2826.20207864437
3.0,2.5778834e-07,1.3427584e-24,0.9999956,3.1861573e-06,2.5603197000000003e-10,2834.43881434248
3.0,1.6111035e-10,3.0310691999999997e-29,0.9999938,6.133671000000002e-06,9.706059e-19,2806.298865454836
3.0,1.0825391e-07,7.5263024e-33,0.9997707,0.00022922589,2.2524508e-15,2934.924329094602
3.0,8.269492999999997e-08,9.637869999999999e-32,0.9999999,7.1349073e-09,1.8183921e-17,2825.4606283141443
3.0,1.6850432e-08,1.8202568e-31,0.99976164,0.00023836574,1.08538306e-17,2819.17050404954
3.0,3.234879e-07,4.483773e-20,0.9999944,3.517821600000001e-06,2.3758443e-11,2853.925438611521
3.0,2.2633468e-08,1.1450649e-31,0.99999046,9.497004e-06,1.7468433e-14,2832.0162422344456
3.0,4.1176684e-09,2.9131749999999997e-22,0.9999722,4.6391483e-07,1.8571e-10,2854.129963640701
3.0,3.198349e-07,1.5506499999999999e-27,0.9975441,0.0024550746,1.7948247e-11,2839.637773300433
3.0,4.9246875e-05,1.3843076e-23,0.99523664,0.0046978863,6.2084513e-12,2795.2388781036943
3.0,4.5248996e-12,2.7903107e-31,0.9995536,0.0004459624,1.2044096e-22,2831.7281214360496
3.0,6.3380867e-10,5.8330785e-24,0.99999964,3.6497218e-07,1.8822446e-15,2827.094275347204
3.0,5.012887e-06,1.2974827e-26,0.9999945,4.447616e-07,3.7307926000000003e-10,2840.821002534909
3.0,3.715933e-05,2.9403216e-18,0.99990726,5.530475800000001e-05,1.4840641000000004e-10,2836.7315424813396
3.0,2.4546134e-07,1.2034e-41,0.99999976,1.5408173e-09,2.5803763e-18,2831.538929646605
3.0,1.4011644e-09,9.940515e-26,0.9999974,1.0866845e-07,1.3011659e-12,2807.2484966150428
3.0,7.540869e-05,7.472437e-20,0.99990165,1.7153770000000006e-05,4.1166494e-08,2892.150307846756
3.0,6.556845599999998e-06,3.407821600000001e-14,0.9849589,0.008937539,5.1087386e-07,2803.235842494256
3.0,2.7945257e-11,8.447568e-34,1.0,3.2801739999999995e-08,2.2402632000000003e-18,2842.574025527743
3.0,9.997375e-06,1.2076946e-21,0.99998415,5.8497703e-06,1.2027124e-11,2869.408718746317
3.0,4.8306767e-08,7.0228704e-27,0.9999746,2.4841675e-05,1.3025000999999999e-11,2844.1122999017275
3.0,1.2853711e-05,2.285805e-17,0.99598926,0.0033721991,1.0345664e-09,2851.267941280033
3.0,6.4806855e-08,9.495355400000002e-24,0.99996436,3.216924000000001e-05,1.4044899e-12,2796.591725522356
3.0,8.538271999999999e-05,2.9885493e-11,0.9998517,1.0022187e-05,4.522084e-05,2860.2342629253185
3.0,1.23534e-06,2.4097272999999995e-32,0.999998,8.490967499999998e-07,2.7906595e-14,2836.607147215168
3.0,2.57661e-07,2.7242730000000004e-22,0.99998116,1.7535884000000002e-05,4.5045662e-10,2869.251263844919
3.0,8.4000523e-10,1.0265804e-32,0.99996626,3.367448e-05,4.878982000000001e-19,2804.3059463633917
3.0,0.00033081786,2.9075987e-17,0.99947673,0.00017867914,5.027782999999999e-09,2810.936154757032
3.0,1.5123073e-05,1.18479185e-30,0.9999733,1.1526334e-05,3.5659759999999994e-13,2816.503731146422
3.0,2.7586475e-06,9.8813934e-27,0.99997973,1.7420081e-05,1.8422271e-09,2815.5270406215113
3.0,8.080327e-06,5.0049736e-36,0.98899055,0.0110013075,5.1886854e-15,2816.0481465372754
3.0,1.9174936e-06,6.169846e-22,0.9999981,3.895563e-08,3.3532999e-09,2832.01479393803
3.0,2.9979594e-05,4.2848999999999993e-41,0.9999701,3.5121999e-09,1.662591e-16,2814.638328121789
3.0,1.7918184e-07,2.8887676e-28,0.99999976,1.9398977e-08,8.9359325e-11,2840.089990042379
3.0,0.0003518626600000001,1.4047941999999999e-33,0.9996481,9.938494e-09,8.390216e-12,2814.2194069892853
3.0,3.8859527e-11,1.803e-41,0.9999995,4.580195e-07,2.1305697000000004e-22,2807.7836034103
3.0,7.872485e-06,3.4207993e-22,0.9999584,3.3660344e-05,1.733989e-12,2821.891671066415
3.0,2.7561683e-08,1.4519466e-31,1.0,1.2268482e-08,1.275079e-14,2827.2077815548328
3.0,6.496702e-10,8.9901075e-23,0.99996185,1.923548e-05,2.206475e-13,2835.785320217665
3.0,0.01007861,2.1007172e-26,0.98992085,6.3630915e-07,2.1471610999999997e-11,2826.486729343985
3.0,1.1134486e-05,9.841139e-24,0.9997528,0.00021867783,4.59012e-10,2821.7133255056883
3.0,2.82035e-07,9.852184999999999e-34,0.99997544,2.4274223e-05,2.6491443e-17,2840.128614331105
3.0,1.5322648e-06,6.623387000000002e-22,0.99993205,6.438001e-05,1.6015332999999994e-11,2826.850445422904
3.0,0.0001143499,2.6035590000000002e-30,0.9996574,0.00022825584,6.377801999999999e-12,2822.698451397956
3.0,9.301671e-06,1.5454093000000004e-22,0.9999896,1.1315717e-06,4.975901e-10,2805.019552944694
3.0,1.1270245e-08,1.5312232e-31,1.0,3.7897568e-08,1.0655259e-12,2842.8882807419645
3.0,0.0010940083,3.7979614e-17,0.9986852,0.00011089175,4.4119995e-05,2800.4228409260145
3.0,0.0007834312,1.2731232e-21,0.99921644,3.7202504e-08,8.800146e-08,2851.610117963181
3.0,1.1686894e-07,2.592494e-32,0.9999999,6.824560000000001e-12,9.3529386e-12,2852.3125837978682
3.0,4.364894000000001e-09,2.713883e-34,1.0,8.163702e-10,7.117790700000001e-14,2813.8357767082566
3.0,3.3165535e-09,5.07e-42,1.0,2.8963007999999995e-08,4.7254917999999996e-21,2838.4993784575177
3.0,1.7831679e-05,7.2943185e-19,0.99997246,9.318461e-06,6.896802e-08,2878.475124609672
3.0,6.0480616e-08,3.8611183e-21,0.9999734,7.2237212e-06,1.611517e-09,2883.249116665245
3.0,1.1604689e-09,1.0521801e-21,0.9999945,2.098238e-07,1.8501827e-11,2801.2932812600543
3.0,0.0006253624,5.261385400000001e-36,0.9993716,3.0658964e-06,5.070387e-16,2817.594391148933
3.0,2.4690962000000004e-08,1.4159960999999998e-27,1.0,1.0297472e-09,2.3889197e-09,2784.7807467162743
3.0,7.2751757e-12,8.346729999999998e-34,0.9999999,7.274941e-08,1.0800311e-19,2858.0103418648405
3.0,2.2463844e-07,2.4918837000000005e-20,0.99620146,0.0020280706,2.0959051e-08,2808.896448638525
3.0,0.00021129278,4.1371312999999995e-27,0.9995339,0.00025484295,3.2470693e-11,2801.487243696748
3.0,1.0918163e-11,3.1425462999999997e-32,0.99999964,2.7520713e-07,2.9967947e-19,2799.112618000637
3.0,2.0414169e-05,3.0435796e-22,0.9999778,1.7376335e-06,1.8164624e-10,2822.758556158339
3.0,2.0692136000000005e-08,0.0,0.9999999,9.7885504e-08,1.7161404999999993e-21,2814.4405435281765
3.0,1.13144915e-05,2.0376484999999998e-23,0.9999018,8.545225e-05,1.5422273e-09,2817.244649671127
3.0,1.13563196e-07,6.653741999999999e-35,0.99999845,1.4615516000000003e-06,9.427619999999999e-14,2831.78293806872
3.0,7.690414e-06,5.370709e-29,0.9999863,5.9075674e-06,2.302065e-15,2817.310497853059
3.0,1.0330362e-13,7.151e-42,1.0,3.4593624e-09,9.0010836e-24,2839.923279007319
3.0,0.00012271285,2.7734955e-23,0.99985266,2.4526496e-05,8.808579e-10,2801.7701797317595
3.0,1.9849358e-09,3.39732e-33,0.9999622,3.780768e-05,2.9035343000000004e-17,2815.111876633465
3.0,3.8513022e-08,2.675842e-23,0.99998856,3.3049523e-06,1.3618703e-11,2789.690587517194
3.0,1.6234848e-08,2.966288e-29,0.99996567,3.4347766000000004e-05,4.4067626999999996e-20,2851.5208083511548
3.0,2.0089008e-08,8.689858e-27,1.0,1.071939e-08,1.4893217e-12,2868.230422768791
3.0,1.7820978e-05,3.173277e-30,0.9999796,2.5805568e-06,8.832373e-11,2791.5986672932922
3.0,9.939642e-07,2.5861189999999997e-26,0.99999905,3.971413e-09,5.5324356e-10,2810.7492969239124
3.0,7.450915e-05,1.3880418999999995e-20,0.9998975,1.8399023e-05,4.7728645e-06,2858.753956046593
3.0,2.0331225e-07,1.8445321e-18,0.9999988,2.3663702e-08,3.0290748e-09,2877.461433739985
3.0,7.731965e-06,9.446501e-28,0.99999213,9.255689e-08,2.5569814e-11,2822.435747413427
3.0,9.168658e-09,3.6871396999999986e-31,1.0,1.33476235e-08,2.2521621e-13,2837.9950190889613
3.0,9.546393e-11,1.8757307e-19,0.9999224,6.968891999999998e-06,2.84681e-14,2816.421944421899
3.0,6.6580865e-06,1.2936736000000002e-22,0.99998975,3.1325330000000008e-06,2.241463e-10,2796.2997425073536
3.0,1.6112413999999995e-06,1.15815975e-23,0.99999726,6.654171999999999e-07,4.503187e-10,2839.3787610217278
3.0,7.778060999999999e-05,1.7982119e-25,0.9999219,2.3073243e-07,1.2490596999999998e-08,2805.5674046475124
3.0,1.9225400000000003e-09,1.3879094e-26,0.06933281,0.9306667,1.5832969999999998e-17,2804.1157045902764
3.0,2.8914195e-07,4.5628484e-24,0.99999976,1.1053773999999998e-08,1.0777511999999999e-11,2810.5964906429986
3.0,9.012255e-07,7.354136499999998e-22,0.99969923,0.00029979923,1.8764904e-14,2832.701230743302
3.0,9.737671e-07,1.5861387e-26,0.99995875,4.0276183e-05,1.4543939e-14,2842.3073012792456
3.0,2.714887e-06,2.1303204999999998e-33,0.9999912,6.1278433e-06,1.4881989e-15,2850.1985707021004
3.0,0.0008721775,1.1865876e-24,0.9991277,1.5209868e-07,1.2362051e-08,2860.170137212255
3.0,1.6528265e-06,9.323786e-24,0.9999951,3.1281227e-06,3.5102197e-12,2860.563778125787
3.0,2.1636628e-05,1.5543614000000003e-23,0.9999716,6.666715e-06,4.151976e-11,2789.1008953509227
3.0,0.00011213454,5.034698000000001e-21,0.9998863,2.0462369e-07,1.2800439e-06,2805.539101966032
3.0,1.3456267000000001e-11,2.1999999999999999e-44,1.0,8.069542e-11,1.9941356e-18,2810.602730567809
3.0,0.00040814,2.6268047999999997e-20,0.9995881,3.831991e-06,1.5891856e-09,2837.593693430757
3.0,1.828583e-09,4.4410567e-26,0.99999976,1.8120359e-07,2.288375e-16,2804.3198115147325
3.0,0.00024377293,1.5431001000000002e-21,0.9995086,0.00022041812,1.9001175e-06,2800.357682825103
3.0,2.9987468e-09,2.2256434e-34,0.99999917,8.327604599999998e-07,6.6605635e-17,2812.6791209990333
3.0,1.2924145e-09,6.7840487e-28,0.9999994,5.549657e-07,5.6194846e-18,2860.3974875620174
3.0,1.3181398999999998e-06,1.15e-43,0.99999857,6.255303e-08,1.5909351999999999e-18,2812.906714721942
3.0,9.52631e-08,1.3336193e-25,0.9999988,1.9858719e-07,1.0832326000000001e-10,2840.922185738071
3.0,3.7963977e-12,3.0109312e-37,1.0,4.361299e-09,3.8784969e-19,2849.8936788257365
3.0,7.3899216e-08,1.6086103499999997e-24,0.99999917,6.9835886e-07,2.2115060000000002e-11,2841.606101574885
3.0,2.1014375e-09,2.7318885e-38,1.0,1.0108721e-10,3.4159786e-19,2844.3400754182635
3.0,2.1268244e-05,3.4581327999999996e-32,0.99997663,2.1923424e-06,1.5232584999999999e-12,2808.6231319399817
3.0,8.9549343e-07,6.060676999999998e-38,0.99999905,8.227774e-09,3.585558e-18,2815.4784944961816
3.0,0.00024019706,1.745612e-19,0.9916402,0.00809369,3.5567743e-10,2797.4338507307707
3.0,1.1829874e-08,3.789321e-24,1.0,5.6547017e-10,1.4950254e-08,2800.8658813867796
3.0,6.6092466e-06,5.5137953e-27,0.997051,0.0029422976,3.7516574e-12,2810.2939342796253
3.0,4.799673e-07,1.2472743e-23,0.99999833,1.2023725e-06,1.8597957e-11,2816.3953288412486
3.0,2.8898372e-05,8.536821e-21,0.9708482,0.029083353,1.3976075000000001e-12,2825.609829551793
4.0,0.9943604,1.0343404e-18,0.00034462038,0.0052931490000000005,1.9147683e-06,3265.7044631573604
4.0,0.9996654,1.8496945e-25,0.00033419143,1.3139568e-07,3.4156218e-07,3238.3688195498407
4.0,0.99240816,1.1866861e-26,0.00758941,2.3593627e-06,2.6152252e-08,3330.096869907645
4.0,0.9999343,2.7400335e-26,1.6007256e-06,3.0052239e-12,6.413723e-05,3266.3770932131433
4.0,0.999882,1.0497018500000001e-26,0.00011759676000000003,1.2456268e-08,3.9310422e-07,3321.2288909904146
4.0,0.9987986,2.4610327000000004e-22,2.2098944e-05,4.6317505e-09,0.0011791849,3285.0058820737104
4.0,0.9999733,2.381713e-24,2.5534806e-05,1.237196e-06,6.9304167e-09,3319.7072194440198
4.0,0.9997211,1.897242e-19,0.00027849592,3.864967700000001e-07,2.1722547000000003e-08,3288.9915395310413
4.0,0.9999914,7.412641399999998e-25,1.3702825e-07,2.3277143000000003e-13,8.508985e-06,3317.9091085196533
4.0,0.999668,9.924474e-26,0.0003095541,1.1334047e-09,2.2463062e-05,3274.9137080061164
4.0,0.9993505,9.284403e-21,0.0006445093,5.3647384e-09,5.0616e-06,3323.770657965841
4.0,0.99988675,2.0102644e-30,0.00011324798,1.0748982e-09,9.103149e-09,3277.394615639703
4.0,0.9999814,2.3799933e-20,1.5725514000000002e-05,1.0078096999999999e-10,2.8943448000000007e-06,3306.912774129031
4.0,0.999995,1.1397145e-23,3.2831279e-06,3.8792275e-10,1.6229831999999996e-06,3282.49670656384
4.0,0.99874437,1.5618218999999996e-22,0.0012466047,3.593412100000001e-07,8.6698e-06,3303.068059537333
4.0,0.9982443,1.5263189999999999e-18,0.001755657,9.1031e-09,1.2929645e-07,3341.874130546837
4.0,0.9995733,3.690556e-26,0.000426704,3.4821066e-11,1.6508164e-09,3271.566294009155
4.0,0.9730198,9.742949e-21,0.0024493493,1.4402502000000003e-08,0.024530841,3249.245335406546
4.0,0.99876046,1.6845644e-22,0.0011918269,3.773857e-08,4.7760175e-05,3324.800994981093
4.0,0.99998283,9.115161999999999e-24,1.4898548e-06,1.1345494e-12,1.5693971e-05,3272.4772389850677
4.0,0.9998685,8.251233e-27,0.00013086438,2.4543412e-10,5.409097e-07,3308.1723603502965
4.0,0.9999777,2.5550357e-28,5.3049710000000016e-06,8.6021e-12,1.6895460000000002e-05,3305.999559580095
4.0,0.998836,4.035183e-17,0.001116742,4.698849e-05,1.0639109e-07,3306.591108589853
4.0,0.9978083,5.945144599999999e-19,0.002153621,6.3707795e-08,3.7859634e-05,3280.2760704849184
4.0,0.9993587,1.9356816e-25,0.00033024582000000004,3.6800422e-08,0.00031094040000000003,3251.3182217237177
4.0,0.9999331,1.9795262999999998e-26,6.228111999999999e-05,9.359730000000002e-10,4.633717e-06,3312.911390203849
4.0,0.9998416,3.1567452e-23,9.134812e-05,1.7237988000000004e-06,6.544214e-05,3296.604512594015
4.0,0.9999962,8.263735e-24,7.881169e-07,6.679908e-13,2.9783841e-06,3291.804207175455
4.0,0.99995697,1.7446626e-19,3.4842775e-05,3.9595548e-08,8.247922e-06,3282.185390750308
4.0,0.999997,2.715824e-25,2.8578936e-06,3.9266174e-10,1.4221558e-07,3283.6437419001345
4.0,0.9996625,4.4101696e-27,0.00033400347,2.2308787000000003e-10,3.4529867000000007e-06,3307.521702251289
4.0,0.999793,7.863801399999998e-30,6.639661e-05,3.163752e-12,0.0001406866,3283.530751567482
