label,score 4,score 9,score 3,score 6,score 7,f18,score 1,f16,score 5,score 0,f21,score 2
2.0,2.8462434999999997e-22,4.928215e-11,3.0286313e-15,6.25425e-05,4.034140299999998e-22,2967.404624910248,4.1624253e-27,2750.165006540366,3.9344854e-11,1.4311001000000002e-21,1.2420879461367995,0.9999374
2.0,5.0347387e-24,1.9304018e-09,6.957845e-11,0.00021127255,1.6697787e-21,3016.667655260045,6.2421145999999996e-18,2802.8621326821144,4.8248742e-11,2.6786597e-14,1.209081107969496,0.99951065
2.0,1.9570826e-29,7.8945276e-13,3.0481966e-16,2.37783e-05,5.080919e-28,2968.3619405383647,1.534356e-23,2745.1568769992946,4.588807e-14,8.414139999999998e-20,1.2251173865032985,0.99997234
2.0,2.5572546e-25,6.0578224e-16,2.9035205e-13,3.3100296e-05,1.8429765e-24,3006.182107959444,2.7088902000000002e-27,2808.004116761963,2.183958e-11,2.5894637e-24,1.2094719377596008,0.99996686
2.0,1.9843739e-17,1.934305e-07,1.4399004e-08,3.9052375e-06,7.835649e-14,2978.507749474855,7.567092e-12,2762.6370206807514,1.9649702e-05,1.4357481e-12,1.2462217473949084,0.99997497
2.0,2.3054064e-24,3.8528933e-12,8.6973475e-12,7.281833e-05,5.0925178e-23,3024.438790837337,2.1550938999999998e-20,2811.9779636252465,4.761937e-12,4.3932183e-18,1.2436121685471466,0.9999268
2.0,8.061416e-23,1.1464579e-05,1.4336551000000004e-12,6.0577156e-07,9.666712e-15,2962.768653114817,1.3443798000000002e-15,2733.3662931354447,2.9839552e-05,4.9782393e-14,1.2330065630359472,0.99995804
2.0,1.4983557e-21,8.218823e-10,3.764057e-10,4.9480677e-06,1.2868681999999996e-21,3037.2634617576173,3.22653e-16,2821.0038693080583,2.2564409e-07,2.159094e-17,1.2464298186621958,0.9999906
2.0,2.4318724e-24,1.4707423e-07,2.9100263e-13,9.4346564e-07,5.1598062999999994e-20,2930.234915775581,4.4445096e-17,2696.5391412914564,7.472849999999998e-07,3.344979e-15,1.2426877167098955,0.9999981
2.0,1.4949779999999999e-18,4.723838e-08,5.437930999999999e-09,0.0006678929,6.678289000000001e-17,2970.867308583901,4.040341e-13,2740.076353694596,9.180183e-05,1.5139918e-14,1.2429781232008963,0.9992393
2.0,1.7543994e-12,1.7796505e-07,1.3205856e-07,0.0002442109,2.4742036e-12,2949.634716777818,8.696751e-11,2690.739974897237,9.022685e-06,7.195153000000002e-13,1.2398570051213926,0.9996251
2.0,1.6698243e-09,5.3503583e-05,4.225355e-07,0.0029308572,4.753549e-09,3000.9824909591657,1.0728278e-08,2799.588199853714,0.00051894947,8.212103000000002e-11,1.253098362516618,0.99631137
2.0,1.5146592000000002e-15,1.2555382e-08,3.0268546e-07,3.660256e-05,2.3414444e-11,2974.6311791950156,1.5439568e-10,2748.55533046766,8.373685e-06,3.8593066e-11,1.2252501145423642,0.999892
2.0,3.2087482999999994e-20,2.6887344e-07,7.651177e-16,1.7379104999999998e-05,8.247714000000001e-17,2961.36535300027,4.483579000000001e-21,2733.280981349209,3.8797853e-06,6.4431913e-21,1.2722630910421602,0.9999784
2.0,5.7135358e-34,2.5006323e-20,1.7876352e-17,0.0012906053,4.5980809999999995e-37,3018.978879564446,7.424553299999999e-28,2810.982249845718,3.1207448e-18,1.2765712e-25,1.2204756204409182,0.9987079
2.0,1.1817188e-22,3.3970608e-11,2.0937774e-12,6.431095e-05,2.8033826000000004e-23,2974.645437238885,1.0905422e-21,2734.3900703134022,1.4810876e-08,2.0742296e-19,1.2262936366656092,0.9999356
2.0,8.0489933e-25,4.4927443e-16,2.7127823999999998e-14,0.00038144458,3.9330238999999997e-28,3017.024148914443,4.1695605e-30,2808.3578999410465,1.0245754e-12,1.6468278999999997e-24,1.2635468102135143,0.99961853
2.0,1.705302e-19,5.292866400000001e-12,1.1766396000000002e-10,0.0020467723,5.7041100000000005e-16,2993.2309001765625,1.2952231499999997e-20,2760.58733300182,1.447986e-08,1.6723567999999999e-19,1.2428438773836699,0.99795306
2.0,2.7217452999999997e-24,5.651111e-10,3.6700796e-14,9.684088e-09,4.114029e-21,3003.5371210419758,1.7592855e-21,2774.7591591898085,3.727188e-09,3.8663186000000005e-22,1.2386360221521806,1.0
2.0,5.4162823e-18,4.921640299999998e-10,3.9425915e-10,7.2216644e-05,7.813127e-15,2992.558781249319,1.3494723e-14,2779.9768090935145,1.9269069e-06,6.706387599999998e-16,1.2054969375841835,0.9999161
2.0,1.3087287e-20,4.217983e-10,8.994652e-09,7.2562136e-05,2.1760414e-17,2970.3375706747265,1.4058928000000001e-14,2743.789042878541,1.901932e-08,8.373166499999999e-13,1.1817959625833192,0.99773717
2.0,2.4897543e-17,1.3105129999999998e-09,6.7168786e-09,0.00030000307,6.07575e-15,3012.882857056218,1.6852107e-10,2795.343452776521,1.5488556e-06,3.8733438e-14,1.2319612507707651,0.99955314
2.0,6.961587e-24,8.4810026e-18,4.295157e-12,9.999836e-06,4.691449999999999e-26,2994.187960982659,4.8022721999999995e-23,2777.149681058677,6.275355e-10,2.6720091e-24,1.2143502824064811,0.99999
2.0,3.3365758000000004e-20,1.0547956e-09,8.552921999999999e-09,0.0011979105,3.8249672e-19,2999.442943124171,9.269916e-17,2784.8874369579653,2.610535e-07,4.6938059999999996e-17,1.2359576133235672,0.9987907
2.0,4.0680595e-26,7.825360599999998e-14,9.831662e-12,4.5737793e-06,4.3804405e-24,2996.719939290438,6.377100999999999e-17,2774.8072887559947,1.8213445e-08,7.461638999999998e-19,1.1890219359868175,0.99998105
2.0,8.338011999999998e-19,4.5946709999999986e-05,6.9399216e-11,1.7089979999999996e-07,2.4943393999999997e-16,3030.179913025893,8.1688465e-13,2811.296451632662,0.00016340338,1.0615968e-12,1.245750024071442,0.9997904
2.0,4.194448e-18,3.9052573999999997e-11,8.944583400000001e-10,0.013915747,7.731885e-19,2991.960444418514,1.5028152999999998e-20,2764.363983600347,4.679162e-08,1.8676843e-17,1.2014308739505657,0.9860843
2.0,3.4988082e-10,0.00021892856,3.8089278e-05,0.00027554334,1.4979388e-08,2974.3580757812456,5.9831955e-08,2751.602643705359,0.02770696,4.4026487999999996e-10,1.2084737685400635,0.97160184
2.0,2.5366158e-27,8.717435e-10,3.5576099999999997e-17,1.0274687e-05,8.433468e-28,2987.190727862899,1.4700554e-24,2776.9101876701866,7.7303116e-13,5.859491e-17,1.2305348409779693,0.99998975
2.0,1.395975e-19,0.0044656354,2.7590406e-11,4.2548624000000005e-08,2.452933100000001e-13,2917.730606768668,1.0107827e-11,2681.3139712750767,8.363413e-06,1.6882026999999998e-11,1.1873106558644704,0.9955238
2.0,2.043627e-15,0.15683061,6.0785115e-09,6.144893e-07,1.9909202000000003e-12,3032.595394494821,7.395468e-06,2815.581354526656,2.1336262e-05,1.0373914000000002e-06,1.2656187370100591,0.84047073
2.0,3.737109e-16,0.0017331677,2.168087e-07,2.6119782999999998e-06,9.099178999999999e-12,3036.226059291125,5.4449206e-06,2789.92547310891,0.000101093516,3.132851e-07,1.2803696371875468,0.9976065
2.0,5.2857428e-24,5.4201140000000015e-05,1.9206934e-12,1.3924244e-08,3.502387e-18,2994.3195947294043,1.0212607e-11,2757.1189376530933,3.960015e-06,3.4580677e-13,1.2133518995804806,0.9999405
2.0,1.1480948999999996e-12,0.0003973993,1.4954067e-05,9.958735e-06,9.530544500000002e-08,3042.120537351305,8.707573999999998e-07,2825.7256582519453,0.007271237,1.6470513999999998e-10,1.2714962308745723,0.99220544
2.0,4.098045e-17,4.162573000000001e-05,8.0257845e-10,2.1831309e-07,4.566913e-14,2932.723228630537,7.6603716e-11,2705.055939290401,3.334436e-06,7.7842406e-11,1.2475687441866417,0.9999199
2.0,1.4346051e-09,3.168271e-07,0.00013917693000000002,3.6318866e-05,6.641403000000001e-07,3036.7274362451617,1.813397e-05,2834.660818980631,0.00033922927000000003,4.1484108e-10,1.2236607823527652,0.99860954
2.0,1.0318326e-21,3.1891922e-10,1.2681707e-11,1.7872782e-06,1.12820044e-20,2953.2186066467198,7.878001e-21,2717.979808477242,1.9788542000000002e-11,3.3385994000000003e-18,1.2582061757343628,0.999998
2.0,4.049414e-12,0.0012817517,1.0033204e-07,0.0001441266,2.7010223e-09,3035.3453392669844,1.3966118e-07,2819.899051881988,0.00013223304,1.33303955e-08,1.266159474359832,0.997177
2.0,1.137667e-13,5.047593e-06,1.3786237e-06,1.7947536e-05,2.9112515e-10,2933.9333231705846,1.1246921e-12,2693.042984193211,0.0072478275,8.739719600000001e-13,1.2050395902819169,0.9927233
2.0,2.8277786999999997e-13,1.6091017e-06,0.00015669748,1.5118836999999996e-06,2.7034553999999995e-07,2990.4054627160594,1.4940795e-05,2785.832450051232,0.00048123093,5.054328e-09,1.2787287220251955,0.9950368
2.0,1.9602008e-25,1.3262382e-12,3.9022487e-12,1.2852927e-07,2.1074305e-24,2987.5558179739564,1.02581116e-16,2772.0833147382427,7.949144e-09,1.8209722e-16,1.2140791133472475,0.99998677
2.0,1.7694029999999998e-20,1.1543079e-09,5.162182e-12,0.017355878,3.819774e-15,2973.182446076449,9.741388e-21,2747.267191153884,3.835658e-05,6.067487e-15,1.2520758209214444,0.9826058
2.0,1.00183224e-19,1.2633145e-05,1.2023171e-09,6.2982353e-06,9.696299e-17,3106.432881524554,9.705696e-10,2889.8986828196253,3.7047295e-07,3.94053e-10,1.3212278894569198,0.9983816
2.0,1.1783485e-26,1.0635826e-12,3.8277890000000003e-14,5.658428400000001e-08,4.962292e-22,3008.545676929726,1.6956058e-18,2790.090775430393,1.8401236e-07,1.6623593999999996e-18,1.2425605322386502,0.99999976
2.0,3.4521572e-17,3.240962e-05,4.0412143e-08,4.4018861e-07,1.0666415e-10,3026.013263321121,1.198816e-06,2813.666938034622,0.00018872997,1.7710694e-10,1.2625020134650549,0.9988201
2.0,5.3562077e-21,5.6006880000000004e-11,4.2346033e-14,0.00011004032,2.1252320999999998e-24,2951.4811051448187,8.453845e-18,2724.9111284959786,2.0141835e-09,2.32732e-15,1.2131528702868175,0.9998878
2.0,2.0125442e-14,7.5186595e-05,5.2038548e-08,1.1134415e-05,8.844995e-13,2994.7454524256327,4.2283785e-09,2792.517726423333,9.722266e-08,5.8745098e-09,1.2234653338414871,0.998865
2.0,1.5677134e-19,2.3248536e-12,1.3164903000000002e-07,0.00027479144,7.634027399999999e-17,2995.913132489252,1.2722252999999999e-11,2774.305906911072,4.817976799999999e-08,8.4734856e-13,1.2369136828477745,0.99563885
2.0,2.2053635e-20,5.03715e-10,2.3342288e-09,1.8543733e-05,2.4915618e-19,2983.754304581523,4.687926e-18,2770.2293795496307,1.6745197e-09,2.2964448e-13,1.287850183245233,0.9999441
2.0,1.0243955000000002e-21,4.6994014e-10,3.1013284e-12,0.00056121947,5.8146984e-21,2970.4625017518188,6.309427999999998e-16,2743.9544944318523,4.2136095e-10,5.821058699999998e-13,1.204677106639254,0.9994363000000002
2.0,7.4378e-15,7.0495895e-05,5.6727884e-10,8.227045e-06,1.3133971e-13,2981.8624847871947,1.2758667e-12,2771.2049456032587,1.0838154e-06,8.804405e-10,1.2511934442251595,0.99991846
2.0,1.0923646999999998e-24,8.066573e-09,1.8054686e-10,5.1608865e-08,2.661501e-23,2989.9511710674933,1.2353738e-11,2788.3435363606154,1.4284378e-12,7.200218e-10,1.1941910007596857,0.99772626
2.0,7.706228000000001e-16,0.00038125916,1.0250598e-07,4.6400865e-07,1.2376572e-10,2965.3296447575153,7.803017e-05,2736.7506942325226,4.8966194e-05,8.96159e-05,1.2952440421551046,0.9395734
2.0,2.2325225e-19,8.067339e-10,2.4902422e-10,1.8847384e-06,4.5919836e-19,2988.399105980609,3.7344372e-12,2767.2412183735305,1.3328393e-10,1.2154744e-11,1.329460231531063,0.99962926
2.0,1.6501448e-22,7.4486275e-07,8.046723e-11,2.2517622e-07,2.9600583e-16,2941.102375769781,1.975425e-10,2706.5923175756825,4.599236e-05,4.5174134000000006e-10,1.2384740946308643,0.9999472
2.0,4.0244156999999996e-22,1.2134538e-13,3.105518e-11,0.0007799477,1.6349583e-18,2957.4057413416526,3.5824563999999985e-18,2719.6955566423235,1.12005525e-08,1.1082761e-15,1.2588136252894246,0.999218
2.0,4.2053657e-15,0.00021780473,1.6615630000000003e-08,5.4410488e-05,7.94406e-10,2911.102657422185,2.4023072e-09,2657.9291594958145,0.00015827871,6.2387815e-09,1.2439283408428383,0.99930394
2.0,1.1536987400000002e-23,2.1973152000000002e-10,2.0980657999999998e-13,9.962289e-07,6.610610000000001e-19,3024.6901484912983,2.7669423e-18,2821.9339897217274,1.2512047e-10,8.518241e-16,1.2408495591765445,0.99999464
2.0,9.717648999999997e-29,6.2381559999999995e-12,2.0474146e-15,0.026143037,6.9446895e-26,3003.209384127539,4.1564154e-25,2798.1777627624056,6.0170983e-12,9.95146e-17,1.2266623946763036,0.9738569
2.0,8.4825105e-18,1.5177607e-08,6.192968e-10,1.9252231e-05,1.7577210999999999e-15,2980.3641584317907,1.1543748e-14,2757.690900411853,3.0969138e-06,6.388379200000001e-15,1.1865438616610302,0.9999732
2.0,9.240967e-18,3.1858106e-15,1.3146649e-09,0.034548845,1.7328921e-18,2982.551347960649,4.347799e-22,2771.4476907081516,1.4853816e-08,2.0371866999999998e-17,1.2368439668924254,0.96545094
2.0,3.0002470000000004e-23,1.7621024e-09,1.7557852999999998e-16,0.00022787746,1.4160937e-21,3005.8192250614125,4.0522802e-26,2788.4108944783447,2.9727765e-10,4.5448817e-21,1.2115804292648809,0.99977213
2.0,2.5124919e-29,1.895677e-08,1.3886378999999996e-12,1.8850965e-06,7.489265e-25,2947.7942331215113,1.5690110999999998e-15,2710.835003481085,2.089188e-10,6.378327e-11,1.2230997610858771,0.9997162
2.0,2.7128990000000003e-17,2.03926e-13,5.2613325e-10,0.0008596369300000003,8.293158e-16,3000.182223961681,1.3674703e-18,2787.572529952647,3.527374e-06,6.119659999999999e-23,1.2223293609444004,0.99913687
2.0,9.01425e-25,8.2653386e-20,3.2291865e-09,0.0029864302,1.8534483e-22,2965.038758895693,1.4162856999999998e-25,2735.231534775565,1.3030262e-12,1.354539e-21,1.2424162151853977,0.9970112
2.0,3.4522509999999996e-17,2.6282252999999998e-08,7.907797e-10,2.776571e-06,2.0448625e-15,2984.383409351498,1.5894728e-11,2771.828056527851,1.1537375e-06,4.8023564e-13,1.219587529362368,0.99999475
2.0,4.4250199999999997e-20,8.216773499999997e-15,8.029022e-11,1.5599506e-05,4.162428e-20,2968.9531424271345,1.0043565e-17,2751.288820241612,6.658356e-09,1.3472752e-14,1.240273527228455,0.99998415
2.0,5.5800896999999996e-14,2.809955e-09,1.1502053000000002e-06,3.6785426e-05,2.644883e-10,2978.4681549039337,1.9037038e-11,2755.432117232039,0.001378869,1.7417048e-13,1.2187854887843852,0.99858236
2.0,3.9231903e-24,2.4576164e-05,1.7068900000000006e-14,3.4164239e-06,6.757372e-22,3001.773526041048,1.1601268e-16,2772.855665078361,1.2910386e-06,1.4714543e-13,1.2321155664254275,0.9999702
2.0,4.2960051999999994e-29,2.2869574e-15,1.1276784e-14,5.843537e-06,1.9326713e-29,2979.3394034809526,2.1452175e-25,2739.149956151365,1.5412891e-14,9.5475584e-20,1.2363251551670875,0.9999938
2.0,9.222311e-18,3.6579663999999997e-13,2.0059085e-08,0.00077393255,1.8417044e-16,2957.265160658451,1.4967864e-13,2729.801641003361,1.260158e-06,2.4408207000000004e-16,1.2134237641068015,0.9992192
2.0,4.2930995e-10,3.964978e-08,1.5806587e-06,0.0005589725,4.1409326e-08,3066.7230510340887,9.31929e-07,2853.6056059580237,4.0243634e-05,1.433664e-11,1.2894929318819728,0.9977709
2.0,4.2607213e-17,2.1069738999999999e-10,5.2679755e-10,1.8939128e-05,4.0192438e-15,3044.214225931248,2.6297606e-13,2838.563608605256,4.2163845e-07,1.6312266e-14,1.2379261580082837,0.9999461
2.0,2.5326314e-09,0.0019580275,2.6641148e-06,0.00015644373,3.353512199999999e-07,2996.5333035056165,1.3768818e-08,2751.574294428913,0.011091083,4.286361e-11,1.2617634381152512,0.98676676
2.0,5.363125e-24,0.00012990633,6.584527000000001e-12,1.6185608e-07,1.9010703e-19,2981.012934003169,6.117090000000002e-14,2735.925362759996,5.160772e-07,4.0638295e-11,1.2636630075976012,0.9977835
2.0,7.228670999999999e-26,3.581138e-13,3.239648e-13,5.176196e-08,4.698451e-22,3001.554131570281,2.8842782e-17,2786.4599372742773,1.2441548e-09,2.650168e-16,1.2227524771621447,0.99999905
2.0,1.0446563e-33,7.7151684e-14,1.6621210999999999e-15,2.4832326e-07,1.3357033999999998e-32,2958.184103984829,1.3432485999999992e-27,2728.9765301261386,1.3698469400000002e-11,3.908503e-24,1.2364611800494918,0.99999976
2.0,3.7538846e-18,1.0206678e-11,1.1343318e-08,0.0006515606999999999,1.3195196000000002e-16,2981.0191952757123,1.5308272e-16,2760.7681904491706,7.743993e-08,2.0147372e-17,1.2634309467966531,0.99929905
2.0,1.7528164000000002e-23,1.4220293e-12,1.8993845e-10,1.6150583e-06,4.9419195e-22,2972.048333263859,1.3379138e-18,2738.3013472966945,6.0068324e-09,1.807276e-17,1.2375138178817031,0.9999982
2.0,4.5603112e-23,0.00092349265,7.990353999999999e-12,4.814644e-09,2.9709162e-16,2994.338066537385,2.3441564e-06,2776.7323725257875,2.073116e-05,1.2238839e-09,1.2347607761019757,0.9989819
2.0,6.717541e-23,3.030209000000001e-07,4.557023e-13,2.3712838e-07,3.2045966e-17,2936.8997567862025,1.4782401e-15,2706.713453304567,1.098545e-06,3.3909707e-17,1.2608261905921505,0.99999833
2.0,1.0407893e-15,3.912051599999999e-07,7.401048999999999e-09,1.9862425000000005e-07,4.899503e-11,3006.964248312009,1.2795418000000002e-10,2772.4982412621753,1.9085684e-05,1.1461546999999996e-12,1.2324021322445178,0.9999708
2.0,1.4114986999999996e-24,6.547422000000001e-14,1.2345099e-13,1.1918343999999998e-06,3.9626778e-25,2958.777547005812,1.1918122999999998e-22,2733.1329890745405,3.812742e-12,8.289722e-21,1.25943528855497,0.9999987
2.0,1.0806699000000002e-21,1.1595444e-06,3.3697112e-12,6.610414e-07,1.6163307e-19,2976.426576171091,5.717353e-12,2758.519282186729,2.5759027000000005e-08,3.9436642000000003e-13,1.2349335995716093,0.9999856
2.0,6.1484835999999985e-19,4.080585e-07,7.736185e-09,7.856539999999999e-10,1.7926758e-15,2970.071719474144,6.3637584e-09,2753.8732165275765,1.0400505e-09,2.9381136000000007e-08,1.1674921029295056,0.998814
2.0,6.291086e-14,1.3816639e-08,1.1438896e-06,7.4008169999999985e-06,2.4891567000000008e-12,2995.307279138953,5.677068e-13,2777.4127908872715,8.886908000000001e-05,1.4518782e-13,1.2553010056844656,0.9998902
2.0,4.1496714999999985e-12,7.850483e-06,9.671935e-08,0.00018768419,1.6306435e-14,2915.5922176697663,1.2866705e-09,2689.6682896302104,1.3757148e-07,2.2458591e-08,1.2195814998541201,0.9990074
2.0,3.3337834e-14,0.00010144523,1.19192286e-07,8.681216399999999e-05,4.938272e-11,3040.472348454372,3.7848715e-09,2836.923500358909,0.0011245542,1.8875818e-10,1.2275282456890817,0.9986467
2.0,7.242515e-22,8.014435500000002e-23,2.3749407000000002e-11,0.008350350999999999,1.9430143e-31,2991.1531262276235,1.3606254999999998e-30,2767.242134987612,2.6886987e-14,1.9943985e-20,1.2666041478476942,0.9916496
2.0,1.0456191400000001e-13,6.118377e-05,5.6830636e-08,9.043043e-06,7.189384e-08,3032.9537827914337,1.2999992e-09,2818.452630581846,0.00025934214,1.860551e-13,1.2971650779998745,0.9996673
2.0,2.4395347e-23,3.6526285e-10,9.296542e-12,3.454213e-09,2.8628009999999997e-21,2956.604411615029,3.6249887999999996e-19,2738.2670456514657,3.8340175e-09,1.332937e-21,1.2311017364306198,1.0
2.0,3.8749646e-12,0.09358903,1.1706354e-06,6.404745000000001e-06,3.6504324e-09,2926.6370373187,1.3249632e-05,2669.9463186439357,0.00022100375,2.4968672e-06,1.227427218583993,0.90531254
2.0,6.752004599999999e-15,0.00023717569,1.5058853e-09,6.827871999999999e-07,5.0479287e-12,3008.631727473808,9.585509e-10,2803.415550226149,8.717461999999999e-05,3.7822835e-11,1.2410050423678007,0.9996642
2.0,1.3139761000000002e-14,2.1707766e-07,9.97258e-13,0.00096774264,4.92031e-15,2990.996895762447,1.3296014999999999e-18,2772.283484565169,1.158234e-06,4.486931e-18,1.1967458124577317,0.9990308
2.0,1.8665711000000003e-14,8.8036165e-07,7.507598e-08,0.0010974385,7.070622e-12,2980.664226017799,1.6533543999999995e-16,2757.6336572785967,0.00073175825,5.559955000000001e-16,1.181954491716534,0.99816966
2.0,4.6156326e-14,1.1191713999999998e-06,6.5935495e-08,6.855569999999999e-05,6.061794e-13,3010.4518842240345,3.298158e-11,2802.1491780134706,2.8458734e-07,1.958937e-12,1.2767078626653994,0.9991296
2.0,2.7578765999999996e-27,1.5030604e-07,1.937315e-14,1.7298692e-06,3.0715920000000003e-19,2979.8755963287604,1.4607894e-22,2759.343542646391,1.9589502e-08,2.5815715e-19,1.2482471110086009,0.999998
2.0,1.1360551e-16,6.007478000000001e-09,1.7370261e-11,0.002319592,9.075822e-17,3030.781454814173,7.455406999999998e-17,2821.935165024645,1.4757278e-06,3.4051866e-13,1.1930362759212592,0.99767846
2.0,4.6470965e-22,3.9709023e-14,5.532604e-10,7.079130700000001e-06,1.3683497e-22,2996.29463544937,2.7584914e-18,2786.9009148022737,6.402438000000001e-11,4.23637e-20,1.2696053390205466,0.9999455
2.0,5.028e-16,4.1373158e-05,5.6791144e-08,3.6954953e-06,1.6438279e-13,3025.998553879171,5.6008846e-09,2801.2135772040233,1.3514923e-06,2.764698e-08,1.2459619200644965,0.98962307
2.0,8.197275999999997e-15,1.4522e-07,4.2094038e-07,9.787643e-05,2.6046668e-10,3012.651026578681,2.4073141e-11,2807.671838905138,0.00022134952,1.5835847e-13,1.2107066141242822,0.99964917
2.0,7.907756500000001e-18,3.1962560000000003e-09,1.6209341e-08,2.4936558e-06,2.637199e-13,3024.205167503537,1.8752331e-13,2812.376010906703,4.2073275e-08,2.211017e-11,1.2211952955967067,0.99994016
3.0,5.6003373e-06,3.3706807999999996e-24,0.9999933,1.0452778e-06,3.6343235000000002e-12,2796.987932530511,3.3597667000000003e-18,2620.600143164964,2.8630245e-12,1.0594393999999999e-23,1.0056864869274404,3.6338976e-10
3.0,2.2663971e-06,4.4533539999999985e-22,0.99997056,2.6935202e-05,2.436991e-10,2848.184624628515,1.2662495e-13,2670.389358591341,9.687372000000001e-12,9.091772e-19,1.0442380507705205,1.0145979e-09
3.0,6.671561e-05,9.167599e-22,0.9999273,5.989792e-06,2.4121748e-12,2853.642974254909,3.291488e-14,2663.101173602477,6.607965999999998e-13,1.1371681000000002e-20,1.057128607983462,1.7683761e-09
3.0,1.1211165e-05,2.2895983e-29,0.9999877,1.0866124e-06,8.235169e-13,2805.9873649079527,3.5519193e-18,2623.5208569205092,1.4262388e-11,1.8369278e-26,1.0702331263356977,5.972761e-12
3.0,0.0033674573,3.5756276000000005e-18,0.9966287,2.9933562e-06,4.7765707e-07,2806.4449582649127,2.1408191e-13,2611.644248874241,7.0201196e-09,2.369032e-18,1.0469125188145196,1.3540160000000002e-07
3.0,5.0136397e-05,6.579661e-22,0.9999459,3.8884823e-06,4.6180584e-09,2796.4589935215276,4.9028745e-12,2617.426424414184,3.0473565e-11,9.980117599999998e-20,1.0230952576171959,7.844379e-10
3.0,1.5541198000000002e-07,2.9232572999999996e-20,0.99993193,6.612335999999999e-05,9.467429e-10,2798.1005788383904,7.992243e-10,2621.176043274888,1.41077265e-08,4.3696245999999995e-18,1.0089150482072913,1.2482415e-07
3.0,1.201906e-06,1.046844e-18,0.9995208,0.000473494,1.9846269e-13,2788.313198159869,2.9803577e-13,2610.818673913493,1.3419717e-10,3.663992e-18,1.0341751718499348,3.2187546000000007e-07
3.0,0.00067291997,5.0275785999999997e-20,0.9993254,1.2501099e-06,1.6236117999999995e-07,2821.173478242144,8.735699e-11,2632.8675269123423,1.4057032e-09,4.872229300000001e-19,1.043765598607755,1.7520003e-09
3.0,1.2141198e-06,1.537984e-21,0.99827564,0.0017224704000000002,8.8994946e-13,2826.20207864437,1.9163373e-15,2642.180386489673,7.9309025e-11,3.7526446e-18,1.0508710514364263,7.254146e-08
3.0,2.5778834e-07,1.3427584e-24,0.9999956,3.1861573e-06,2.5603197000000003e-10,2834.43881434248,1.3718826e-12,2648.058720397315,7.514832e-09,4.092722e-21,1.0207333673030419,9.173008e-09
3.0,1.6111035e-10,3.0310691999999997e-29,0.9999938,6.133671000000002e-06,9.706059e-19,2806.298865454836,8.169646999999999e-18,2626.6009406616713,2.5935789e-15,1.6159469999999996e-22,1.060566427709429,2.9067617999999996e-10
3.0,1.0825391e-07,7.5263024e-33,0.9997707,0.00022922589,2.2524508e-15,2934.924329094602,4.165363e-22,2749.084026064489,6.821066e-17,7.4935944999999975e-31,1.0757408659676089,7.4607265e-11
3.0,8.269492999999997e-08,9.637869999999999e-32,0.9999999,7.1349073e-09,1.8183921e-17,2825.4606283141443,7.769667000000001e-24,2662.5266032054265,3.7357842e-17,2.4100438e-25,1.0282486478806512,3.7084777e-18
3.0,1.6850432e-08,1.8202568e-31,0.99976164,0.00023836574,1.08538306e-17,2819.17050404954,7.500039e-18,2647.7916843063044,2.4189990000000003e-12,7.4130474e-28,1.0017615194962777,3.2571206e-11
3.0,3.234879e-07,4.483773e-20,0.9999944,3.517821600000001e-06,2.3758443e-11,2853.925438611521,8.776751400000002e-14,2681.6723896898293,2.4792814e-11,1.2898147e-17,1.0255753531133949,3.7285837000000005e-08
3.0,2.2633468e-08,1.1450649e-31,0.99999046,9.497004e-06,1.7468433e-14,2832.0162422344456,3.4172510000000003e-18,2662.1411495483485,1.9433031e-14,1.6320266e-26,1.0112938208117102,3.105061e-12
3.0,4.1176684e-09,2.9131749999999997e-22,0.9999722,4.6391483e-07,1.8571e-10,2854.129963640701,7.044527e-10,2659.659338352321,3.2505834e-10,4.0703642e-20,1.0767190548146952,1.0373663e-07
3.0,3.198349e-07,1.5506499999999999e-27,0.9975441,0.0024550746,1.7948247e-11,2839.637773300433,5.7763636e-15,2648.170451658602,2.5226127000000004e-10,1.2239386e-22,1.036008371780622,2.1871291e-07
3.0,4.9246875e-05,1.3843076e-23,0.99523664,0.0046978863,6.2084513e-12,2795.2388781036943,1.8148416000000002e-15,2611.6813855685323,7.225927e-08,1.3048713e-20,1.0221668495374323,7.362064000000002e-07
3.0,4.5248996e-12,2.7903107e-31,0.9995536,0.0004459624,1.2044096e-22,2831.7281214360496,5.175476599999998e-24,2661.005407895067,1.7334159e-16,6.722489e-26,1.0332333672381682,1.2879192e-09
3.0,6.3380867e-10,5.8330785e-24,0.99999964,3.6497218e-07,1.8822446e-15,2827.094275347204,1.1707643e-16,2639.0961299938995,6.7867944e-13,7.172596e-23,1.0687517519359755,2.0096674e-11
3.0,5.012887e-06,1.2974827e-26,0.9999945,4.447616e-07,3.7307926000000003e-10,2840.821002534909,1.6939808999999998e-14,2656.752563921509,1.9610887999999998e-12,7.366178e-26,1.0460975944797035,4.0828056e-11
3.0,3.715933e-05,2.9403216e-18,0.99990726,5.530475800000001e-05,1.4840641000000004e-10,2836.7315424813396,5.470206000000001e-16,2637.186910961273,1.5253909e-09,1.7728234e-15,1.0652659600347778,2.4460501e-08
3.0,2.4546134e-07,1.2034e-41,0.99999976,1.5408173e-09,2.5803763e-18,2831.538929646605,1.9031709e-20,2659.395374998275,9.242591e-17,8.201783e-36,1.0353033973448074,3.5137438e-17
